Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,2-Mar-23,404-02-13082-41,100,100,0,503.76,6690.92,8.74,98.51,100,0,0,84.23,100,0,0.05,0.19,,,100,100,0,-114.36,61.9846,0.56,0,54,28.26,0.62,,,331,336,94,94,1,1,51,51
PB_E_T1_OM_KHRR43C_C,26-Feb-23,404-02-13082-43,100,100,0,733.78,8040.13,8.66,98.86,100,0,0,57.28,100,0,0,0.11,,,100,100,0,-112.87,52.322,0.61,0,43,25.04,0,,,434,439,83,83,2,2,32,32
,27-Feb-23,404-02-13082-43,100,100,0,389.98,7818.14,8.72,98.3,100,0,0,56.68,100,0,0,0.01,,,100,100,0,-112.55,35.4232,1.37,0,39,14.15,0,,,173,176,37,37,1,1,33,33
,28-Feb-23,404-02-13082-43,100,100,0.11,810.88,6679.92,8.95,99.08,100,0,0,58.56,100,0,0,0,,,100,100,0,-115.42,41.2906,0.63,0,34,21.47,0,,,324,327,59,59,1,1,22,22
,1-Mar-23,404-02-13082-43,100,100,0.1,961.12,4793.17,8.62,98.92,98.59,0,0,54.89,100,0,0.36,0.21,,,100,100,0,-113.98,39.5218,1,0,42,24.29,0,,,275,278,70,71,5,5,34,34
,2-Mar-23,404-02-13082-43,100,99.66,0.27,1070.57,12535.21,10.05,98.8,98.75,0,0,47.04,100,0,0,0,,,100,100,0,-112.7,52.3224,1.3,0,47,21.04,0,,,328,332,79,80,3,3,35,35
PB_E_T1_OM_KHRR43C_N,26-Feb-23,404-02-13082-47,100,100,0.09,1304.57,9258.89,9.27,98.18,97.3,0,0,45.72,100,0,0.05,1.13,,,,96.67,0,-115.81,44.5697,8.46,0,15,29.68,0,,,324,330,108,111,0,0,30,29
,27-Feb-23,404-02-13082-47,99.65,100,0,753.96,5252.3,9.39,98.28,100,0,0,51.81,100,,0,0.01,,,,100,0,-116.21,30.6671,9.74,0,2,25.75,0,,,285,290,61,61,0,0,1,1
,28-Feb-23,404-02-13082-47,100,100,0.11,722.84,7359.83,9.25,98.7,98.55,0,0,53.59,100,0,0.13,0.6,,,100,100,0,-117.08,38.2202,7.13,0,21,29.66,0,,,227,230,68,69,4,4,31,31
,1-Mar-23,404-02-13082-47,100,100,0,963.91,9617.38,10.28,98.06,100,0,0,38.55,100,0,0.01,0.13,,,100,100,0,-116.73,35.1572,7.36,0,30,20.63,0,,,101,103,29,29,5,5,36,36
,2-Mar-23,404-02-13082-47,100,100,0,567.7,7204.72,9.36,98.85,100,0,0,56.66,100,0,0.06,0.07,,,100,97.06,0,-116.24,38.5761,9.73,0,27,26.06,0,,,172,174,92,92,1,1,34,33
PB_E_T1_OM_KLBK25A_A,26-Feb-23,404-02-803425-41,100,99.97,0.02,487.48,3844.52,11.07,100,97.93,0,0,90.82,100,0,0,17.58,,,100,100,0,-112.85,160.3954,2.09,0,174,67.12,5.37,,,30,30,425,434,1,1,157,157
,27-Feb-23,404-02-803425-41,99.89,100,0.02,525.79,1563.45,10.56,95.16,96.68,100,0,98.31,100,0,0.27,0.16,,,,99.4,0,-113.59,163.6152,2.57,0,179,78.27,10.51,,,59,62,727,752,0,0,167,166
,28-Feb-23,404-02-803425-41,99.98,100,0.06,608.88,2982.95,10.68,94.92,95.96,100,0,91.71,100,0,0.01,0.78,,,100,100,0,-114.54,157.6305,2.71,0,231,83.37,9.42,,,112,118,975,1016,1,1,214,214
,1-Mar-23,404-02-803425-41,99.92,99.9,0.04,514.58,1741.56,10.52,95.35,97.74,100,0,96.57,100,0,0,0.11,,,,100,0,-113.55,158.4053,3,0,200,77.5,11.7,,,82,86,606,620,0,0,185,185
,2-Mar-23,404-02-803425-41,99.96,100,0.03,600.52,2121.81,10.5,99.3,99.63,100,0,93.48,100,0,0,0.18,,,,100,0,-113.06,153.8537,3.85,0,238,72.76,9.63,,,142,143,798,801,0,0,226,226
PB_E_T1_OM_KLBK25A_L,26-Feb-23,404-02-803425-45,99.85,99.89,0.04,939.51,4190.8,10.08,87.5,100,100,0,77.34,100,0,0.01,0.04,,,100,100,0,-111.81,92.6557,4.35,0,71,70.33,0.99,,,357,408,289,289,4,4,85,85
,27-Feb-23,404-02-803425-45,99.96,99.96,0.03,517.82,5778.58,10.94,92.22,99.13,0,0,79.7,100,0,0,0.08,,,88.89,100,0,-113.24,85.6641,6.02,0,107,46.7,1.19,,,332,360,229,231,18,16,134,134
,28-Feb-23,404-02-803425-45,100,100,0,689.95,3198.33,9.74,98.34,99.47,100,0,85.11,100,0,0,0.02,,,100,100,0,-114.48,90.0024,6.34,0,39,54.55,0.47,,,473,481,189,190,6,6,53,53
,1-Mar-23,404-02-803425-45,99.92,99.96,0.06,833.5,2853.97,10.22,90.71,98.21,100,0,85.43,100,0,0,0.04,,,66.67,100,0,-113.72,89.5678,5.57,0,84,64.67,1.97,,,674,743,329,335,6,4,84,84
,2-Mar-23,404-02-803425-45,99.93,99.93,0.05,559.92,2659.36,10.48,90.27,100,100,0,88.83,100,0,0,0.02,,,100,100,0,-112.58,89.3817,4.57,0,54,54.79,1.21,,,640,709,300,300,3,3,68,68
PB_E_T1_OM_KLBK25B_B,26-Feb-23,404-02-803425-42,99.82,99.97,0.03,748.03,3625.51,9.5,98.96,99.4,100,0,85.38,100,0,0.05,3.37,,,100,100,0,-100.25,76.8692,1.31,0,199,68.56,45.8,,,860,869,666,670,3,3,180,180
,27-Feb-23,404-02-803425-42,99.93,99.93,0.05,473.77,3633.51,9.57,99.84,99.71,100,0,84.77,100,0,0.43,0.78,,,100,100,0,-101.63,74.0647,1.03,0,187,51.76,45.5,,,613,614,686,688,6,6,193,193
,28-Feb-23,404-02-803425-42,99.99,99.96,0.17,359.54,3677.38,9.43,99.41,99.63,100,0,83.88,100,0,0.92,1.57,,,100,99.44,0,-107.14,98.0625,1.26,0,173,65.63,30.88,,,845,850,1349,1354,2,2,179,178
,1-Mar-23,404-02-803425-42,99.93,100,0.03,1169.67,7728.17,9.78,99.85,99.55,100,0,59.81,100,0,0.06,0,,,100,99.41,0,-103.62,74.9472,1.22,0,169,68.59,44.75,,,666,667,877,881,4,4,169,168
,2-Mar-23,404-02-803425-42,99.98,100,0,674.12,3572.22,9.7,99.7,99.86,100,0,79.21,99.42,0,0.94,19.6,,,100,100,0,-101.28,70.4175,1.05,0,173,50.27,43.55,,,665,667,701,702,4,4,165,165
PB_E_T1_OM_KLBK25C_C,26-Feb-23,404-02-803425-43,99.82,99.91,0,871.39,4241.61,7.76,98.92,98.78,0,0,62.35,100,0,0.58,0.15,,,100,100,0,-107.26,41.0806,0.55,0,118,29.48,26.55,,,1194,1207,325,329,8,8,108,108
,27-Feb-23,404-02-803425-43,99.55,99.85,0.05,885.56,2993.1,7.55,99.12,99.75,100,0,74.65,100,0,0.84,5.25,,,100,100,0,-107.58,42.3942,1.09,0,128,38.71,27.87,,,1461,1474,407,408,6,6,129,129
,28-Feb-23,404-02-803425-43,100,100,0,547.13,3894.11,8.16,98.74,99.75,100,0,57.6,100,0,0.15,0.62,,,100,99.14,0,-107.98,44.3664,1.46,0,120,25.15,27.38,,,1257,1273,407,408,3,3,116,115
,1-Mar-23,404-02-803425-43,100,100,0.06,671.55,3964.02,8.24,99.26,99.63,100,0,61.47,100,0,0.64,0.29,,,87.5,100,0,-108.32,52.6388,1.13,0,234,31.73,33.58,,,1207,1216,540,542,8,7,222,222
,2-Mar-23,404-02-803425-43,100,100,0.1,827.41,4344.52,8.14,98.41,99.84,100,0,62.97,100,0,0.13,0.94,,,100,100,0,-105.89,46.5099,1.32,0,93,42.62,23.42,,,1234,1254,612,613,3,3,92,92
PB_E_T1_OM_KLBK25C_N,26-Feb-23,404-02-803425-47,99.7,99.92,0,584.95,6271.9,9.92,98.69,99.69,0,0,52.81,100,0,0.04,0.14,,,100,100,0,-111.47,63.0415,1.86,0,113,34.12,20.6,,,980,993,318,319,1,1,109,109
,27-Feb-23,404-02-803425-47,99.79,100,0.02,1202.34,8101.42,10.2,99.18,99.49,100,0,55.87,100,10,0.25,0.15,,,100,99.28,0,-111.64,68.6145,1.36,0,149,32.81,13.9,,,1089,1098,391,393,3,3,139,138
,28-Feb-23,404-02-803425-47,100,99.68,0.03,531.66,6246.52,9.42,99.29,99.76,0,0,55.75,100,0,0.62,0.09,,,100,98.6,0,-113.11,55.3321,0.87,0,145,37.4,22.56,,,559,563,422,423,6,6,143,141
,1-Mar-23,404-02-803425-47,99.84,99.91,0,1077.21,8096.94,9.56,99.04,99.76,100,0,48.03,100,0,0.57,0.43,,,100,100,0,-112.72,54.1817,1.13,0,146,31.48,17.61,,,822,830,417,418,9,9,123,123
,2-Mar-23,404-02-803425-47,100,99.8,0.03,1253.67,8467.51,9.97,99.25,99.49,100,0,55.54,100,0,0.03,0.05,,,100,100,0,-111.21,58.5682,1.57,0,83,37.99,13.79,,,790,796,388,390,3,3,78,78
PB_E_T1_OM_LHRG95A_A,26-Feb-23,404-02-812395-41,100,100,0,479.14,12409.69,9.45,97.82,100,0,0,23.54,100,0,0.06,1.13,,,100,100,0,-109.2,16.3005,0.17,0,28,12.19,59.37,,,403,412,57,57,6,6,22,22
,27-Feb-23,404-02-812395-41,100,100,0,369,9540.41,8.11,97.71,100,100,0,44.94,100,0,0.9,1.46,,,100,100,0,-110.95,19.6871,0.16,0,39,19.36,76.52,,,469,480,69,69,2,2,34,34
,28-Feb-23,404-02-812395-41,100,100,0,438.2,6631.12,7.98,97.62,100,100,0,49.3,100,0,0.1,0.22,,,100,100,0,-112.58,23.6166,0.26,0,22,24.87,67.14,,,410,420,97,97,2,2,21,21
,1-Mar-23,404-02-812395-41,100,99.45,0,501.75,8805.59,8.22,98.53,100,0,0,40.18,100,0,2.38,0.95,,,100,100,0,-111.31,21.8329,0.2,0,20,19.46,75.75,,,537,545,107,107,3,3,18,18
,2-Mar-23,404-02-812395-41,100,100,0,390.95,8496.63,8.19,89.44,100,0,0,39.72,100,0,0.55,0.5,,,100,100,0,-110.37,19.6017,0.18,0,26,23.57,80.38,,,271,303,121,121,2,2,26,26
PB_E_T1_OM_LHRG95B_B,26-Feb-23,404-02-812395-42,100,100,0,973.96,9467.53,7.52,98.44,100,0,0,12.16,100,,6.02,1.08,,,100,100,0,-111.68,3.6625,0.03,0,7,9.07,76.08,,,252,256,5,5,2,2,6,6
,27-Feb-23,404-02-812395-42,100,100,0,628.45,6547.41,7.71,99.29,100,0,0,11.68,88.89,,0.32,0,,,100,100,0,-113.15,3.0979,0.05,0,9,5.43,87.24,,,280,282,4,4,1,1,11,11
,28-Feb-23,404-02-812395-42,100,100,0,364.59,8289.3,6.74,100,100,0,0,15.6,100,,2.56,0.58,,,100,100,0,-113.96,3.0303,0.03,0,9,5.13,65.4,,,127,127,9,9,2,2,11,11
,1-Mar-23,404-02-812395-42,100,100,0,653.93,10197.97,7.38,98.87,100,0,0,14.78,100,,5.63,3.69,,,100,100,0,-113.12,3.8987,0.04,0,10,9.09,73.12,,,351,355,9,9,3,3,8,8
,2-Mar-23,404-02-812395-42,100,100,0.3,892.62,7113.63,6.95,98.72,100,0,0,10.89,100,0,16.37,0.64,,,100,100,0,-110.98,3.6641,0.04,0,2,6.66,73.18,,,386,391,17,17,2,2,5,5
PB_E_T1_OM_LHRG95B_M,26-Feb-23,404-02-812395-46,100,100,0,475.16,12988.34,7.02,100,100,100,0,27.17,100,0,0,0,,,,100,0,-105.46,8.5262,0.02,0,9,14.78,12.91,,,234,234,32,32,0,0,8,8
,27-Feb-23,404-02-812395-46,100,100,0,627.05,15982.21,7.32,98.19,100,0,0,14.66,100,0,0.48,3.06,,,100,100,0,-107.34,7.0583,0.03,0,5,8.8,24.23,,,217,221,7,7,2,2,5,5
,28-Feb-23,404-02-812395-46,100,100,0,378.41,6917.76,6.89,100,100,0,0,48.51,100,,3.18,1.02,,,100,100,0,-109.86,8.6166,0.04,0,9,12.68,12.68,,,256,256,14,14,1,1,8,8
,1-Mar-23,404-02-812395-46,100,97.89,0,401.6,8549.23,6.92,99.6,100,0,0,20.67,100,,0,0,,,100,100,0,-108.67,7.8813,0.05,0,12,11.25,23.33,,,249,250,28,28,1,1,11,11
,2-Mar-23,404-02-812395-46,100,100,0,979.23,20843.13,8.73,100,100,0,0,18.72,100,,0.91,2.56,,,100,100,0,-106.1,10.112,0.04,0,13,6.81,18.83,,,176,176,3,3,1,1,12,12
PB_E_T1_OM_LUD221A_A,26-Feb-23,404-02-10678-41,100,100,0,461.89,18494.56,8.82,99.82,100,100,0,19.11,100,,0.06,1.1,,,100,100,0,-108.45,9.6158,0.2,0,13,7.07,0.21,,,549,550,23,23,8,8,17,17
,27-Feb-23,404-02-10678-41,100,100,0,808.24,16184.65,8.32,99.35,100,100,0,13.77,100,0,0.05,5.62,,,100,100,0,-108.95,8.2706,0.23,0,20,9.22,3.66,,,614,618,23,23,6,6,18,18
,28-Feb-23,404-02-10678-41,99.75,100,0,518.3,8045.37,8.89,99.58,100,100,0,20.39,94.44,0,0.27,3.4,,,100,100,0,-111.06,9.4821,0.21,0,17,9.13,0.5,,,477,479,21,21,13,13,10,10
,1-Mar-23,404-02-10678-41,99.69,100,0,433.76,11100.34,8.08,99.25,100,0,0,12.29,100,,0.9,7.54,,,97.37,100,0,-112.16,6.2502,0.28,0,11,9.49,0.46,,,266,268,18,18,38,37,8,8
,2-Mar-23,404-02-10678-41,100,100,0,544.64,8361.28,9.15,100,100,0,0,31.73,100,0,0.09,0.45,,,85.71,100,0,-109.8,7.5055,0.34,0,13,13.56,0.13,,,233,233,11,11,7,6,14,14
PB_E_T1_OM_LUD221A_L,26-Feb-23,404-02-10678-45,99.48,100,0,881.01,13939.63,9.18,99.62,100,0,0,27.46,100,40,0.22,1.48,,,100,99.03,0,-113.41,23.0908,0.63,0,19,19.23,0.66,,,263,264,140,140,1,1,206,204
,27-Feb-23,404-02-10678-45,100,100,0,530.72,6525.4,8.55,100,100,0,0,42.46,100,0,0.1,1.13,,,100,100,0,-113.25,23.5991,1.04,0,47,17.04,2.21,,,122,122,50,50,3,3,161,161
,28-Feb-23,404-02-10678-45,100,100,0,587.17,10109.54,8.85,99.53,100,0,0,28.4,100,0,0.11,0.76,,,100,100,0,-113.63,21.2571,1.02,0,45,23,1.19,,,211,212,405,405,1,1,232,232
,1-Mar-23,404-02-10678-45,100,100,0,707.53,14916.49,8.93,100,99.19,100,0,22.63,100,0,0.08,1.35,,,100,100,0,-114.21,24.3498,1.24,0,56,14.49,1.9,,,127,127,246,248,2,2,120,120
,2-Mar-23,404-02-10678-45,99.86,100,0,524.76,9312.59,8.66,99.68,100,100,0,35.6,100,0,0.3,0.58,,,100,100,0,-113.41,23.1615,1.06,0,30,19.73,1.07,,,313,314,186,186,2,2,125,125
PB_E_T1_OM_LUD221B_B,26-Feb-23,404-02-10678-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27-Feb-23,404-02-10678-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28-Feb-23,404-02-10678-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Mar-23,404-02-10678-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Mar-23,404-02-10678-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_E_T1_OM_LUD221B_M,26-Feb-23,404-02-10678-46,100,100,0,528.15,20405.02,10.32,96,100,0,0,20.5,100,0,0.28,0,,,100,100,0,-112.13,14.8851,0.06,0,16,14.46,0,,,48,50,18,18,2,2,13,13
,27-Feb-23,404-02-10678-46,100,100,0,699.53,24454.37,10.92,97.96,95,0,0,13.95,100,0,0.04,0.15,,,100,100,0,-112.71,13.9059,0.1,0,20,8.27,0,,,48,49,19,20,2,2,15,15
,28-Feb-23,404-02-10678-46,100,100,0,929.71,13949.26,10.92,100,100,0,0,28.51,100,,0,0,,,,100,0,-115.71,16.3985,0.07,0,15,13.65,0,,,45,45,6,6,0,0,16,16
,1-Mar-23,404-02-10678-46,100,100,0,957.51,17790.03,10.54,100,100,0,0,15.45,100,,0,0,,,,100,0,-114.88,10.3968,0.07,0,16,14.96,1.09,,,62,62,8,8,0,0,6,6
,2-Mar-23,404-02-10678-46,99.66,99.64,0,463.15,19414.89,10.21,100,100,0,0,30.08,100,,0,0,,,,100,0,-113.73,15.7767,0.07,0,8,13.67,0,,,47,47,16,16,0,0,5,5
PB_E_T1_OM_LUD221C_C,26-Feb-23,404-02-10678-43,99.94,100,0.04,748.17,7076.26,8.93,88.39,99.09,100,0,49.54,100,0,0.11,0.47,,,100,100,0,-113.75,39.4253,0.85,0,67,25.78,0,,,784,887,218,220,2,2,86,86
,27-Feb-23,404-02-10678-43,99.83,99.97,0.06,798.12,6595.22,9.6,97.7,99.27,100,0,56.1,100,0,0.41,0.22,,,,100,0,-113.18,51.9804,1.38,0,162,35.38,0.02,,,1145,1172,546,550,0,0,182,182
,28-Feb-23,404-02-10678-43,99.84,99.94,0.08,794.76,5245.49,9.36,97.95,91.63,100,0,67.28,100,0,0.26,0.07,,,100,100,0,-115.2,57.711,1.36,0,164,28.44,0,,,812,829,208,227,5,5,143,143
,1-Mar-23,404-02-10678-43,99.76,100,0.03,948.17,6028.79,9.51,98.35,99.11,100,0,62.68,100,0,0.63,0.96,,,100,100,0,-115.17,54.3331,1.3,0,164,35.1,0,,,892,907,223,225,6,6,184,184
,2-Mar-23,404-02-10678-43,99.9,100,0,1090.04,6713.04,9.16,98.54,97.5,100,0,50.92,100,0,0.77,0.98,,,100,100,0,-113.47,40.6772,1.12,0,180,34.36,0,,,1015,1030,273,280,4,4,185,185
PB_E_T1_OM_LUD221C_N,26-Feb-23,404-02-10678-47,100,100,0,973.38,29575.31,10.23,98.44,98.51,0,0,28.71,100,0,0,0.37,,,,100,0,-113.94,24.3838,0.64,0,29,15.43,0,,,379,385,66,67,0,0,51,51
,27-Feb-23,404-02-10678-47,100,100,0.09,1114.98,22793.7,10.78,99.11,100,0,0,20.55,100,0,0.01,0.94,,,100,100,0,-113.25,21.6839,0.74,0,42,14.66,0.09,,,333,336,109,109,9,9,77,77
,28-Feb-23,404-02-10678-47,100,99.83,0,967.81,20290.36,10.97,100,100,0,0,23.21,100,0,0.56,5.59,,,100,100,0,-113.89,18.0884,0.88,0,56,17.54,0.17,,,403,403,76,76,3,3,78,78
,1-Mar-23,404-02-10678-47,99.85,100,0.08,1134.04,28000.5,11.06,99.71,100,0,0,17.72,100,0,0.11,8.12,,,100,100,0,-113.96,16.9032,0.68,0,67,14.23,0.23,,,342,343,103,103,2,2,155,155
,2-Mar-23,404-02-10678-47,100,100,0,1387.1,23725.94,10.71,99.44,99.27,100,0,13.59,100,0,0.01,0.62,,,100,100,0,-113.13,15.4521,1.5,0,42,12.46,0.16,,,352,354,136,137,3,3,100,100
PB_E_T1_OM_LUD704A_A,26-Feb-23,404-02-10742-41,100,100,0.04,727.77,5650.35,10.6,98.51,99.44,100,0,75.44,100,0,0.4,0.85,,,100,100,0,-116.52,114.6992,2.77,0,144,57.61,0,,,198,201,354,356,1,1,561,561
,27-Feb-23,404-02-10742-41,99.94,99.9,0,871.99,3882.43,10.43,98.78,99.46,0,0,86.71,100,0,0,0.02,,,,100,0,-116.54,100.3091,4.64,0,4,60.77,0,,,324,328,552,555,0,0,45,45
,28-Feb-23,404-02-10742-41,99.94,99.93,0.07,1056.08,4062.3,10.38,98.05,99.81,100,0,83.33,100,0,0.03,0.45,,,100,99.6,0,-117.23,98.5846,4.13,0,128,59.93,0,,,403,411,527,528,4,4,252,251
,1-Mar-23,404-02-10742-41,100,99.84,0,922.35,5419.98,10.57,98.34,99.81,100,0,69.95,100,5.88,0.08,0.78,,,100,99.86,0,-117.16,99.88,3.56,0,187,50.71,0,,,414,421,526,527,3,3,713,712
,2-Mar-23,404-02-10742-41,100,100,0,1010.07,3325.66,9.9,97.78,99.66,100,0,90.07,100,0,0.03,0.08,,,100,99.68,0,-116.66,101.9592,3.91,0,181,52.33,0,,,396,405,590,592,6,6,314,313
PB_E_T1_OM_LUD704A_L,26-Feb-23,404-02-10742-45,99.95,100,0.01,644.42,6479.33,8.53,99.27,100,100,0,60.54,100,0,0.01,1.7,,,100,100,0,-111.42,55.0633,1.05,0,38,29.65,0,,,1230,1239,221,221,6,6,328,328
,27-Feb-23,404-02-10742-45,99.87,99.85,0,786.79,7771.72,8.59,99.66,100,0,0,57.71,100,0,0.39,3.17,,,100,100,0,-111.41,44.1061,1.54,0,168,23.43,0,,,292,293,67,67,13,13,247,247
,28-Feb-23,404-02-10742-45,99.3,100,0.05,583.06,4995.19,8.02,99.5,99.57,100,0,69.65,100,10,0.34,1.28,,,100,99.55,0,-111.48,51.9081,1.5,0,163,25.56,0,,,1191,1197,233,234,16,16,223,222
,1-Mar-23,404-02-10742-45,99.89,99.94,0,590.19,3935.77,8.27,99.45,100,100,0,62.82,100,0,0.02,1.01,,,100,100,0,-110.94,46.5106,2.19,0,71,24.85,0.05,,,547,550,327,327,9,9,346,346
,2-Mar-23,404-02-10742-45,99.9,100,0.06,713.53,4723.17,8.34,98.97,99.59,100,0,69.59,100,0,0.03,2.29,,,100,100,0,-110.43,53.3825,1.71,0,143,34.26,0.05,,,1345,1359,244,245,18,18,154,154
PB_E_T1_OM_LUD704B_B,26-Feb-23,404-02-10742-42,99.91,100,0,1081.17,13453.34,9.82,99.52,99.71,100,0,33.81,100,0,0.24,1.23,,,100,100,0,-115.07,32.128,1.36,0,90,20.55,0.02,,,2698,2711,341,342,18,18,249,249
,27-Feb-23,404-02-10742-42,100,100,0,857.16,9393.68,9.02,99.19,100,100,0,36.75,100,0,0.11,1.01,,,100,100,0,-115.62,32.8559,1.98,0,184,22.2,0,,,2940,2964,435,435,45,45,384,384
,28-Feb-23,404-02-10742-42,99.31,100,0,787.15,14540.56,9.24,99.6,97.7,100,0,33.91,100,0,0.1,0.45,,,100,99,0,-116.02,29.1063,2.23,0,153,14.41,0,,,1757,1764,255,261,94,94,402,398
,1-Mar-23,404-02-10742-42,99.94,99.93,0.04,1045.56,9813.15,9.04,99.28,99.8,100,0,44.04,100,0,0.13,1.22,,,100,100,0,-115.68,37.5001,2.35,0,190,28.57,0,,,3998,4027,503,504,61,61,466,466
,2-Mar-23,404-02-10742-42,99.5,99.98,0.03,782.9,11075.39,8.85,99.1,100,100,0,42.63,99.31,0,0.13,1.23,,,100,99.79,0,-115.5,36.7008,3.12,0,146,19.77,0.02,,,2636,2660,559,559,36,36,487,486
PB_E_T1_OM_MNGK24B_B,26-Feb-23,404-02-251195-42,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,27-Feb-23,404-02-251195-42,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,28-Feb-23,404-02-251195-42,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,1-Mar-23,404-02-251195-42,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,2-Mar-23,404-02-251195-42,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
PB_E_T1_OM_MNGK24C_C,26-Feb-23,404-02-251195-43,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,27-Feb-23,404-02-251195-43,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,28-Feb-23,404-02-251195-43,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,1-Mar-23,404-02-251195-43,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,2-Mar-23,404-02-251195-43,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
PB_E_T1_OM_MOHX91A_A,26-Feb-23,404-02-816091-41,100,100,0,1130.83,9555.92,8.58,99.68,100,0,0,33.38,100,0,0.85,0,,,100,100,0,-112.64,20.5857,0.2,0,17,22.09,1.49,,,1568,1573,40,40,2,2,16,16
,27-Feb-23,404-02-816091-41,100,100,0,1250.82,5936.59,7.49,99.05,100,0,0,46.78,100,0,0.65,0.1,,,100,100,0,-110.42,27.3032,0.44,0,83,27.24,5.94,,,2079,2099,152,152,11,11,82,82
,28-Feb-23,404-02-816091-41,99.23,100,0.03,638.16,8766.71,8.3,99.37,100,0,0,46.61,100,0,0.41,2.02,,,100,100,0,-112.22,34.4118,0.42,0,65,36.84,7.22,,,1884,1896,118,118,10,10,60,60
,1-Mar-23,404-02-816091-41,100,99.85,0.03,708.79,9328.16,8.07,99.27,100,100,0,61.6,100,0,0.15,1.06,,,100,100,0,-111.63,32.738,0.68,0,89,18.62,6.04,,,2029,2044,159,159,13,13,87,87
,2-Mar-23,404-02-816091-41,99.62,99.62,0,674.32,4482.57,7.96,99.16,98.95,100,0,54.11,100,0,0.08,1.23,,,100,100,0,-111.35,30.7611,0.39,0,78,27.68,5.69,,,2236,2255,94,95,4,4,78,78
PB_E_T1_OM_MOHX91B_B,26-Feb-23,404-02-816091-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27-Feb-23,404-02-816091-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28-Feb-23,404-02-816091-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Mar-23,404-02-816091-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Mar-23,404-02-816091-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_E_T1_OM_MOHX91C_C,26-Feb-23,404-02-816091-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27-Feb-23,404-02-816091-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28-Feb-23,404-02-816091-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
