"Short name",,"4G_ECGI","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","TA Sampls > 1.5 Km % [CDBH]","VoLTE Packet Loss DL_Nom [CBBH]","VoLTE Packet Loss UL_Nom [CBBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE IntraF HOSR Exec_DENOM [CBBH]","VoLTE IntraF HOSR Exec_NOM [CBBH]","VoLTE InterF HOSR Exec_DENOM [CBBH]","VoLTE InterF HOSR Exec_NOM [CBBH]"
,"4 Mar 23","404-02-252449-41",100.00,99.78,0.05,801.22,3105.19,10.44,99.27,97.69,100.00,0.00,94.48,100.00,0.00,0.11,0.05,,,,100.00,0.00,-115.01,96.5156,1.27,0.00,38.00,40.64,0.00,,,273.00,275.00,211.00,216.00,0.00,0.00,35.00,35.00
"PB_E_T1_OM_CHD173B_B_TDD","28 Feb 23","404-02-252449-42",100.00,100.00,0.00,831.18,20736.75,9.15,100.00,100.00,0.00,0.00,27.89,100.00,0.00,0.00,0.00,,,,,0.00,-117.22,11.1103,0.05,0.00,1.00,11.30,0.00,,,357.00,357.00,12.00,12.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-252449-42",100.00,100.00,0.00,949.04,15545.36,9.55,99.37,100.00,0.00,0.00,27.06,100.00,0.00,0.00,0.00,,,100.00,100.00,0.00,-116.88,13.1210,0.09,0.00,3.00,10.32,0.00,,,157.00,158.00,20.00,20.00,1.00,1.00,1.00,1.00
,"2 Mar 23","404-02-252449-42",97.44,100.00,0.00,757.72,23188.30,10.25,100.00,100.00,0.00,0.00,12.44,100.00,0.00,66.88,0.00,,,,100.00,0.00,-117.01,9.6987,0.05,0.00,4.00,8.49,0.00,,,67.00,67.00,6.00,6.00,0.00,0.00,2.00,2.00
,"3 Mar 23","404-02-252449-42",100.00,100.00,0.00,756.71,13918.35,9.34,100.00,100.00,0.00,0.00,26.03,100.00,0.00,0.00,0.00,,,,100.00,0.00,-116.85,8.8620,0.04,0.00,9.00,10.73,0.00,,,236.00,236.00,16.00,16.00,0.00,0.00,8.00,8.00
,"4 Mar 23","404-02-252449-42",100.00,100.00,0.00,1061.98,34705.24,10.96,100.00,100.00,100.00,0.00,16.10,100.00,0.00,0.00,0.00,,,100.00,100.00,0.00,-115.93,12.1707,0.17,0.00,15.00,8.81,0.00,,,160.00,160.00,12.00,12.00,2.00,2.00,10.00,10.00
"PB_E_T1_OM_CHD173C_C_TDD","28 Feb 23","404-02-252449-43",100.00,100.00,0.00,3940.11,25133.51,9.81,100.00,100.00,0.00,0.00,17.89,100.00,0.00,0.00,0.01,,,100.00,100.00,0.00,-116.58,21.3951,0.46,0.00,19.00,19.55,0.00,,,133.00,133.00,44.00,44.00,1.00,1.00,16.00,16.00
,"1 Mar 23","404-02-252449-43",100.00,100.00,0.00,560.01,10720.79,8.90,99.45,100.00,100.00,0.00,46.58,100.00,0.00,0.00,0.00,,,,100.00,0.00,-115.98,24.4569,0.23,0.00,22.00,13.86,0.00,,,181.00,182.00,44.00,44.00,0.00,0.00,20.00,20.00
,"2 Mar 23","404-02-252449-43",100.00,100.00,0.00,903.36,28269.76,10.30,100.00,100.00,0.00,0.00,20.63,100.00,0.00,0.00,0.52,,,,100.00,0.00,-115.73,20.9028,0.21,0.00,28.00,9.87,0.00,,,157.00,157.00,11.00,11.00,0.00,0.00,27.00,27.00
,"3 Mar 23","404-02-252449-43",100.00,100.00,0.00,976.65,17187.89,9.12,99.22,100.00,100.00,0.00,31.87,100.00,0.00,0.00,0.00,,,,97.06,0.00,-115.59,22.1223,0.15,0.00,35.00,14.25,0.00,,,127.00,128.00,44.00,44.00,0.00,0.00,34.00,33.00
,"4 Mar 23","404-02-252449-43",100.00,100.00,0.00,933.93,16110.62,9.43,100.00,100.00,100.00,0.00,28.09,100.00,0.00,0.08,0.00,,,100.00,100.00,0.00,-114.50,19.7851,0.15,0.00,36.00,11.53,0.00,,,195.00,195.00,46.00,46.00,4.00,4.00,30.00,30.00
"PB_E_T1_OM_CHD670A_A_TDD","28 Feb 23","404-02-814670-41",100.00,100.00,0.05,1370.50,11208.38,8.73,99.83,100.00,100.00,0.00,34.41,100.00,14.29,0.00,0.23,,,100.00,100.00,0.00,-115.25,26.6630,0.96,0.00,87.00,30.76,0.00,,,600.00,601.00,167.00,167.00,3.00,3.00,190.00,190.00
,"1 Mar 23","404-02-814670-41",100.00,100.00,0.00,889.61,13681.73,9.21,100.00,100.00,0.00,0.00,36.05,100.00,0.00,0.01,0.29,,,100.00,100.00,0.00,-114.96,27.0253,1.01,0.00,22.00,16.28,0.00,,,448.00,448.00,237.00,237.00,2.00,2.00,93.00,93.00
,"2 Mar 23","404-02-814670-41",100.00,100.00,0.00,1009.29,9838.55,8.84,99.76,99.26,0.00,0.00,39.29,100.00,0.00,0.00,0.06,,,100.00,100.00,0.00,-114.81,26.0596,1.01,0.00,16.00,21.28,0.00,,,417.00,418.00,134.00,135.00,2.00,2.00,38.00,38.00
,"3 Mar 23","404-02-814670-41",100.00,100.00,0.15,548.01,6043.65,8.02,99.52,98.57,0.00,0.00,55.44,100.00,0.00,0.00,0.73,,,100.00,100.00,0.00,-114.18,26.8186,0.90,0.00,17.00,19.84,0.00,,,206.00,207.00,69.00,70.00,1.00,1.00,170.00,170.00
,"4 Mar 23","404-02-814670-41",100.00,99.65,0.17,1432.21,11159.03,9.06,100.00,99.38,100.00,0.00,35.67,100.00,0.00,0.01,0.54,,,100.00,100.00,0.00,-113.24,27.8840,0.88,0.00,81.00,26.25,0.00,,,571.00,571.00,159.00,160.00,2.00,2.00,159.00,159.00
"PB_E_T1_OM_CHD670B_B_TDD","28 Feb 23","404-02-814670-42",99.60,100.00,0.00,632.17,7477.65,10.26,99.07,97.96,0.00,0.00,59.83,100.00,0.00,0.00,1.09,,,100.00,100.00,0.00,-114.75,64.0756,1.53,0.00,27.00,28.84,0.00,,,212.00,214.00,48.00,49.00,2.00,2.00,31.00,31.00
,"1 Mar 23","404-02-814670-42",100.00,100.00,0.00,690.19,9638.60,9.97,99.08,99.26,100.00,0.00,57.44,100.00,0.00,0.00,0.08,,,100.00,100.00,0.00,-113.41,63.0503,0.33,0.00,38.00,36.51,0.00,,,323.00,326.00,134.00,135.00,2.00,2.00,36.00,36.00
,"2 Mar 23","404-02-814670-42",99.61,100.00,0.00,740.06,7503.49,10.02,98.67,100.00,0.00,0.00,63.68,100.00,0.00,0.00,0.22,,,100.00,97.50,0.00,-114.03,65.1616,0.96,0.00,43.00,30.51,0.00,,,297.00,301.00,76.00,76.00,4.00,4.00,40.00,39.00
,"3 Mar 23","404-02-814670-42",99.66,100.00,0.00,765.15,9737.99,9.99,98.81,100.00,0.00,0.00,52.98,100.00,0.00,0.01,1.88,,,100.00,100.00,0.00,-112.71,60.1130,1.32,0.00,32.00,30.94,0.00,,,332.00,336.00,76.00,76.00,6.00,6.00,29.00,29.00
,"4 Mar 23","404-02-814670-42",100.00,100.00,0.00,931.15,9240.74,10.55,99.48,100.00,0.00,0.00,52.16,100.00,0.00,0.57,1.25,,,100.00,100.00,0.00,-109.89,62.4659,0.70,0.00,70.00,31.34,0.00,,,190.00,191.00,39.00,39.00,4.00,4.00,65.00,65.00
"PB_E_T1_OM_CHD670C_C_TDD","28 Feb 23","404-02-814670-43",100.00,100.00,0.15,687.45,8804.42,9.34,98.56,99.43,100.00,0.00,45.68,100.00,0.00,0.04,0.02,,,100.00,100.00,0.00,-112.72,43.9907,2.00,0.00,58.00,31.05,0.34,,,824.00,836.00,348.00,350.00,4.00,4.00,76.00,76.00
,"1 Mar 23","404-02-814670-43",99.82,99.89,0.21,527.67,4260.94,7.40,98.21,99.06,0.00,0.00,74.43,100.00,0.00,0.17,1.65,,,100.00,100.00,0.00,-111.02,44.6591,1.80,0.00,34.00,22.14,0.00,,,219.00,223.00,105.00,106.00,3.00,3.00,188.00,188.00
,"2 Mar 23","404-02-814670-43",99.93,99.86,0.02,943.34,5081.26,9.44,97.90,99.70,100.00,0.00,63.50,100.00,0.00,0.31,1.11,,,100.00,100.00,0.00,-111.83,50.1577,2.06,0.00,195.00,40.94,0.19,,,1073.00,1096.00,663.00,665.00,13.00,13.00,510.00,510.00
,"3 Mar 23","404-02-814670-43",100.00,99.72,0.06,1080.47,6830.30,9.18,98.51,99.71,100.00,0.00,56.11,100.00,0.00,0.00,0.04,,,100.00,97.22,0.00,-108.96,52.9849,1.94,0.00,118.00,27.88,0.61,,,859.00,872.00,345.00,346.00,3.00,3.00,180.00,175.00
,"4 Mar 23","404-02-814670-43",99.87,99.57,0.06,793.88,6629.90,9.25,97.73,100.00,100.00,0.00,55.99,100.00,0.00,0.03,1.95,,,100.00,100.00,0.00,-105.07,45.4638,1.70,0.00,105.00,24.18,0.43,,,947.00,969.00,377.00,377.00,7.00,7.00,282.00,282.00
"PB_E_T1_OM_CHDH39A_A_TDD","28 Feb 23","404-02-804739-41",99.81,100.00,0.02,837.85,10486.44,9.65,97.02,99.20,0.00,0.00,46.11,100.00,0.00,0.07,0.52,,,100.00,100.00,0.00,-116.69,49.6123,1.07,0.00,111.00,33.26,0.00,,,945.00,974.00,865.00,872.00,1.00,1.00,115.00,115.00
,"1 Mar 23","404-02-804739-41",99.68,100.00,0.05,1257.57,11579.51,9.42,99.79,98.73,100.00,0.00,50.93,100.00,0.00,0.25,0.70,,,100.00,100.00,0.00,-116.07,59.9166,0.99,0.00,140.00,39.74,0.00,,,934.00,936.00,1163.00,1178.00,5.00,5.00,149.00,149.00
,"2 Mar 23","404-02-804739-41",100.00,100.00,0.07,953.46,9132.65,9.37,98.26,99.42,100.00,0.00,50.89,100.00,0.00,0.03,0.13,,,100.00,100.00,0.00,-116.32,59.6667,1.22,0.00,161.00,34.35,0.02,,,847.00,862.00,1034.00,1040.00,6.00,6.00,157.00,157.00
,"3 Mar 23","404-02-804739-41",99.83,99.91,0.07,1004.51,6697.76,9.25,99.53,98.15,100.00,0.00,66.01,100.00,0.00,0.04,0.15,,,100.00,100.00,0.00,-115.12,65.7834,1.43,0.00,130.00,49.56,0.00,,,1052.00,1057.00,1164.00,1186.00,5.00,5.00,135.00,135.00
,"4 Mar 23","404-02-804739-41",99.73,99.85,0.02,878.43,7121.62,9.33,99.05,97.82,100.00,0.00,64.99,100.00,0.00,0.00,1.57,,,100.00,100.00,0.00,-111.73,58.8414,1.24,0.00,115.00,43.85,0.00,,,1048.00,1058.00,2066.00,2112.00,6.00,6.00,112.00,112.00
"PB_E_T1_OM_CHDH39B_B_TDD","28 Feb 23","404-02-804739-42",100.00,99.47,0.09,381.03,4470.31,7.97,99.69,99.37,0.00,0.00,68.39,100.00,0.00,0.55,2.46,,,100.00,99.00,0.00,-110.56,42.6480,1.78,0.00,212.00,35.70,0.70,,,652.00,654.00,635.00,639.00,19.00,19.00,300.00,297.00
,"1 Mar 23","404-02-804739-42",99.84,100.00,0.04,427.32,4269.95,7.82,99.49,98.87,100.00,0.00,65.80,100.00,0.00,0.50,2.04,,,100.00,100.00,0.00,-107.54,43.2942,1.75,0.00,192.00,35.90,0.72,,,778.00,782.00,790.00,799.00,22.00,22.00,286.00,286.00
,"2 Mar 23","404-02-804739-42",99.81,99.83,0.07,495.90,2587.70,7.12,98.22,98.63,100.00,0.00,80.71,100.00,16.67,0.64,3.21,,,100.00,99.63,0.00,-108.57,46.7348,1.55,0.00,203.00,40.28,0.86,,,2378.00,2421.00,1726.00,1750.00,17.00,17.00,268.00,267.00
,"3 Mar 23","404-02-804739-42",97.37,99.02,0.42,356.69,7713.66,8.13,98.41,99.23,100.00,0.00,58.09,100.00,0.00,1.37,6.38,,,100.00,99.64,0.00,-106.64,44.6700,1.47,0.00,213.00,35.03,0.72,,,679.00,690.00,770.00,776.00,21.00,21.00,275.00,274.00
,"4 Mar 23","404-02-804739-42",99.78,99.78,0.26,375.86,4904.86,8.12,98.76,100.00,0.00,0.00,52.54,100.00,0.00,0.06,12.92,,,100.00,100.00,0.00,-103.14,36.8848,1.31,0.00,46.00,33.79,0.90,,,559.00,566.00,668.00,668.00,7.00,7.00,117.00,117.00
"PB_E_T1_OM_DEVI32A_A_TDD","28 Feb 23","404-02-814032-41",100.00,99.86,0.00,356.93,1350.82,8.44,98.12,99.06,100.00,0.00,97.09,100.00,0.00,0.52,0.00,,,100.00,100.00,0.00,-110.72,73.6979,0.59,0.00,93.00,49.22,11.86,,,417.00,425.00,420.00,424.00,2.00,2.00,95.00,95.00
,"1 Mar 23","404-02-814032-41",99.93,99.94,0.08,391.10,1556.98,8.34,96.54,98.70,100.00,0.00,97.02,100.00,0.00,0.09,15.62,,,100.00,99.12,0.00,-110.46,81.6183,0.74,0.00,116.00,57.74,11.05,,,558.00,578.00,381.00,386.00,1.00,1.00,113.00,112.00
,"2 Mar 23","404-02-814032-41",99.96,99.94,0.07,607.97,4258.18,8.61,98.11,98.05,100.00,0.00,80.64,100.00,0.00,1.61,0.37,,,100.00,100.00,0.00,-108.80,69.6727,0.79,0.00,109.00,50.28,19.36,,,726.00,740.00,403.00,411.00,1.00,1.00,99.00,99.00
,"3 Mar 23","404-02-814032-41",99.77,99.95,0.00,437.52,1476.70,8.16,97.26,96.14,100.00,0.00,93.50,100.00,0.00,0.00,0.00,,,100.00,100.00,0.00,-108.60,65.8793,0.74,0.00,102.00,51.71,11.79,,,569.00,585.00,398.00,414.00,6.00,6.00,99.00,99.00
,"4 Mar 23","404-02-814032-41",99.92,100.00,0.00,642.83,4590.74,8.89,98.05,98.25,100.00,0.00,69.22,100.00,0.00,0.71,6.63,,,100.00,100.00,0.00,-110.56,73.3245,0.72,0.00,128.00,41.15,20.16,,,804.00,820.00,394.00,401.00,3.00,3.00,122.00,122.00
"PB_E_T1_OM_DEVI32C_C_TDD","28 Feb 23","404-02-814032-43",99.89,99.96,0.00,553.91,3180.15,9.92,98.86,99.08,100.00,0.00,91.89,100.00,0.00,0.49,0.80,,,100.00,100.00,0.00,-112.18,122.0665,1.08,0.00,159.00,56.96,3.24,,,173.00,175.00,432.00,436.00,1.00,1.00,150.00,150.00
,"1 Mar 23","404-02-814032-43",99.90,99.96,0.06,521.86,3578.03,9.54,99.52,98.87,100.00,0.00,89.12,100.00,0.00,0.01,0.07,,,,100.00,0.00,-111.33,121.4122,1.23,0.00,110.00,66.67,2.28,,,412.00,414.00,872.00,882.00,0.00,0.00,107.00,107.00
,"2 Mar 23","404-02-814032-43",99.89,99.92,0.10,366.07,2410.97,9.56,98.34,99.73,0.00,0.00,95.25,100.00,0.00,0.84,0.02,,,100.00,100.00,0.00,-109.77,121.9936,1.10,0.00,199.00,62.00,1.88,,,237.00,241.00,369.00,370.00,1.00,1.00,194.00,194.00
,"3 Mar 23","404-02-814032-43",100.00,99.78,0.06,405.58,1892.21,9.49,96.63,97.96,100.00,0.00,96.61,100.00,9.09,0.02,0.29,,,,99.47,0.00,-109.06,114.8201,0.88,0.00,193.00,71.45,3.88,,,258.00,267.00,577.00,589.00,0.00,0.00,187.00,186.00
,"4 Mar 23","404-02-814032-43",99.97,99.88,0.00,922.17,7196.17,9.84,98.31,99.80,100.00,0.00,72.67,100.00,0.00,0.05,0.07,,,100.00,100.00,0.00,-111.43,120.0798,0.98,0.00,175.00,67.98,4.08,,,350.00,356.00,503.00,504.00,1.00,1.00,167.00,167.00
"PB_E_T1_OM_GBND77A_A_TDD","28 Feb 23","404-02-811777-41",100.00,100.00,0.05,1041.48,8841.71,7.86,98.83,100.00,0.00,0.00,40.50,100.00,0.00,1.65,1.84,,,100.00,100.00,0.00,-112.26,21.6237,0.34,0.00,43.00,23.26,1.94,,,933.00,944.00,85.00,85.00,6.00,6.00,40.00,40.00
,"1 Mar 23","404-02-811777-41",99.53,100.00,0.08,489.60,12387.23,8.66,98.42,99.08,0.00,0.00,38.59,100.00,,0.07,0.00,,,100.00,100.00,0.00,-112.10,22.8293,0.30,0.00,58.00,17.19,2.43,,,624.00,634.00,108.00,109.00,2.00,2.00,58.00,58.00
,"2 Mar 23","404-02-811777-41",100.00,100.00,0.00,875.60,13875.08,8.00,98.99,100.00,0.00,0.00,34.88,97.62,,0.35,0.06,,,100.00,100.00,0.00,-112.30,23.9716,0.41,0.00,41.00,18.28,2.65,,,786.00,794.00,81.00,81.00,2.00,2.00,40.00,40.00
,"3 Mar 23","404-02-811777-41",100.00,100.00,0.06,1108.16,11533.41,8.05,98.20,100.00,0.00,0.00,32.40,100.00,0.00,0.08,0.89,,,,100.00,0.00,-107.91,21.9473,0.41,0.00,36.00,20.34,2.63,,,820.00,835.00,62.00,62.00,0.00,0.00,35.00,35.00
,"4 Mar 23","404-02-811777-41",99.67,100.00,0.00,1347.65,11108.32,8.21,98.44,99.07,0.00,0.00,26.68,100.00,0.00,0.09,1.81,,,100.00,100.00,0.00,-104.05,15.7991,0.43,0.00,60.00,20.03,1.75,,,1135.00,1153.00,107.00,108.00,4.00,4.00,54.00,54.00
"PB_E_T1_OM_GBND77B_B_TDD","28 Feb 23","404-02-811777-42",99.58,100.00,0.00,1179.28,9019.41,9.31,97.94,98.48,100.00,0.00,50.69,100.00,0.00,0.16,1.62,,,,98.15,0.00,-111.83,30.5629,0.35,0.00,56.00,28.17,3.60,,,902.00,921.00,130.00,132.00,0.00,0.00,54.00,53.00
,"1 Mar 23","404-02-811777-42",100.00,99.84,0.11,348.16,14994.00,10.48,97.16,100.00,100.00,0.00,42.69,100.00,,0.75,0.72,,,100.00,100.00,0.00,-111.37,34.3878,0.31,0.00,53.00,30.50,1.66,,,376.00,387.00,264.00,264.00,5.00,5.00,53.00,53.00
,"2 Mar 23","404-02-811777-42",99.77,100.00,0.05,723.60,10836.17,9.39,98.50,98.47,100.00,0.00,54.77,97.73,0.00,0.10,22.08,,,100.00,100.00,0.00,-110.71,30.2247,0.56,0.00,43.00,24.65,3.09,,,855.00,868.00,129.00,131.00,2.00,2.00,35.00,35.00
,"3 Mar 23","404-02-811777-42",100.00,100.00,0.09,954.24,8033.85,9.27,98.22,99.26,0.00,0.00,57.47,100.00,0.00,0.73,0.06,,,83.33,100.00,0.00,-107.96,34.6606,0.35,0.00,69.00,30.98,4.03,,,940.00,957.00,134.00,135.00,6.00,5.00,62.00,62.00
,"4 Mar 23","404-02-811777-42",99.67,99.89,0.05,577.39,6291.57,9.75,98.09,99.05,100.00,0.00,54.81,100.00,0.00,0.44,0.67,,,100.00,92.73,0.00,-105.08,31.5444,0.50,0.00,56.00,25.60,2.60,,,872.00,889.00,104.00,105.00,3.00,3.00,55.00,51.00
"PB_E_T1_OM_MAMJ71A_A_TDD","28 Feb 23","404-02-252252-41",100.00,99.79,0.00,471.22,15177.35,11.01,86.44,100.00,0.00,0.00,38.95,100.00,0.00,0.00,0.03,,,,100.00,0.00,-114.54,51.3841,0.99,0.00,41.00,32.98,22.66,,,51.00,59.00,357.00,357.00,0.00,0.00,38.00,38.00
,"1 Mar 23","404-02-252252-41",100.00,100.00,0.08,376.60,13258.20,10.66,66.67,99.62,100.00,0.00,53.09,100.00,0.00,0.00,0.88,,,,100.00,0.00,-113.51,45.8651,1.20,0.00,42.00,35.20,28.19,,,16.00,24.00,260.00,261.00,0.00,0.00,36.00,36.00
,"2 Mar 23","404-02-252252-41",100.00,99.61,0.00,386.24,15727.79,10.65,72.73,100.00,0.00,0.00,35.08,100.00,0.00,0.00,0.37,,,,100.00,0.00,-113.41,47.2466,1.64,0.00,52.00,24.24,36.43,,,8.00,11.00,146.00,146.00,0.00,0.00,46.00,46.00
,"3 Mar 23","404-02-252252-41",99.66,99.24,0.03,471.68,16734.10,11.14,80.00,99.14,100.00,0.00,41.62,100.00,0.00,0.10,0.01,,,,100.00,0.00,-111.12,48.4777,1.83,0.00,29.00,38.85,31.97,,,16.00,20.00,344.00,347.00,0.00,0.00,28.00,28.00
,"4 Mar 23","404-02-252252-41",99.63,99.59,0.00,531.35,22528.73,11.08,93.02,100.00,0.00,0.00,31.79,100.00,0.00,0.00,4.95,,,,100.00,0.00,-110.84,49.7861,0.98,0.00,38.00,29.85,18.55,,,40.00,43.00,214.00,214.00,0.00,0.00,35.00,35.00
"PB_E_T1_OM_MAMJ71B_B_TDD","28 Feb 23","404-02-252252-42",100.00,99.87,0.00,601.35,16497.51,10.78,85.48,100.00,0.00,0.00,25.39,100.00,0.00,0.16,7.51,,,100.00,100.00,0.00,-107.32,18.9832,0.28,0.00,66.00,46.59,60.91,,,53.00,62.00,339.00,339.00,3.00,3.00,63.00,63.00
,"1 Mar 23","404-02-252252-42",99.86,99.91,0.05,629.19,14935.27,9.88,89.68,99.62,100.00,0.00,22.57,100.00,0.00,0.02,2.23,,,,100.00,0.00,-104.42,17.5768,0.34,0.00,76.00,26.55,61.56,,,304.00,339.00,265.00,266.00,0.00,0.00,79.00,79.00
,"2 Mar 23","404-02-252252-42",99.84,99.86,0.00,580.09,13871.90,10.02,88.54,98.41,100.00,0.00,31.61,100.00,0.00,1.52,2.27,,,,100.00,0.00,-105.77,19.4184,0.33,0.00,53.00,25.16,70.79,,,417.00,471.00,124.00,126.00,0.00,0.00,49.00,49.00
,"3 Mar 23","404-02-252252-42",99.78,100.00,0.15,585.71,12566.71,9.47,86.26,99.45,0.00,0.00,34.01,100.00,0.00,0.09,1.50,,,100.00,100.00,0.00,-98.66,16.3039,0.29,0.00,55.00,21.77,76.16,,,383.00,444.00,182.00,183.00,1.00,1.00,55.00,55.00
,"4 Mar 23","404-02-252252-42",99.92,99.95,0.15,797.31,10366.90,9.11,89.57,98.81,100.00,0.00,40.10,100.00,0.00,0.57,4.05,,,100.00,100.00,0.00,-93.20,13.9617,0.22,0.00,38.00,24.05,69.98,,,421.00,470.00,166.00,168.00,2.00,2.00,36.00,36.00
"PB_E_T1_OM_MAMJ71C_C_TDD","28 Feb 23","404-02-252252-43",99.94,100.00,0.17,313.15,7050.58,9.61,95.22,98.14,100.00,0.00,59.66,100.00,33.33,0.54,3.58,,,100.00,97.78,0.00,-108.45,48.2458,0.61,0.00,133.00,35.39,44.18,,,199.00,209.00,842.00,858.00,1.00,1.00,135.00,132.00
,"1 Mar 23","404-02-252252-43",99.96,99.66,0.00,572.25,13685.45,10.00,96.01,98.16,100.00,0.00,48.71,100.00,0.00,0.01,5.33,,,100.00,99.01,0.00,-106.60,49.1559,0.80,0.00,101.00,30.45,44.45,,,289.00,301.00,479.00,488.00,1.00,1.00,101.00,100.00
,"2 Mar 23","404-02-252252-43",99.62,99.90,0.08,347.20,8198.18,9.57,97.65,99.39,100.00,0.00,58.08,100.00,9.09,0.02,2.14,,,100.00,99.19,0.00,-104.05,54.3371,0.72,0.00,129.00,42.24,45.69,,,458.00,469.00,1312.00,1320.00,1.00,1.00,124.00,123.00
,"3 Mar 23","404-02-252252-43",100.00,99.96,0.06,588.28,7560.29,9.40,95.08,99.69,100.00,0.00,65.89,100.00,0.00,0.36,0.10,,,100.00,100.00,0.00,-103.27,62.6791,0.91,0.00,139.00,33.56,47.47,,,348.00,366.00,651.00,653.00,3.00,3.00,141.00,141.00
,"4 Mar 23","404-02-252252-43",99.96,99.59,0.00,700.03,6260.31,9.51,96.65,96.45,100.00,0.00,71.35,100.00,0.00,0.12,0.64,,,100.00,100.00,0.00,-105.24,62.9231,0.76,0.00,166.00,54.31,56.38,,,404.00,418.00,679.00,704.00,3.00,3.00,165.00,165.00
"PB_E_T1_OM_MGGR62A_A","28 Feb 23","404-02--41",100.00,99.87,0.04,365.60,5510.31,9.88,98.80,98.94,100.00,,82.12,100.00,0.00,0.00,0.00,,11.86,,100.00,0.00,-100.50,121.6107,0.95,0.00,111.00,75.75,,,,,,,,,,,
,"1 Mar 23","404-02--41",99.94,99.77,0.15,194.72,5505.33,9.88,98.94,99.01,100.00,,75.67,100.00,0.00,0.01,0.03,,11.32,100.00,100.00,0.00,-100.61,122.0078,0.59,0.00,98.00,87.75,,,,,,,,,,,
,"2 Mar 23","404-02--41",100.00,99.91,0.04,277.84,5241.94,10.10,98.99,99.31,100.00,,80.78,100.00,0.00,0.11,0.35,,10.57,,100.00,0.00,-100.81,120.2916,0.79,0.00,127.00,87.47,,,,,,,,,,,
,"3 Mar 23","404-02--41",99.97,99.86,0.15,234.67,7355.77,10.19,99.19,98.88,100.00,,74.83,100.00,0.00,0.02,0.06,,5.77,,100.00,0.00,-100.35,123.8342,1.08,0.00,129.00,79.67,,,,,,,,,,,
,"4 Mar 23","404-02--41",99.82,99.85,0.15,335.12,9985.33,11.73,98.78,94.49,100.00,,51.73,100.00,0.00,0.01,0.07,,11.10,,100.00,0.00,-100.19,113.4031,0.71,0.00,87.00,78.47,,,,,,,,,,,
"PB_E_T1_OM_MGGR62A_A_TDD","28 Feb 23","404-02-801862-41",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"1 Mar 23","404-02-801862-41",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"2 Mar 23","404-02-801862-41",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"3 Mar 23","404-02-801862-41",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,"4 Mar 23","404-02-801862-41",,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PB_E_T1_OM_MGGR62A_L","28 Feb 23","404-02--45",99.69,99.61,0.04,147.96,6858.67,8.44,99.17,99.27,100.00,,43.75,100.00,,0.17,0.00,,9.42,100.00,100.00,0.00,-106.10,37.5214,0.60,0.00,7.00,37.88,,,,,,,,,,,
,"1 Mar 23","404-02--45",99.34,98.74,1.10,151.71,6309.52,8.65,98.99,99.45,100.00,,40.00,100.00,0.00,0.87,4.00,,5.85,,97.96,0.00,-105.54,33.7552,0.73,0.00,47.00,40.30,,,,,,,,,,,
,"2 Mar 23","404-02--45",98.67,99.71,0.28,452.81,8889.50,8.94,99.78,99.88,100.00,,31.90,100.00,0.00,0.24,1.22,,6.94,100.00,100.00,0.00,-104.95,35.5402,0.43,0.00,33.00,26.80,,,,,,,,,,,
