Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,12-Feb-23,404-02-926299-33,100,100,0.77,1778.37,4645.39,7.57,100,99.31,0,0,47.94,100,0,0.18,0.66,,8.86,100,,0,-108.43,9.4192,25.07,0,20,13.39,0,,,4,4,144,145,8,8,0,0
,13-Feb-23,404-02-926299-33,100,100,1.89,2250.47,7407.29,7.49,100,100,100,0,29.5,100,0,0.77,0.92,,5.95,90.91,,0,-108.99,4.7843,25.62,0,35,8.86,0,,,22,22,167,167,11,10,0,0
PB_ZQ_F8_OM_DBL201A_A,09-Feb-23,404-02-921201-31,100,100,0,1939.87,9100.19,8,92.86,94.2,0,0,13.33,100,0,0.19,0.03,,13.35,100,,0,-118.41,1.8624,1.81,0,5,2.43,0,,,13,14,211,224,15,15,0,0
,10-Feb-23,404-02-921201-31,100,100,0,2295.95,17908.76,8.6,100,100,0,0,8.35,,0,0.01,0.03,,15.84,100,,0,-118.78,1.5986,1.33,0,1,1.95,0.66,,,1,1,103,103,9,9,0,0
,11-Feb-23,404-02-921201-31,100,100,0,2146.5,10822.93,8.14,100,82.72,100,0,6.98,100,0,0.17,0.03,,16.13,97.22,,0,-118.68,1.3314,2.74,0,6,1.87,0,,,17,17,158,191,36,35,0,0
,12-Feb-23,404-02-921201-31,100,100,0,3107.15,4597.86,7.59,100,98.9,100,0,15.13,100,0,0.01,0.06,,16.3,100,,0,-118.48,1.5701,2.5,0,3,3.04,0.43,,,33,33,179,181,7,7,0,0
,13-Feb-23,404-02-921201-31,100,100,0,3740.22,11930.88,9.18,98.18,99.68,0,0,6.81,100,0,0,0.02,,16.09,100,,0,-118.82,1.076,2.67,0,3,2.33,5.69,,,54,55,313,314,5,5,0,0
PB_ZQ_F8_OM_DBL201B_B,09-Feb-23,404-02-921201-32,100,100,0,1949.32,4423.33,6.47,98.77,95.56,0,0,31.06,100,0,0.02,0.16,,13.31,100,,0,-118.28,5.556,12.79,0,15,5.28,3.86,,,80,81,237,248,23,23,0,0
,10-Feb-23,404-02-921201-32,99.8,100,0,4682.45,10205.86,8.44,100,94.71,0,0,17.02,100,0,0,0.06,,8.8,100,,0,-118.63,6.5874,12.01,0,6,5.26,0.18,,,15,15,161,170,20,20,0,0
,11-Feb-23,404-02-921201-32,100,100,0.53,2263.43,4515.73,7.58,95.24,98.05,0,0,29.24,100,0,0,0.05,,13.11,100,,0,-118.55,5.9866,13.31,0,5,7.13,24.27,,,60,63,251,256,52,52,0,0
,12-Feb-23,404-02-921201-32,100,100,0.29,2003.83,3077.3,6.92,98.63,96.15,0,0,42.75,100,0,0.04,0.15,,12.61,100,,0,-118.27,10.3982,14.32,0,42,13.25,11.49,,,72,73,275,286,41,41,0,0
,13-Feb-23,404-02-921201-32,100,100,0.17,1939.52,4382.85,6.34,100,96.98,0,0,37.04,100,0,0.01,0.03,,13.65,100,,0,-118.57,7.37,10.78,0,13,7.49,9.29,,,59,59,225,232,35,35,0,0
PB_ZQ_F8_OM_DBL201C_C,09-Feb-23,404-02-921201-33,100,100,0,3037.07,11440.67,8.98,100,100,0,0,7.87,100,0,0.21,0,,14.57,100,,0,-117.17,1.3747,1.71,0,7,2.19,3.92,,,34,34,175,175,4,4,0,0
,10-Feb-23,404-02-921201-33,100,100,0,2868.66,13673.73,9.14,100,99.76,100,0,9.49,100,0,0.04,0.48,,5.91,100,,0,-118.32,1.0351,3.06,0,12,2.68,8.32,,,29,29,414,415,9,9,0,0
,11-Feb-23,404-02-921201-33,100,100,0.15,3558.24,12672.62,9.19,100,99.26,0,0,5.94,100,0,0.08,0.03,,15.29,100,100,0,-117.94,0.853,2.72,0,8,2.39,0.95,,,42,42,534,538,7,7,1,1
,12-Feb-23,404-02-921201-33,100,100,3.26,1308.05,9946.62,9.73,100,97.78,0,0,8.4,100,0,0.02,1.11,,11.43,100,,0,-117.97,1.1369,5.13,0,6,1.97,0,,,6,6,132,135,10,10,0,0
,13-Feb-23,404-02-921201-33,100,100,0.43,5951.63,8591.53,9.18,100,100,0,0,6.13,100,0,0,0.13,,15.87,100,,0,-117.81,0.5708,2.56,0,14,1.81,5.24,,,25,25,223,223,7,7,0,0
PB_ZQ_F8_OM_LUD329A_A,09-Feb-23,404-02-913329-31,99.79,99.35,0.18,2438.06,5708.24,8.08,99.66,99.43,100,0,44.79,100,0,5.83,1.89,,,99.53,,0,-103.37,26.6001,174.48,0,202,28.61,0.52,,,289,290,2787,2803,212,211,0,0
,10-Feb-23,404-02-913329-31,99.59,99.56,0.15,3817.42,4833.56,7.69,99.41,99.4,100,0,52.75,100,0.32,5.67,1.92,,,100,100,0,-104.03,22.111,168.46,0,177,40.01,0.53,,,336,338,2969,2987,233,233,1,1
,11-Feb-23,404-02-913329-31,99.93,99.56,0.18,2018.33,3373.23,8.07,99.69,99.14,100,0,53.25,100,0,6.31,1.32,,,99.42,100,0,-104.33,22.1727,147.76,0,180,36.07,1.26,,,317,318,2639,2662,172,171,6,6
,12-Feb-23,404-02-913329-31,99.02,99.41,0.71,2225.56,10600.74,8.26,99.17,99.79,0,0,23.5,100,0,0.83,0.76,,,100,100,0,-103.38,13.1876,75.89,0,61,12.76,1.38,,,119,120,482,483,69,69,1,1
,13-Feb-23,404-02-913329-31,99.46,99.49,0.3,2158.01,6921.28,7.93,99.32,99.42,100,0,37.94,100,0,6.44,2.36,,,99.28,,0,-103.03,19.8449,157.46,0,249,24.45,1.18,,,291,293,2060,2072,277,275,0,0
PB_ZQ_F8_OM_LUD329B_B,09-Feb-23,404-02-913329-32,99.62,99.58,0.12,2645.06,6275.5,8.06,100,99.19,0,0,51.91,100,0,1.63,0.29,,,100,100,0,-106.48,19.5236,63.56,0,82,14.88,0,,,241,241,609,614,255,255,1,1
,10-Feb-23,404-02-913329-32,98.88,100,0.39,3166.02,9253.44,8.52,100,98.75,100,0,32.28,100,0,1.22,0.91,,,100,,0,-106.89,14.1433,86.43,0,74,12.33,0,,,125,125,396,401,134,134,0,0
,11-Feb-23,404-02-913329-32,100,100,0.1,2431.43,9740.75,8.48,99.3,99.45,100,0,33.61,100,1.83,1.4,0.35,,,100,,0,-107.65,12.4768,49.15,0,52,11.67,0,,,141,142,541,544,151,151,0,0
,12-Feb-23,404-02-913329-32,100,98.3,0.65,3016.94,12293.36,8.61,100,99.11,0,0,27.71,100,0,0.43,0.15,,,100,100,0,-106.36,12.85,55.81,0,56,11.18,0,,,248,248,335,338,163,163,2,2
,13-Feb-23,404-02-913329-32,100,100,0.2,3030.13,10332.5,8.79,100,99.11,0,0,26.25,100,0.47,0.78,0.19,,,100,,0,-105.89,15.5553,87.1,0,89,11.23,0,,,203,203,446,450,260,260,0,0
PB_ZQ_F8_OM_LUD329C_C,09-Feb-23,404-02-913329-33,99.88,99.87,0.14,2612.44,4092.08,8.35,99.57,98.97,100,0,46.45,100,1.26,1.04,0.42,,,99.57,,0,-100.98,20.4403,113.5,0,162,22.19,0,,,460,462,1629,1646,232,231,0,0
,10-Feb-23,404-02-913329-33,99.79,98.91,0.5,2393.46,15711.39,8.96,100,99.25,0,0,25.5,100,0,0.67,0.52,,,100,100,0,-101.78,13.6449,112.3,0,116,14.23,0,,,246,246,529,533,132,132,1,1
,11-Feb-23,404-02-913329-33,100,99.64,0,2025.11,13415.39,8.76,98.81,99.28,0,0,22.91,100,0,0.5,0.41,,,100,100,0,-101.69,15.6202,104.42,0,37,8.69,0,,,83,84,138,139,97,97,1,1
,12-Feb-23,404-02-913329-33,100,100,0,2675.27,10747.45,8.82,100,97.87,0,0,20,100,0,0.84,0.34,,,100,,0,-100.39,13.4035,84.72,0,50,11.01,0,,,132,132,230,235,51,51,0,0
,13-Feb-23,404-02-913329-33,99.83,100,0.38,2452.45,7799.88,8.58,99.4,98.53,100,0,31.46,100,0,1.71,0.33,,,97.95,100,0,-99.91,16.5065,119.34,0,159,16.66,0,,,334,336,1002,1017,146,143,3,3
PB_ZQ_F8_OM_LUD890A_A,09-Feb-23,404-02-916490-31,99.87,99.68,0.26,2687.61,4180.74,7.65,99.41,99.72,100,0,56.78,100,0,0.1,0.19,,10.84,99.45,97.77,0,-111.95,36.0295,70.52,0,95,19.78,2.42,,,679,683,719,721,181,180,224,219
,10-Feb-23,404-02-916490-31,100,100,0,13792.15,10777.19,9.14,98.35,100,0,0,26.69,100,0,0,0.04,,15.85,95.65,100,0,-116.88,2.7259,37.29,0,18,15.49,0.38,,,119,121,302,302,23,22,162,162
,11-Feb-23,404-02-916490-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-916490-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-916490-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_F8_OM_LUD890A_A,09-Feb-23,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-916490-31,100,99.66,0,3023.03,10578.98,8.11,100,99.7,0,0,91.72,100,0,0.07,0.19,,,100,100,0,-110.04,41.1046,99.66,0,100,21.4,2.02,,,530,530,659,661,184,184,272,272
,11-Feb-23,404-02-916490-31,99.76,99.87,0.11,7910.58,9083.3,8.1,99.41,98.88,0,0,52.26,100,0,0.04,0.19,,,100,100,0,-112.6,46.6422,68.94,0,109,29.64,0.66,,,509,512,707,715,162,162,226,226
,12-Feb-23,404-02-916490-31,100,99.9,0.19,3555.05,6117.93,7.82,100,99.61,100,0,71.96,100,0,0.04,0.15,,,100,100,0,-112.04,50.5453,55.89,0,87,21.06,0.75,,,534,534,774,777,189,189,236,236
,13-Feb-23,404-02-916490-31,100,98.86,0.11,3668.29,3776.07,7.73,98.49,100,0,0,72.29,100,0,0.03,0.12,,,98.86,100,0,-112.03,38.951,70.83,0,69,24.28,2.52,,,391,397,362,362,175,173,184,184
PB_ZQ_F8_OM_LUD890B_B,09-Feb-23,404-02-916490-32,100,99.64,0.21,3188.94,2452.7,7.76,99.72,99.73,100,0,75.33,100,1.15,0.36,0.89,,11.39,99.85,99.2,0,-109.85,44.8836,114.89,0,220,29.76,1.79,,,2150,2156,1089,1092,678,677,375,372
,10-Feb-23,404-02-916490-32,100,99.84,0,2736.71,9157.48,8.08,100,98.49,0,0,20.27,100,0,0.02,0.13,,13.04,100,100,0,-114.89,1.1764,52.74,0,8,11.49,1.47,,,376,376,196,199,49,49,29,29
,11-Feb-23,404-02-916490-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-916490-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-916490-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_F8_OM_LUD890B_B,09-Feb-23,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-916490-32,100,100,0.03,4258.69,3774.39,7.86,99.79,100,0,0,70.43,100,0.66,0.16,0.53,,,99.33,100,0,-108.34,37.9427,158,0,172,26.18,19.35,,,1441,1444,1198,1198,601,597,469,469
,11-Feb-23,404-02-916490-32,99.82,100,0.17,2727.78,2208.74,7.47,99.85,99.61,100,0,77.02,100,0,0.11,0.47,,,100,99.74,0,-110.39,44.1202,93.83,0,164,31.08,11.73,,,2721,2725,1782,1789,631,631,388,387
,12-Feb-23,404-02-916490-32,99.84,99.7,0.05,2607.98,1429.99,7.42,99.87,99.53,100,0,85.51,100,0,0.29,0.66,,,99.84,100,0,-110.36,46.7942,89.27,0,156,55.05,0.68,,,3825,3830,1491,1498,619,618,360,360
,13-Feb-23,404-02-916490-32,99.68,99.84,0.03,2426.68,1997.05,7.91,100,99.52,100,0,70.85,100,0,0.16,0.31,,,99.82,100,0,-109.68,40.4278,101.13,0,138,33.04,2.9,,,1876,1876,1041,1046,566,565,308,308
PB_ZQ_F8_OM_LUD890C_C,09-Feb-23,404-02-916490-33,100,100,0.06,5200.9,8112.39,6.84,99.07,99.78,100,0,32.35,100,0,0.33,0.31,,13.3,99.31,98.92,0,-110.62,13.8523,30.22,0,46,7.73,0.31,,,851,859,459,460,291,289,93,92
,10-Feb-23,404-02-916490-33,100,100,0.08,4643.96,7025.09,7.37,99.67,99.74,0,0,12.9,100,0,0,0.05,,14.81,100,100,0,-117.03,0.4357,19.25,0,8,5.27,0.44,,,609,611,389,390,147,147,24,24
,11-Feb-23,404-02-916490-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-916490-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-916490-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_F8_OM_LUD890C_C,09-Feb-23,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-916490-33,99.4,100,0.15,4638.04,6639.64,7.94,99.46,100,100,0,23.08,100,0,0.07,0.51,,,100,100,0,-110.23,8.425,42.22,0,50,13.75,1.78,,,548,551,270,270,309,309,79,79
,11-Feb-23,404-02-916490-33,100,100,0.07,2641.84,3560.79,6.42,99.68,99.45,0,0,41.96,100,0,0.06,0.28,,,100,100,0,-112.61,11.4171,27.57,0,53,12.21,1.5,,,1256,1260,541,544,248,248,137,137
,12-Feb-23,404-02-916490-33,100,100,0.12,2241.12,1832.66,6.39,99.35,99.4,100,0,70.51,100,0,0.03,0.24,,,100,100,0,-111.47,12.5962,20.21,0,20,14.21,0.67,,,1223,1231,496,499,226,226,38,38
,13-Feb-23,404-02-916490-33,100,100,0.06,2066.69,8298.37,7.29,99.44,99.38,0,0,29.31,100,0,0.06,0.36,,,99.41,100,0,-111.67,11.1236,28.29,0,51,7.62,0.93,,,888,893,321,323,169,168,58,58
PB_ZQ_F8_OM_PNJ110A_A,09-Feb-23,404-02-924710-31,100,100,1.57,2156.94,1268.39,5.03,,100,0,0,81.07,,0,0.02,0.21,,,,,0,-116.23,17.5881,16.6,0,2,16.13,38.18,,,0,0,8,8,0,0,0,0
,10-Feb-23,404-02-924710-31,99.61,100,0.69,15874.15,3711.61,5.6,92.31,100,0,0,48.94,100,0,0.7,0.51,,,100,100,0,-116.2,19.8627,24.02,0,66,22.62,74.4,,,12,13,16,16,1,1,5,5
,11-Feb-23,404-02-924710-31,99.64,100,2.52,2335.75,1082.83,5.33,100,92.86,100,0,82.79,100,0,0.2,0.29,,,,100,0,-116.27,19.2376,22.77,0,16,19.48,62.99,,,6,6,13,14,0,0,7,7
,12-Feb-23,404-02-924710-31,100,100,2.61,2062.1,1148.04,5.1,100,100,0,0,87.3,100,0,0.5,0.53,,,,100,0,-116.43,19.5871,15.33,0,30,18.44,70.35,,,3,3,9,9,0,0,3,3
,13-Feb-23,404-02-924710-31,100,100,2.54,3339.16,3114.6,5.33,66.67,100,0,0,49.58,100,0,1.13,0.42,,,100,100,0,-115.78,14.5076,14.38,0,34,11.61,81.43,,,4,6,7,7,3,3,8,8
PB_ZQ_F8_OM_PNJ110B_B,09-Feb-23,404-02-924710-32,100,100,0,1960.18,4201.28,7.62,100,,0,0,22.78,,0,0.79,0.35,,,,100,0,-115.64,4.5136,2.04,0,4,4.36,56.72,,,4,4,0,0,0,0,8,8
,10-Feb-23,404-02-924710-32,100,99.44,0,19988.46,13469.91,8.19,100,100,0,0,35.82,100,0,0.26,0.43,,,,100,0,-116.23,9.004,4.75,0,15,15.94,47.83,,,7,7,2,2,0,0,2,2
,11-Feb-23,404-02-924710-32,98.08,100,1.25,8155,3023.39,6.09,93.33,100,100,0,18.58,100,0,0.39,0.69,,,100,100,0,-115.93,7.062,2.08,0,6,16.51,82.94,,,14,15,6,6,1,1,1,1
,12-Feb-23,404-02-924710-32,98.57,100,1.32,2158.68,2728.61,5.23,92.31,100,0,0,43.17,100,9.09,0.81,0.45,,,100,100,0,-116.21,4.6422,2.93,0,16,7.67,76.43,,,12,13,9,9,3,3,1,1
,13-Feb-23,404-02-924710-32,100,100,1.71,2720.92,3822.84,6.83,100,100,0,0,28.29,100,0,0.87,1.21,,,100,,0,-115.81,3.2787,3.41,0,5,6.28,75.66,,,3,3,6,6,1,1,0,0
PB_ZQ_F8_OM_PNJ110C_C,09-Feb-23,404-02-924710-33,100,100,1.21,11947.59,3903.15,6.72,100,100,100,0,38.18,100,0,0.56,0.2,,,,100,0,-115.79,22.7819,17.45,0,55,26.65,60.68,,,2,2,33,33,0,0,17,17
,10-Feb-23,404-02-924710-33,99.24,100,0.44,15599.95,16987.46,6.77,100,100,0,0,52.11,100,0,0.55,0.35,,,100,100,0,-117.18,23.7009,17.83,0,16,22.55,58.37,,,20,20,23,23,1,1,12,12
,11-Feb-23,404-02-924710-33,100,100,0.49,6249.93,6028.36,7.03,75,100,0,0,29.84,100,0,0.68,0.22,,,100,100,0,-116.69,16.8842,12.03,0,25,24.16,51.3,,,3,4,22,22,1,1,12,12
,12-Feb-23,404-02-924710-33,100,100,0,2137.43,2665.82,5.95,100,100,0,0,56.82,100,0,0.41,0.16,,,,100,0,-116.61,13.4902,11.76,0,9,11.53,50.84,,,8,8,16,16,0,0,4,4
,13-Feb-23,404-02-924710-33,100,100,0.39,1924.99,1568.14,5.79,,100,0,0,69.88,100,0,0.33,0.31,,,100,100,0,-116.89,14.1878,17.41,0,26,12.77,73.47,,,0,0,7,7,1,1,8,8
PB_ZQ_T1_IB_PLKS01D_D,09-Feb-23,404-02-822801-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-822801-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-822801-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-822801-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-822801-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T1_IB_PLKS01D_D,09-Feb-23,404-02-822801-44,100,100,0,439.54,19172.6,11.27,,100,0,0,2.89,100,,0,0,,,,100,0,-120,0.1398,0.01,0,1,4.82,0,,,0,0,10,10,0,0,1,1
,10-Feb-23,404-02-822801-44,97.44,100,0,474.86,20532.65,14.51,,100,0,0,7.14,100,0,0,0.04,,,,100,0,-120,3.6583,0.64,0,9,9.83,0,,,0,0,9,9,0,0,3,3
,11-Feb-23,404-02-822801-44,100,100,3.51,960.59,8220.37,13.8,,100,0,0,2.35,100,0,0,0,,,,,0,-119.95,0.187,0.29,0,3,3.47,0,,,0,0,7,7,0,0,0,0
,12-Feb-23,404-02-822801-44,,,0,353.21,29752.22,10.06,,100,0,0,3.01,,,,,,,,,,-120,0.266,0,0,0,3.34,0,,,0,0,2,2,0,0,0,0
,13-Feb-23,404-02-822801-44,100,100,0,1367.38,32812.56,13.14,100,100,0,0,3.68,100,0,0,0,,,,100,0,-119.99,1.0556,0.07,0,3,3.83,0,,,2,2,5,5,0,0,1,1
PB_ZQ_T1_IB_PLKS01E_E,09-Feb-23,404-02-822801-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-822801-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11-Feb-23,404-02-822801-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Feb-23,404-02-822801-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13-Feb-23,404-02-822801-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_ZQ_T1_IB_PLKS01E_E,09-Feb-23,404-02-822801-49,99.96,99.92,0.01,919.34,9786.72,13.24,99.57,100,100,0,71.69,100,0,0.01,0.06,,,100,100,0,-119.89,41.6701,44.69,0,957,74.17,0,,,232,233,805,805,11,11,502,502
,10-Feb-23,404-02-822801-49,99.92,99.96,0.05,975.08,14213.34,12.82,100,99.75,100,0,44.28,99.78,0,0,0.23,,,,99.68,0,-119.94,38.8446,43.42,0,471,39.77,0,,,4,4,395,396,0,0,312,311
,11-Feb-23,404-02-822801-49,100,100,0.11,1189.67,23306.69,12.7,98.44,92.24,0,0,12.05,100,0,0.02,0.1,,,100,100,0,-119.98,10.6595,4.78,0,55,13.51,0,,,63,64,107,116,2,2,61,61
,12-Feb-23,404-02-822801-49,100,100,0.28,1395.96,36380.19,13.46,100,100,0,0,7.36,100,0,0,0.02,,,,100,0,-119.99,6.066,2.5,0,39,8.07,0,,,16,16,25,25,0,0,14,14
,13-Feb-23,404-02-822801-49,99.96,100,0.09,1018.31,15848.7,12.9,99.44,100,100,0,39.66,99.84,0,0.02,0.17,,,,100,0,-119.89,53.7976,60.74,0,647,43.41,0,,,177,178,429,429,0,0,377,377
PB_ZQ_T1_IM_DKL617D_D,09-Feb-23,404-02-10108-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-10108-44,99.91,100,0.02,707.19,1908.33,9.35,99.04,,100,0,90.99,100,0,0.04,0.11,,,100,,0,-110.83,84.4099,104.21,0,479,63.94,0.78,,,2788,2815,0,0,215,215,0,0
,11-Feb-23,404-02-10108-44,99.92,99.93,0.1,711.94,3285.03,9.48,99.44,,100,0,82.54,99.55,0.28,0.16,0.63,,,99.54,,0,-111.7,125.917,91.77,0,446,72.77,0.16,,,2486,2500,0,0,216,215,0,0
,12-Feb-23,404-02-10108-44,99.93,99.91,0.12,584.79,1370.46,9.24,98.72,,100,0,96.53,100,0,0.06,0.3,,,100,,0,-110.95,121.0481,85.58,0,292,79.34,0.17,,,2927,2965,0,0,199,199,0,0
,13-Feb-23,404-02-10108-44,99.93,100,0.09,733.14,4196.24,9.61,99.28,,100,0,76.57,100,0,0.04,0.2,,,99.36,,0,-112.34,103.8442,53.08,0,372,63.26,1.53,,,2067,2082,0,0,157,156,0,0
PB_ZQ_T1_OM_AMS340A_A,09-Feb-23,404-02-826299-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-826299-41,99.41,99.65,0.09,646.31,21001.39,10.45,92.31,96.13,100,0,16,100,0,0.02,0.1,,8.38,,100,0,-114.65,5.9972,13.12,0,13,18.65,3.01,,,12,13,596,620,0,0,19,19
,11-Feb-23,404-02-826299-41,100,100,0.15,491.2,11615.31,9.7,100,99.42,0,0,41.83,100,0.98,0.27,3.5,,8.34,100,98.73,0,-113.87,34.0375,5.7,0,165,23.19,0.78,,,137,137,510,513,7,7,158,156
,12-Feb-23,404-02-826299-41,100,100,0.06,542.94,19345.11,10.12,98.88,99.39,100,0,33.66,100,0,0.13,2.09,,10.48,,100,0,-113.62,41.1865,0.66,0,93,25.27,0.81,,,176,178,650,654,0,0,197,197
,13-Feb-23,404-02-826299-41,100,100,0.07,399.45,16322.3,10.52,100,100,0,0,27.53,100,0,0.13,3.41,,9.27,100,100,0,-113.25,22.5515,0.46,0,72,23.64,1.19,,,105,105,470,470,1,1,209,209
PB_ZQ_T1_OM_AMS340B_B,09-Feb-23,404-02-826299-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-826299-42,100,100,0,929.02,34832.9,12.96,100,98.36,100,0,11.72,100,0,0.13,6.13,,15.37,100,100,0,-117.14,2.7741,0.84,0,5,5.74,2.16,,,21,21,60,61,3,3,3,3
,11-Feb-23,404-02-826299-42,100,100,0,522.05,18424.86,10.62,100,100,0,0,22.51,100,0,0.05,0.11,,11.14,100,98.36,0,-116.25,19.2512,1.65,0,57,11.99,0,,,70,70,214,214,18,18,61,60
,12-Feb-23,404-02-826299-42,100,100,0,731.25,42033.18,11.43,100,99.29,0,0,26.15,100,,0.26,3.55,,15.16,100,100,0,-115.5,24.8653,0.29,0,17,7.39,0,,,26,26,139,140,11,11,80,80
,13-Feb-23,404-02-826299-42,100,100,0,454.23,19626.82,10.98,99.08,100,0,0,18.55,100,0,1.07,0.91,,12.38,100,100,0,-115.36,9.8068,0.59,0,29,8.33,0,,,108,109,351,351,28,28,179,179
PB_ZQ_T1_OM_AMS340C_C,09-Feb-23,404-02-826299-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-826299-43,100,100,0.82,589.65,9214.23,9.22,92.31,96.38,100,0,24.09,100,0,0.03,0.35,,9.41,100,100,0,-116.99,2.8289,9.49,0,32,14.92,2.28,,,12,13,373,387,1,1,18,18
,11-Feb-23,404-02-826299-43,100,100,0.06,509.9,18039.99,10.65,100,100,0,0,35.44,100,0,0.15,1.75,,8.67,100,95.89,0,-117.05,36.7867,3.57,0,138,24.01,2.87,,,111,111,575,575,3,3,73,70
,12-Feb-23,404-02-826299-43,100,100,0,459.28,17636.55,10.37,100,100,0,0,38.73,100,0,1.55,0.04,,9.92,100,100,0,-117.29,40.5823,0.75,0,73,23.29,2.58,,,49,49,323,323,1,1,107,107
,13-Feb-23,404-02-826299-43,100,100,0,538.26,17072.41,10.47,96.05,99.76,100,0,38.97,100,0,0.43,0.59,,10.03,100,100,0,-116.26,26.6681,0.65,0,71,22.17,8.21,,,73,76,424,425,1,1,115,115
PB_ZQ_T1_OM_DKL617C_C,09-Feb-23,404-02-10108-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10-Feb-23,404-02-10108-43,100,100,0.05,893.05,4695.04,8.98,99.13,,100,0,67.22,100,0,0.04,0.19,,,100,,0,-116.69,58.2302,107.17,0,416,39.45,0,,,800,807,0,0,101,101,0,0
,11-Feb-23,404-02-10108-43,99.92,99.94,0.01,950.56,9375.49,10.28,99.64,,100,0,50.94,100,0,0.05,0.06,,,100,,0,-116.08,71.5457,58.98,0,487,48.02,0,,,1397,1402,0,0,116,116,0,0
,12-Feb-23,404-02-10108-43,100,99.99,0.05,1006.65,6643.41,9.68,99.6,,100,0,57.41,100,0,0.02,0.12,,,100,,0,-115.79,58.1861,55.37,0,172,41.56,0,,,1487,1493,0,0,51,51,0,0
