Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_Average number of used DL PRBs [CDBH],UL RSSI PUCCH,CSFB Redirection Success Rate [CDBH]
,28-Mar-23,99.65,100,0,12898.44,5887.28,100,0,9.94,,0,100,100,100,88.89,0.06,0.02,32.0622,17.39,34.95,-116.28,0
TN_ZQ_F3_OM_GOVTC3B_B,24-Mar-23,100,99.65,0,6661.88,439.88,100,,6.99,,0,100,100,100,100,0.14,0.03,9.9961,5.52,30.64,-116.03,
,25-Mar-23,100,100,0,11107.88,670.98,100,,7.3,,0,96.67,100,100,100,0.08,0.01,9.314,4.66,16.14,-115.92,
,26-Mar-23,100,100,0,10254.04,733.85,100,0,8.48,,0,100,100,100,100,0.3,0.07,10.0067,3.83,20.66,-116.16,0
,27-Mar-23,100,100,0,12419.55,2856.87,100,,9.26,,0,100,100,100,100,0.1,0.05,12.1012,4.92,20.07,-116.17,
,28-Mar-23,100,99.64,0,11188.71,1479.16,100,,8.39,,0,100,100,100,100,0.33,0.04,12.2541,5.8,24.77,-115.96,
TN_ZQ_F3_OM_GOVTC3C_C,24-Mar-23,100,99.81,0,9379.6,9037.16,100,0,8.48,,0,97.67,100,100,100,0.34,0.05,39.8003,18.33,38.77,-114.88,0
,25-Mar-23,100,99.89,0,6800.88,1143.43,100,,7.95,,0,91.07,100,100,100,0.27,0.03,35.2669,17.64,59.22,-114.8,
,26-Mar-23,99.88,99.88,0,10907.63,859.3,100,0,7.58,,0,93.1,100,100,100,0.18,0.03,38.512,13.61,50.4,-115.41,0
,27-Mar-23,99.61,99.97,0,9867.06,2242.08,100,0,7.77,,0,97.42,100,100,100,0.14,0.04,43.2619,17.68,42.48,-114.99,0
,28-Mar-23,100,100,0.02,11093.27,11208.62,100,0,8.42,,0,96.2,100,100,97.5,0.32,0.05,50.6725,18.88,33.06,-114.95,0
TN_ZQ_F3_OM_GRYNR2A_A,24-Mar-23,100,99.83,0,11731.39,1619.06,100,,10.29,,0,100,100,100,100,0.03,0.02,19.2955,18.38,27.97,-116.65,
,25-Mar-23,100,100,0,13182.09,4681.36,99.5,0,11.63,,0,100,100,100,100,0,0.01,21.3128,18.57,14.71,-116.54,0
,26-Mar-23,100,97.49,0,19571.76,1731.37,100,,10.06,,0,96.3,100,100,100,0.01,0.01,13.2667,14.44,19.71,-116.4,
,27-Mar-23,100,100,0,10173.66,1532.38,100,,12.47,,0,100,100,100,100,0.03,0.01,14.2546,15.52,15.09,-116.73,
,28-Mar-23,100,99.36,0.25,14767.28,739.39,99.59,0,8.88,,0,100,100,100,100,0.03,0.02,13.3158,17.11,14.02,-116.81,0
TN_ZQ_F3_OM_GRYNR2B_B,24-Mar-23,100,100,0.07,13641.37,817.62,100,0,8.49,,0,100,100,100,100,0.01,0.02,31.3808,27.18,25.87,-115.11,0
,25-Mar-23,99.77,100,0.06,13362.64,663.22,99.68,0,9.62,,0,98.35,100,100,100,0.02,0.03,41.145,28.5,34.1,-114.7,0
,26-Mar-23,99.92,99.91,0,17335.78,1170.37,99.45,0,10.82,,0,99.21,100,100,100,0.01,0.01,44.7256,26.59,28.8,-114.31,0
,27-Mar-23,99.88,100,0.11,15833.11,645.42,100,0,9.61,,0,98.06,100,100,100,0.01,0.03,34.8022,26.81,32.17,-114.94,0
,28-Mar-23,99.9,100,0.05,22554.6,797.62,100,,10.4,,0,100,100,100,100,0.06,0.03,44.4785,29.48,30.49,-114.94,
TN_ZQ_F3_OM_GRYNR2C_C,24-Mar-23,99.81,99.6,0,2939.7,584.11,99.32,0,9.45,,0,98.91,100,100,100,0.07,0.08,137.1031,105.34,95.54,-112.9,0
,25-Mar-23,99.92,99.32,0.01,3038.89,495.8,99.52,0,8.86,,0,99,100,99.49,100,0.07,0.06,144.3086,101.88,96.29,-112.78,0
,26-Mar-23,99.85,99.83,0,5717.52,600.31,99.49,0,9.69,,0,99.49,100,98.35,99.49,0.07,0.16,156.8355,111.2,85.74,-112.13,0
,27-Mar-23,99.92,99.73,0.02,5540.95,3785.39,98.39,0,9.5,,0,98.32,100,100,100,0.04,0.08,133.5045,109.72,82.95,-112.91,0
,28-Mar-23,99.68,99.86,0,4378.13,557.92,98.73,0,9.38,,0,99.31,100,99.15,98.29,0.04,0.06,134.0029,109.08,94.08,-112.91,0
TN_ZQ_F3_OM_JDPLM2A_A,24-Mar-23,100,99.9,0,20192.71,1630.06,100,0,11.79,,0,96.43,100,100,100,0.03,0.01,47.8147,40.04,30.78,-116.93,0
,25-Mar-23,100,100,0.05,29043.16,1859.4,100,0,11.67,,0,100,100,100,100,0.01,0.01,51.1226,39.19,27.16,-116.73,0
,26-Mar-23,100,99.91,0.21,18316.64,1679.35,100,0,11.65,,0,100,100,100,100,0.01,0.01,48.0813,33.11,35.38,-116.95,0
,27-Mar-23,100,99.94,0.05,22369.4,1452.04,100,0,11.47,,0,100,100,100,100,0.07,0.04,36.2053,35.24,27.37,-117.01,0
,28-Mar-23,99.82,99.9,0,16932.09,3642.26,99.66,0,10.96,,0,98.55,100,100,100,0.02,0.02,50.1889,36.5,35.12,-116.91,0
TN_ZQ_F3_OM_JDPLM2B_B,24-Mar-23,100,99.86,0.05,18581.37,484.63,99.15,0,10.38,,0,100,100,98.33,100,0.07,0.03,18.8559,14.45,18.63,-117.53,0
,25-Mar-23,100,100,0,32670.49,2840.55,99.05,0,10.14,,0,100,100,98.92,100,0.02,0.02,23.5836,18.49,15.29,-117.27,0
,26-Mar-23,100,99.81,0.08,18046.95,1424.43,99.05,0,10.59,,0,100,100,100,100,0.01,0.03,23.1632,16.03,19.98,-117.27,0
,27-Mar-23,100,100,0,17635.65,851.56,100,0,10.02,,0,100,100,100,100,0.07,0.03,16.4525,13.81,15.08,-117.47,0
,28-Mar-23,100,100,0,19814.28,2896.35,98.15,0,10.68,,0,100,100,98.33,100,0.02,0.02,21.0929,16.24,16.67,-117.18,0
TN_ZQ_F3_OM_JDPLM2C_C,24-Mar-23,99.86,100,0,32481.96,1929.86,98.6,0,10.95,,0,100,98.25,98.33,100,0.1,0.02,28.5615,16.48,19.52,-117.92,0
,25-Mar-23,100,100,0,34352.41,2165.53,100,0,11.47,,0,100,100,98.92,100,0.09,0.04,31.5418,17.54,19.31,-117.88,0
,26-Mar-23,100,99.15,0.1,21834.78,836.57,99.29,,11.19,,0,100,100,100,100,0.04,0.02,27.1671,13.64,18.56,-117.96,
,27-Mar-23,100,100,0.12,14809.62,1292.39,98.75,0,10.04,,0,100,100,100,100,0.05,0.01,24.5175,15.86,28.6,-117.74,0
,28-Mar-23,100,99.9,0.09,22743.75,3171.39,99.24,0,10.6,,0,100,100,100,100,0.07,0.02,33.6184,19.39,23.98,-117.45,0
TN_ZQ_F3_OM_KANAA2A_A,24-Mar-23,99.87,99.67,0.04,4180.6,1005.7,98.13,0,10.03,,0,98.74,96.6,100,98.86,0.07,0.1,126.9667,68.84,93.73,-115.02,0
,25-Mar-23,99.95,99.89,0.04,5278.78,790.74,98.4,0,10.72,,0,99.41,100,100,100,0.06,0.1,106.9013,66.69,86.08,-114.94,0
,26-Mar-23,99.95,99.76,0.07,5744.28,1202.59,98.4,0,10.51,,0,100,100,100,100,0.09,0.05,119.3784,70.11,85.01,-114.28,0
,27-Mar-23,100,99.55,0.06,4154.33,1139.98,98.11,0,10.83,,0,99.68,98.32,100,100,0.04,0.03,120.5339,83.75,93.11,-114.76,0
,28-Mar-23,99.96,99.49,0.04,6086.11,1505.96,100,0,9.95,,0,98.38,100,100,100,0.15,0.02,121.079,70.42,87,-115.04,0
TN_ZQ_F3_OM_KANAA2B_B,24-Mar-23,99.93,99.58,0.12,10642.38,1220.06,96.17,0,9.83,,0,99.18,100,98.59,100,0.01,0.02,64.2675,26.39,57.21,-116.5,0
,25-Mar-23,100,99.88,0.05,11808.45,1100.56,96.31,0,10.43,,0,100,100,93.41,100,0.01,0.03,57.9851,27.36,50.61,-116.08,0
,26-Mar-23,100,100,0,12996.96,1221.58,96.96,0,10.14,,0,99.26,100,98.94,100,0.03,0.03,78.6463,32.87,50.29,-115.55,0
,27-Mar-23,100,99.8,0,10068.38,1582.45,97.49,0,9.55,,0,100,100,98.95,100,0.01,0.02,62.4489,31.47,58.33,-116.13,0
,28-Mar-23,100,99.62,0.17,9611.68,1298.13,98.28,0,9.45,,0,99.4,100,98.48,100,0.02,0.02,65.2502,27.3,62.25,-116.54,0
TN_ZQ_F3_OM_KANAA2C_C,24-Mar-23,99.82,99.38,0.26,1933.27,373.42,99.44,,8.37,,0,100,100,100,100,0.03,0.06,97.1109,70.83,97.71,-116.46,
,25-Mar-23,99.92,99.75,0.28,2217.21,372.65,100,,8.62,,0,99.24,100,100,99.06,0.07,0.17,91.8737,65.3,96.98,-116.19,
,26-Mar-23,99.7,98.34,0.24,2505.41,447.54,99.48,,9.01,,0.56,99.77,100,100,100,0.14,0.31,100.6724,74.62,95.23,-115.95,
,27-Mar-23,99.93,99.79,0.11,2125.56,440.22,100,,8.4,,0,100,100,100,100,0.07,0.2,93.0962,70.7,98.44,-116.51,
,28-Mar-23,99.96,99.9,0.04,9545.18,620.91,100,,9.49,,0,97,100,100,100,0.13,0.17,87.8214,61.82,65.94,-116.74,
TN_ZQ_F3_OM_KAPLM2A_A,24-Mar-23,99.92,99.76,0,7678.01,474.73,100,0,7.67,,0,99.5,100,100,100,0.02,0.05,33.0455,43.52,44.13,-115.76,0
,25-Mar-23,99.81,99.49,0,7825.67,444.79,99.15,0,7.63,,0.83,99.75,100,100,100,0.02,0.05,28.5496,40.88,39.12,-115.59,0
,26-Mar-23,100,99.67,0.22,13026.85,926.6,100,0,7.9,,0,100,100,100,100,0.07,0.07,41.3088,37.36,65.38,-115.64,0
,27-Mar-23,99.89,99.77,0,6537.97,519.85,100,0,7.9,,0,99.34,100,100,97.37,0.02,0.05,35.917,45.76,52.23,-115.53,0
,28-Mar-23,99.89,99.83,0.08,7231.53,1081.63,98.55,0,7.24,,0,98.89,100,100,97.73,0.05,0.06,30.8836,39.6,44.66,-115.67,0
TN_ZQ_F3_OM_KAPLM2B_B,24-Mar-23,100,99.67,0.07,6090.85,384.75,100,0,9.05,,0,99.83,100,100,100,0.04,0.09,57.51,67.03,62.79,-106.84,0
,25-Mar-23,99.94,99.77,0.03,5821.23,557.4,100,0,7.79,,0,97.39,99.22,100,100,0.15,0.15,58.2055,60.99,64.89,-105.77,0
,26-Mar-23,100,99.66,0.1,6187.86,506.1,99.75,0,7.51,,0,98.96,100,100,99.08,0.02,0.07,66.8505,77.03,63.31,-105.64,0
,27-Mar-23,100,99.49,0.13,7259.19,509,98.63,0,7.9,,0.53,99.1,100,100,99.15,0.06,0.1,63.3846,68.37,60.58,-106.6,0
,28-Mar-23,99.57,99.44,0.26,5644.56,464.56,100,0,7.83,,0,99.35,100,100,100,0.06,0.1,57.9738,77.81,62.84,-105.92,0
TN_ZQ_F3_OM_KAPLM2C_C,24-Mar-23,100,99.85,0,6127.87,342.88,99.4,0,7.72,,0.56,98.75,100,99.49,100,0.09,0.12,44.6598,67.76,52.34,-116.43,0
,25-Mar-23,99.89,99.8,0.16,4711.03,307.79,99.36,0,8.21,,0,99.11,99.37,99.48,98.75,0.08,0.09,49.5493,58.55,66.89,-116.28,0
,26-Mar-23,100,99.84,0.2,4744.16,363.74,98.67,0,7.6,,0,99.08,100,99.39,98.85,0.06,0.08,50.9121,69.67,71.42,-116.24,0
,27-Mar-23,100,99.86,0.09,5839.11,416.94,100,0,7.54,,0,98.33,100,98.18,100,0.07,0.08,53.249,77.7,68.37,-116.1,0
,28-Mar-23,100,99.59,0.03,5988.76,413.48,98.95,0,8.4,,0,98.76,100,97.13,98.77,0.11,0.11,39.1827,57.12,58.91,-116.53,0
TN_ZQ_F3_OM_KGRI44A_A,24-Mar-23,100,100,0.14,15741.47,1210.4,100,0,9.48,,0,100,100,100,100,0.06,0.06,18.5222,20.68,22.94,-116.44,0
,25-Mar-23,100,99.91,0,11267.14,406.79,100,0,8.18,,0,100,100,100,100,0.06,0.02,21.3169,23.76,28.35,-117.54,0
,26-Mar-23,100,100,0,11088.28,2439.74,100,0,8.5,,0,100,100,100,92,0.09,0.04,21.9822,15.05,45.58,-117.38,0
,27-Mar-23,99.93,99.88,0.03,10530.56,693.66,100,0,8.84,,0,100,100,100,100,0.09,0.02,21.1811,22.95,30.97,-117.47,0
,28-Mar-23,100,100,0.19,11661.67,643.02,100,0,9.14,,0,100,100,99.15,100,0.05,0.05,21.2431,23.58,25.16,-117.31,0
TN_ZQ_F3_OM_KGRI44B_B,24-Mar-23,99.88,99.87,0.23,8141.57,1301.49,100,0,9.31,,0,100,100,100,100,0.06,0.04,23.6889,23.09,30.39,-117.93,0
,25-Mar-23,100,100,0.05,13721.28,928.49,100,0,8.69,,0,100,100,100,100,0.06,0.05,25.7113,21.98,23.92,-117.84,0
,26-Mar-23,99.92,100,0.04,21311.17,2822.67,100,0,10.38,,0,100,100,100,100,0.09,0.21,24.4863,13.82,21.11,-117.74,0
,27-Mar-23,100,99.93,0,12220.5,949.55,100,0,8.45,,0,98.39,98.77,100,100,0.09,0.03,26.047,20.44,30.68,-118.04,0
,28-Mar-23,100,99.82,0.08,15025.89,785.31,100,0,8.51,,0,100,100,100,100,0.03,0.03,26.4459,19.42,26.48,-117.92,0
TN_ZQ_F3_OM_KGRI44C_C,24-Mar-23,100,99.94,0,18310.16,3235.6,100,0,10.1,,0,100,100,100,100,0.06,0.03,15.6836,18.8,13.87,-117.28,0
,25-Mar-23,100,99.88,0.1,22449.46,296.43,100,0,11.03,,0,98.67,100,100,97.22,0.02,0.03,15.6231,18.26,16.3,-115.96,0
,26-Mar-23,100,100,0,18598.1,1976.88,100,,11.82,,0,100,100,100,100,0.18,0.04,12.8236,10.71,9.95,-115.34,
,27-Mar-23,100,99.7,0.09,13939.4,1991.1,100,0,10.48,,0,100,100,100,100,0.04,0.02,13.3686,22.37,19.63,-116.66,0
,28-Mar-23,100,100,0,20020.34,1312.23,100,0,10.73,,0,100,100,100,100,0.03,0.02,17.6337,21.29,16.55,-115.88,0
TN_ZQ_F3_OM_KGRI44D_D,24-Mar-23,100,100,0,23613.72,2584.95,100,,9.2,,0,100,100,100,100,0.12,0.11,30.075,23.4,31.2,-115.12,
,25-Mar-23,99.79,100,0,4321.52,3024.29,100,,6.47,,0,100,100,100,100,0.09,0.16,30.2556,26.74,67.28,-115.33,
,26-Mar-23,98.57,100,0,5161.04,380.57,100,,6.63,,0,100,100,100,100,0.03,0.31,28.8884,23.31,55.79,-115.09,
,27-Mar-23,99.85,100,0,7484.55,1267.19,100,,7.26,,0,100,100,100,100,0.04,0.04,31.6348,24.08,53.48,-115.21,
,28-Mar-23,100,100,0,9138.04,477.38,100,,7.21,,1.15,100,100,100,,0.34,0.03,29.0058,29.15,38.48,-115.05,
TN_ZQ_F3_OM_KGVLU2A_A,24-Mar-23,99.52,99.56,1.14,4928.91,172.54,97.96,0,6.25,,0,99.16,100,100,100,0.84,0.47,15.0167,10.96,34.93,-119.31,0
,25-Mar-23,99.82,99.42,0.38,4900.1,241.51,99.12,0,6,,0,100,100,100,100,0.58,0.28,16.599,11.34,42.79,-119.17,0
,26-Mar-23,100,99.82,0.28,5775.8,368.11,96.82,0,6.56,,0,100,100,100,96.55,0.26,0.09,17.2231,11.81,42.13,-119.19,0
,27-Mar-23,99.89,99.94,0.11,4621.74,314.86,98.23,0,6.45,,0,95.92,98.68,100,100,0.41,0.36,17.6382,10.37,43.67,-119.19,0
,28-Mar-23,99.91,99.88,0.12,5819.95,263.73,99.78,0,6.63,,0.72,99.69,100,100,100,0.49,0.34,15.6216,13.31,36.61,-119.25,0
TN_ZQ_F3_OM_KGVLU2B_B,24-Mar-23,99.95,99.37,0.1,3364.25,288.34,92.22,0,7.71,,0,97.83,100,96.97,100,0.38,0.72,62.2411,38.23,83.32,-119.2,0
,25-Mar-23,99.74,99.55,0.34,2474.97,197.47,90.78,0,7.22,,0,98.14,100,91.67,100,0.55,0.48,61.3646,36.79,86.82,-118.89,0
,26-Mar-23,99.94,99.7,0.29,4319.81,191.3,93.99,0,7.3,,0.64,97.78,100,92.19,100,0.83,1.03,71.092,49.79,71.89,-118.92,0
,27-Mar-23,99.02,99.24,0.2,2384.43,160.96,90.31,0,6.93,,0,98.06,100,98.59,100,0.75,0.62,62.2038,44.12,89.11,-119.09,0
,28-Mar-23,99.86,99.58,0.1,2964.13,226.71,93.68,0,7.49,,0,98.78,100,90.7,100,0.77,0.95,61.7776,49.6,87.59,-119.04,0
TN_ZQ_F3_OM_KGVLU2C_C,24-Mar-23,100,99.82,0.16,5436.7,241.07,98.75,0,7.3,,0,100,100,100,100,0.24,0.11,9.9769,4.92,22.12,-119.78,0
,25-Mar-23,100,99.89,0.26,4769.9,294.01,97.09,0,7.77,,0,96.4,100,100,100,0.02,0.04,12.3727,7.76,40.65,-119.7,0
,26-Mar-23,100,99.53,0.14,7474.51,308.06,96.64,0,6.93,,0,98.83,100,100,100,0.28,0.13,17.2785,7.79,40.53,-119.6,0
,27-Mar-23,100,99.82,0.05,6062.86,306.43,96.61,0,7.23,,0,98.73,100,100,100,0.39,0.54,14.4985,8.27,55.46,-119.7,0
,28-Mar-23,99.87,99.86,0.06,9621.36,400.76,98.48,0,7.67,,0,100,100,100,100,0.33,0.11,11.8365,7.17,31.77,-119.73,0
TN_ZQ_F3_OM_KLINR2A_A,24-Mar-23,99.91,100,0.2,2518.31,504.69,99.3,,7.55,,0,99.27,100,99.29,100,0.18,0.09,52.4842,39.69,93.29,-115,
,25-Mar-23,100,99.85,0,4196.22,1262.3,99.57,0,8.06,,0,100,100,100,100,0.05,0.02,53.679,39.07,75.4,-114.71,0
,26-Mar-23,99.95,99.82,0.03,5034.41,913.67,100,0,7.5,,0,97.06,100,100,96.15,0.08,0.03,77.8057,40.15,83.8,-114.13,0
,27-Mar-23,100,99.87,0.12,2231.92,919.73,99.33,0,7.65,,0,99.13,100,100,100,0.15,0.03,78.1723,37.92,96.41,-113.89,0
,28-Mar-23,99.75,99.92,0.07,2727.07,783.18,99.25,0,7.32,,0,100,100,99.1,100,0.09,0.03,74.1834,43.04,93.03,-114.21,0
TN_ZQ_F3_OM_KLINR2B_B,24-Mar-23,100,99.76,0,13277.82,3995.15,100,0,9.99,,0,100,100,100,100,0.02,0.02,23.182,25.19,34.01,-115.56,0
,25-Mar-23,100,100,0,21495.95,2706.51,100,0,10.61,,0,100,100,100,100,0.01,0.02,26.0097,26.37,22.01,-115.53,0
,26-Mar-23,99.87,100,0,10252.57,1436.42,100,0,10.86,,0,100,98.11,100,100,0.05,0.03,57.0957,30.89,62.56,-114.57,0
,27-Mar-23,100,99.89,0,16376.3,4007.76,99.57,0,10.44,,0,100,100,100,100,0.02,0.02,43.0352,33.98,38.53,-114.74,0
,28-Mar-23,100,100,0,14192.19,2097.26,100,0,10.78,,0,100,100,100,100,0.07,0.02,35.5739,28.97,40.22,-115.27,0
TN_ZQ_F3_OM_KLINR2C_C,24-Mar-23,100,99.3,0.34,3948.81,966.58,100,0,9.18,,0.65,100,100,98.91,100,0.1,0.02,38.9713,48.31,62.41,-115.99,0
,25-Mar-23,99.87,99.49,0.13,5869.06,713.18,99.54,0,8.02,,0,98.55,100,100,96,0.08,0.02,38.7238,33.02,52.12,-115.65,0
,26-Mar-23,99.87,99.62,0.1,5215.13,712.53,100,0,8.73,,0,99.17,100,97.96,100,0.37,0.03,60.5894,30.73,73.36,-114.8,0
,27-Mar-23,100,99.89,0.09,4274.72,1033.49,96.67,0,8.84,,0,100,100,100,97.22,0.13,0.05,54.35,30.06,68.4,-114.74,0
,28-Mar-23,100,99.68,0.06,3396.97,870.22,100,0,8.95,,0,100,100,100,100,1.14,0.09,55.2668,39.91,83.84,-115.12,0
TN_ZQ_F3_OM_KLKIR2A_A,24-Mar-23,99.88,100,0.24,3224.86,1163.1,99.17,0,7.82,,0,98.75,100,100,100,0.13,0.03,88.7432,72.33,92.55,-117.15,0
,25-Mar-23,99.9,99.22,0.04,3104.77,794.92,99.67,0,7.76,,0,99.49,99.05,100,100,0.18,0.04,84.658,71.43,91.02,-117.25,0
,26-Mar-23,99.9,99.92,0,3840.77,1205,99.89,0,7.71,,0,99.63,100,100,100,0.22,0.09,90.7603,68.04,82.84,-117.15,0
,27-Mar-23,99.88,99.7,0.05,5126.45,570.61,99.65,0,7.63,,0,98.83,100,100,100,0.35,0.06,88.3965,73.35,80.39,-117.19,0
,28-Mar-23,99.72,99.56,0.14,3823.59,591.76,99.27,0,7.99,,0,99.46,100,99.41,100,0.13,0.04,89.5019,76.15,84.73,-117.31,0
TN_ZQ_F3_OM_KLKIR2B_B,24-Mar-23,100,99.32,0.31,1802.96,2881.93,100,0,6.86,,0,100,100,100,100,0.08,0.02,50.0797,57.54,90.35,-118.05,0
,25-Mar-23,99.85,99.24,0.11,1436.79,1673.4,100,0,6.53,,0,99.35,100,100,100,0.15,0.08,56.82,56.71,96.35,-117.84,0
,26-Mar-23,100,99.66,0.1,3054.25,6028.38,100,,7,,0,99.6,100,100,100,0.08,0.03,67.4145,64.38,86.05,-117.52,
,27-Mar-23,99.89,99.77,0.14,1680.2,2365.14,99.38,,6.77,,0,99.31,100,100,100,0.11,0.02,55.4085,55.63,95.78,-117.89,
,28-Mar-23,99.77,100,0.08,1905.5,2273.84,100,0,6.96,,0,98.28,100,100,100,0.06,0.03,53.7722,59.91,94.79,-118.07,0
TN_ZQ_F3_OM_KLKIR2C_C,24-Mar-23,100,99.87,0.05,5438.65,487.65,100,0,8.48,,0,98.71,100,100,100,0.03,0.05,51.7059,56.37,73.81,-117.29,0
,25-Mar-23,99.77,99.87,0.13,4663.93,540.55,99.61,0,8.39,,0,99.25,100,100,100,0.03,0.05,50.678,58.93,72.14,-117.35,0
,26-Mar-23,99.61,100,0.08,6092.53,490.05,100,0,8.49,,0,99.69,100,100,100,0.03,0.04,54.1714,58.64,65.02,-117.23,0
,27-Mar-23,99.83,99.71,0.1,4867.08,565.41,100,0,8.38,,0,98.92,100,100,100,0.05,0.11,54.4307,60.47,75.56,-117.12,0
,28-Mar-23,100,99.73,0.26,5017.88,554.63,100,0,8.68,,0,99.41,100,100,100,0.03,0.03,45.3666,61.87,68.73,-117.18,0
TN_ZQ_F3_OM_KLKIR2D_D,24-Mar-23,99.67,99.28,0.15,6588.4,2050.49,100,,8.27,,0,99.83,100,100,100,0.02,0.03,47.1469,55.97,57.09,-117.72,
,25-Mar-23,99.92,99.63,0.26,4047.79,1378.3,99.45,0,7.83,,0,100,100,100,100,0.02,0.04,49.6572,54.73,84.35,-117.58,0
,26-Mar-23,99.92,99.27,0.07,7202.02,1378.91,97.51,0,7.98,,0,100,100,100,100,0.01,0.03,45.6363,53.22,57.48,-117.56,0
,27-Mar-23,100,99.57,0,7617.87,1422.79,100,0,8.18,,0,100,100,100,100,0.06,0.04,49.4572,50.26,64.16,-117.73,0
,28-Mar-23,100,100,0.14,4749.06,981.98,99.35,0,7.94,,0,99.35,100,100,100,0.02,0.04,53.1,48.29,72.33,-117.63,0
TN_ZQ_F3_OM_KLVNG2A_A,24-Mar-23,99.91,99.85,0.1,1223.35,1761.42,97.3,0,7.4,,0.68,99.25,100,98.54,100,0.19,0.03,64.4924,25.09,96.14,-116.19,0
,25-Mar-23,100,99.93,0.03,3277.86,12789.52,98.37,0,7.68,,0,99.22,100,100,100,0.09,0.04,85.2695,30.65,71.17,-115.75,0
,26-Mar-23,99.96,99.95,0,1461.88,1890.58,98.75,0,7.49,,0,99.1,100,98.4,99.34,0.24,0.05,86.9362,37.83,96,-115.41,0
,27-Mar-23,100,100,0.1,1214.62,723.35,98.58,0,7.09,,0,98.98,100,98.21,100,0.21,0.05,74.5439,32.28,93.81,-115.82,0
,28-Mar-23,100,99.94,0,3098.03,1486.11,98.63,0,7.81,,0,100,100,100,100,0.11,0.06,80.0144,30.69,86.86,-115.87,0
TN_ZQ_F3_OM_KLVNG2B_B,24-Mar-23,100,100,0,12865.13,1434.68,100,0,9.2,,0,100,96.88,100,100,0.1,0.02,19.1479,4.78,36.91,-116.38,0
,25-Mar-23,100,100,0,10519.99,1621.99,100,,9.02,,0,100,100,100,100,0.12,0.01,20.5752,6.29,29.06,-115.95,
,26-Mar-23,100,99.89,0,10997.37,987.17,100,0,8.75,,0,100,100,100,100,0.13,0.09,26.4373,6.4,34.57,-115.4,0
,27-Mar-23,99.69,99.65,0,10730.83,924.66,98.72,0,9.35,,0,100,100,100,100,0.05,0.04,19.1399,7.51,41.12,-115.97,0
,28-Mar-23,100,99.8,0,12264.5,1499.55,99.18,0,9.9,,0,100,100,100,100,0.03,0.02,18.4131,6.19,24.91,-116.15,0
TN_ZQ_F3_OM_KLVNG2C_C,24-Mar-23,97.97,95.29,1.37,6201.35,366.48,99.74,0,7.26,,0,98.39,100,100,100,0.09,0.04,24.4002,7.38,48.45,-116.84,0
,25-Mar-23,100,100,0,15338.88,898.9,99.78,0,8.75,,0,100,100,100,100,0.04,0.02,23.4177,8.13,26.6,-116.56,0
,26-Mar-23,100,100,0.1,7542.67,1024.03,98.67,0,7.69,,0,100,100,100,100,0.15,0.02,28.52,9.07,39.56,-116.07,0
,27-Mar-23,100,99.84,0,7654.17,830.37,99.81,0,7.8,,0,100,100,100,100,0.04,0.06,24.3741,9.06,40.99,-116.6,0
,28-Mar-23,100,99.67,0,11082.59,882.23,100,,8.55,,0,100,100,100,100,0.06,0.05,23.9264,9.6,30.34,-116.45,
TN_ZQ_F3_OM_KMPTU2A_A,24-Mar-23,99.87,100,0.93,6595.19,164.24,98.64,0,6.47,,0,98.29,100,100,95.45,0.03,0.06,13.4209,5.87,48.44,-119.37,0
,25-Mar-23,100,100,0.34,9052.77,335.6,99.5,0,7.53,,2.33,98.4,100,100,100,0.07,0.15,33.104,14.14,46.47,-119.34,0
,26-Mar-23,100,99.51,0.05,10124.42,309.21,100,0,7.56,,0,100,100,100,97.87,0.06,0.05,34.9233,15.23,42.71,-119.3,0
,27-Mar-23,99.9,99.89,0.13,11068.44,311.91,99.69,0,8.21,,0,98.94,100,100,100,0.08,0.05,28.9563,13,33.81,-119.35,0
,28-Mar-23,100,100,0.08,6085.83,216.96,99.08,,6.34,,0,99.06,100,100,100,0.31,0.13,29.2753,15.53,49.7,-119.29,
TN_ZQ_F3_OM_KMPTU2B_B,24-Mar-23,99.78,99.59,0.26,2830.7,560.59,99.42,0,9.28,,0,98.61,100,100,100,0.04,0.03,50.0364,41.27,94.04,-118.47,0
,25-Mar-23,99.83,99.78,0.17,4215.95,816.22,99.62,0,9.58,,0,95.58,100,100,100,0.06,0.03,99.6161,87.98,83.37,-118.44,0
,26-Mar-23,100,99.58,0.05,5728.33,603.63,100,0,9.6,,0.26,100,100,100,100,0.07,0.02,96.958,89.01,82.14,-118.21,0
,27-Mar-23,99.92,99.84,0,4041.97,1056.66,99.7,0,9.51,,0,100,100,100,100,0.05,0.03,101.3715,83.64,87.94,-118.3,0
