Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_Average number of used DL PRBs [CDBH],UL RSSI PUCCH,CSFB Redirection Success Rate [CDBH],PS handover success rate_Nom [LTE Intra System] [CDBH],PS handover success rate_Denom [LTE Intra System] [CDBH],PS handover success rate_Nom [LTE Inter System] [CDBH],PS handover success rate_Denom [LTE Inter System] [CDBH],VoLTE DCR_Nom [CBBH],PS Drop Call Rate_Nom [CDBH],VoLTE ERAB Setup Success Rate_NOM [CBBH],VoLTE ERAB Setup Success Rate_Denom [CBBH],VoLTE IntraF HOSR Exec_Nom [CBBH],VoLTE IntraF HOSR Exec_Denom [CBBH],VoLTE InterF HOSR Exec_Nom [CBBH],VoLTE InterF HOSR Exec_Denom [CBBH],VoLTE DCR_Denom [CBBH],PS Drop Call Rate_Denom [CDBH]
,28-Apr-23,99.76,99.82,0.36,7678.96,201.43,97.83,100,6.48,-109.95,1.27,97.18,100,100,100,2.71,1.11,15.6099,11.52,38.41,,,406995,416025,4899,5041,1,6,105,105,55,55,,7,79,1685
TN_E_T2_HS_HPSC0299B_B,24-Apr-23,99.74,98.93,0.52,5905.78,219.87,77.22,100,7.75,-110.9,0.32,100,100,98.18,100,1.07,0.62,122.0503,126.55,87.97,,,4819,6241,8100,8100,2,49,738,738,54,55,,83,621,9416
,25-Apr-23,99.86,99.69,0.21,4591.43,131.75,94.55,100,7.58,-111.04,0,100,99.69,100,100,0.85,0.25,123.9234,119.07,88.92,,,2860,3025,26896,26896,0,23,643,645,10,10,,89,542,11185
,26-Apr-23,99.68,99.68,0.28,3794.24,106.37,94.09,100,7.37,-110.8,0.55,98.9,99.68,100,100,0.65,0.36,121.4021,127.78,91.62,,,45540,48400,131040,132496,3,43,617,619,25,25,,49,548,15299
,27-Apr-23,99.73,99.4,0.39,6944.16,156.92,97.86,100,7.65,-109.93,0.68,100,99.33,100,100,0.91,1.31,129.6233,125,83.95,,,104640,106929,143262,143262,4,62,737,742,35,35,,126,585,15973
,28-Apr-23,99.74,99.51,0.22,5453.75,110.77,96.4,100,7.96,-110.68,0.63,98.77,99.65,100,100,0.7,0.28,129.1259,110.55,86.13,,,60250,62500,58804,59536,3,39,565,567,60,60,,67,479,17828
TN_E_T2_HS_HPSC0299C_C,24-Apr-23,99.83,99.57,0.17,2368.8,104.27,96.37,100,6.13,-110.72,0,100,100,100,100,1.61,0.77,83.7735,76.89,95.54,,,105589,109561,3600,3600,0,15,284,284,35,35,,11,269,8830
,25-Apr-23,99.88,99.59,0.13,2061.07,82.17,95.74,100,6.54,-110.9,0,99.36,100,96.15,100,1.19,0.57,82.8008,75.78,98.06,,,103635,108241,24492,24649,0,13,284,284,25,26,,13,272,10021
,26-Apr-23,99.85,99.87,0.15,3861.48,287.83,96.43,100,6.65,-110.86,0,99.04,99.64,97.06,100,1.48,0.83,84.475,78.54,90.65,,,18900,19600,10712,10816,0,15,278,279,33,34,,11,263,9742
,27-Apr-23,99.74,99.84,0.16,1989.11,84.42,97.9,100,6,-110.51,0.41,98.94,100,100,100,0.86,0.75,87.5909,87.78,95.34,,,436872,446224,8742,8836,1,14,256,256,42,42,,24,245,8998
,28-Apr-23,99.86,99.93,0.07,4158.94,353.49,91.67,100,7.06,-110.55,0.32,98.11,100,100,100,1.37,0.86,95.5036,83.67,84.74,,,4818,5256,11024,11236,1,8,333,333,47,47,,26,312,11500
TN_E_T2_HS_HPSC0300A_A,24-Apr-23,100,99.82,0,1771.35,136.37,95.65,,5.24,-110.96,0,143.48,100,100,100,0.83,0.17,37.5789,23.64,93.31,,,18216,19044,1089,759,0,0,61,61,9,9,,7,50,3297
,25-Apr-23,99.95,99.89,0.14,3114.04,256.73,98.21,100,5.49,-111,0,100,100,100,100,0.83,0.12,40.3187,29.82,73.73,,,12320,12544,324,324,0,5,96,96,6,6,,7,88,3701
,26-Apr-23,99.84,99.47,0.12,2240.05,220.36,97.28,100,5.55,-111.06,0,100,100,100,100,0.95,0.34,34.1984,25.29,76.55,,,21021,21609,961,961,0,4,142,142,16,16,,16,123,3312
,27-Apr-23,99.94,99.8,0.14,1553.35,189.95,100,,5.06,-112.15,0,100,100,100,100,1.66,0.34,41.6612,22.88,91.34,,,5625,5625,1936,1936,0,4,75,75,11,11,,9,62,2888
,28-Apr-23,99.89,99.72,0.16,3251.59,321.67,100,100,5.69,-112.04,0,100,99.06,100,100,0.95,0.26,42.3306,21.89,78.44,,,3844,3844,2304,2304,0,5,105,106,4,4,,14,92,3168
TN_E_T2_HS_HPSC0300B_B,24-Apr-23,99.93,99.69,0.04,1640.22,121.07,97.14,,4.83,-110.7,0,100,100,100,100,0.29,0.17,42.6033,37.43,94.41,,,19040,19600,784,784,0,2,84,84,6,6,,11,69,4759
,25-Apr-23,100,99.97,0,14468.47,662.01,100,,8.01,-111.99,1.12,100,100,81.82,93.75,0.82,0.43,61.7213,33.49,45.79,,,100,100,21316,21316,1,0,108,108,9,11,,16,89,7698
,26-Apr-23,99.96,99.96,0.02,1697.26,289.06,99.02,,5.19,-112.18,0,100,100,100,100,0.65,0.15,51.4538,29.18,96.05,,,41208,41616,2862,2862,0,1,114,114,12,12,,10,101,4359
,27-Apr-23,99.97,99.9,0.04,3674.7,454.79,95.45,100,5.71,-112.28,0,101.01,100,100,100,0.53,0.1,57.3746,36.66,71.47,,,7392,7744,10100,9999,0,2,101,101,10,10,,14,85,5553
,28-Apr-23,99.96,99.96,0.02,1203.57,177.81,100,100,5.05,-112.14,0,100,98.75,100,100,1.58,0.3,53.5286,28.7,96.13,,,900,900,2116,2116,0,1,79,80,4,4,,4,64,4698
TN_E_T2_HS_HPSC0300C_C,24-Apr-23,99.75,99.69,0.08,3609.66,333.58,93.33,100,7.49,-112.36,0,98.17,100,100,100,1,0.45,117.8306,73.83,90,,,7560,8100,11663,11881,0,8,241,241,7,7,,17,223,10520
,25-Apr-23,99.83,99.39,0.24,1899.68,247.26,98.77,100,7.33,-112.53,0,98.8,98.51,100,96.77,0.58,0.1,119.7342,80.27,98.17,,,6480,6561,6806,6889,0,16,198,201,13,13,,31,162,6770
,26-Apr-23,99.59,99.34,0.18,1789.97,208.94,98.81,100,7.11,-112.6,0,93.41,99.59,100,96.77,0.48,0.09,99.4508,62.71,98.57,,,6972,7056,7735,8281,0,14,245,246,15,15,,31,197,7589
,27-Apr-23,99.82,99.69,0.07,3863.53,327.94,97.4,100,7.78,-112.44,0,102.74,99.47,100,100,0.71,0.18,122.8472,81.39,87.56,,,5775,5929,5775,5621,0,6,187,188,27,27,,37,138,8545
,28-Apr-23,99.57,99.59,0.2,4601.7,505.14,98.15,100,7.92,-112.32,0,96.43,99.73,100,99,0.62,0.24,122.1915,67.93,91.67,,,2862,2916,6804,7056,0,16,367,368,13,13,,100,253,8045
TN_E_T2_HS_HPSC0302A_A,24-Apr-23,99.87,99.57,0.17,3795.44,263.31,98.21,100,7.53,-111.24,0,101.69,100,100,96.97,1.05,0.41,63.1799,67.41,85.54,,,3080,3136,3540,3481,0,10,274,274,16,16,,33,234,5824
,25-Apr-23,99.8,99.76,0.12,1751.39,152.51,94.12,100,6.98,-111.11,0,100,100,100,100,0.63,0.61,62.4912,63.53,96.46,,,2448,2601,1521,1521,0,7,188,188,14,14,,23,161,5672
,26-Apr-23,100,100,0.04,19550.59,192.48,100,,9.17,-111.28,0.7,100,100,100,100,1.04,0.27,67.8524,69.96,39.42,,,25,25,841,841,2,2,324,324,17,17,,31,284,5696
,27-Apr-23,99.85,99.83,0.07,2056.91,93.83,98.51,100,6.87,-110.86,0,100,100,100,100,0.91,0.24,59.2938,52.82,85.03,,,4422,4489,2916,2916,0,4,170,170,11,11,,23,145,6148
,28-Apr-23,99.95,99.86,0.04,3311.57,294.01,88.89,100,7.15,-111.01,0,100,100,100,100,0.4,0.13,63.1538,53.04,81.2,,,288,324,900,900,0,3,147,147,12,12,,13,127,6848
TN_E_T2_HS_HPSC0302B_B,24-Apr-23,99.97,99.87,0.04,6727.94,417.79,97.75,100,8.67,-113.05,0,99.65,99.77,100,98.15,0.66,0.09,112.9908,109.07,71.84,,,7743,7921,81510,81796,0,5,433,434,18,18,,54,356,12263
,25-Apr-23,99.93,99.84,0.06,2341.15,200.68,98.77,100,8.36,-112.88,0.28,99.79,99.78,100,100,0.65,0.72,125.9003,104.64,94.81,,,6480,6561,223256,223729,1,6,447,448,34,34,,45,360,9744
,26-Apr-23,99.76,99.74,0.21,6404.81,319.82,99.11,100,9.04,-112.93,0.26,99.84,99.78,80,97.92,0.62,0.47,117.6073,98.46,73.74,,,12432,12544,393756,394384,1,23,456,457,28,35,,48,383,11011
,27-Apr-23,99.76,99.85,0.09,6466.91,354.15,98.9,100,9.02,-112.81,0,99.51,100,100,100,0.73,0.32,118.6773,96.2,71.56,,,32760,33124,167280,168100,0,10,375,375,14,14,,49,298,11700
,28-Apr-23,99.9,99.68,0.11,4371.36,185.21,98.16,100,9,-112.73,0.32,99.29,99.75,100,100,0.48,0.52,116.404,107.37,81.25,,,26080,26569,315840,318096,1,13,398,399,30,30,,59,315,12293
TN_E_T2_HS_HPSC0302C_C,24-Apr-23,99.84,99.56,0.09,3198.85,208.73,100,100,7.48,-111.75,0,100,99.65,100,100,0.96,0.22,89.6949,79.71,83.33,,,361,361,2209,2209,0,6,285,286,29,29,,47,220,6686
,25-Apr-23,99.88,99.71,0.13,4949.77,298.18,94.7,100,7.86,-111.67,0,100,100,86.36,100,1.32,0.4,77.5307,66.72,73.48,,,16500,17424,6400,6400,0,10,270,270,19,22,,41,221,7798
,26-Apr-23,99.87,99.72,0.03,3836.19,225.57,96.06,100,7.39,-111.84,0.58,100,100,100,100,1,0.17,91.888,63.17,84.37,,,15494,16129,13225,13225,1,3,235,235,31,31,,51,171,9522
,27-Apr-23,99.96,99.76,0.11,3407.32,204.78,92.24,100,7.64,-111.73,0,100,100,94.12,100,1.23,0.31,98.645,63.63,80.92,,,12519,13572,12769,12769,0,10,276,276,32,34,,54,212,8879
,28-Apr-23,99.68,99.68,0.09,3211.9,264.14,98.28,100,7.26,-111.38,0.89,100,99.62,95.65,100,1.26,0.4,98.7027,68.88,91.7,,,13224,13456,9801,9801,2,7,263,264,22,23,,42,225,7957
TN_E_T2_HS_HPSC0303A_A,24-Apr-23,99.95,99.68,0.08,3031.86,148.57,96.97,100,7.35,-112.65,0,98.34,99.6,100,100,0.25,0.05,90.8418,67.23,95.36,,,4224,4356,32218,32761,0,6,249,250,34,34,,59,177,7813
,25-Apr-23,99.87,99.68,0.17,2407.25,144.72,94.19,100,7.37,-112.75,0.49,98.68,100,100,100,0.38,0.16,92.0728,69.62,92.55,,,6966,7396,90597,91809,1,16,295,295,14,14,,71,206,9294
,26-Apr-23,99.88,99.63,0.21,3051.87,121.53,97.62,100,7.35,-112.67,0,99.51,100,100,98.33,0.31,0.07,94.2603,64.78,92.35,,,6888,7056,42230,42436,0,16,283,283,25,25,,60,206,7559
,27-Apr-23,99.78,99.72,0.18,3967.05,144.91,99.03,100,7.79,-112.7,1.18,99.25,100,100,98.53,0.47,0.24,93.2323,66.34,86.38,,,10506,10609,69695,70225,2,17,246,246,10,10,,68,170,9358
,28-Apr-23,99.92,99.9,0.09,3480.02,196.29,96.97,100,7.13,-112.65,0,98.58,100,100,100,0.27,0.1,90.4531,73.31,89.85,,,1056,1089,19599,19881,0,6,290,290,9,9,,53,232,6881
TN_E_T2_HS_HPSC0303B_B,24-Apr-23,99.96,99.51,0.18,6227.24,308.19,99.19,100,8.82,-112.83,0.29,100,99.55,93.75,96.92,0.35,0.06,115.1824,81.86,81.9,,,15252,15376,20736,20736,1,15,438,440,15,16,,65,347,8264
,25-Apr-23,99.87,99.78,0.11,2853.94,304.86,96.04,100,8.77,-113.14,0.65,98.84,99.75,100,100,0.7,0.12,126.1555,86.77,90.2,,,9797,10201,29583,29929,2,9,397,398,34,34,,50,308,8451
,26-Apr-23,99.77,99.61,0.19,3031.76,341.63,97.18,100,8.73,-113.07,0,99.12,99.77,100,98.48,0.78,0.27,126.9331,79.89,88.14,,,4899,5041,12656,12769,0,10,426,427,14,14,,66,317,5354
,27-Apr-23,99.88,99.65,0.07,8742.51,689.92,100,100,9.36,-112.68,0.32,98.47,99.51,100,100,0.52,0.12,119.3545,82.48,74.64,,,10609,10609,67077,68121,1,8,405,407,12,12,,70,311,11899
,28-Apr-23,99.98,99.87,0.07,6791.94,378.01,97.22,100,9.45,-112.46,0.32,100,99.74,100,100,0.41,0.06,126.9836,84.7,71.17,,,1260,1296,9604,9604,1,5,384,385,14,14,,53,315,7582
TN_E_T2_HS_HPSC0303C_C,24-Apr-23,99.64,99.51,0.06,7902.72,732.66,92.16,100,8.7,-113.02,0.52,100,100,100,100,0.76,0.04,71.7973,53.65,64.76,,,9588,10404,5476,5476,1,3,222,222,15,15,,14,194,5175
,25-Apr-23,99.79,99.75,0.07,7853.35,406.35,93.1,100,8.48,-113.31,0.37,98.04,100,100,100,0.42,0.14,79.0929,55.4,71.59,,,12528,13456,2550,2601,1,5,293,293,16,16,,19,267,6975
,26-Apr-23,99.96,99.64,0.05,5236.51,368.16,98.11,100,7.05,-113.11,0,100,100,100,100,0.35,0.07,72.651,51.55,80.56,,,2756,2809,3249,3249,0,2,247,247,14,14,,12,220,3826
,27-Apr-23,99.94,99.41,0.05,5845.72,455.96,90,100,8.14,-113.24,0.37,100,100,100,100,0.7,0.32,70.2465,51.18,73.53,,,7290,8100,5329,5329,1,3,293,293,13,13,,19,268,6151
,28-Apr-23,99.91,99.65,0.05,6021.23,310.63,90,100,8.03,-113.05,0,100,99.27,84.62,100,0.6,0.27,75.5746,61.42,77.1,,,10890,12100,4489,4489,0,3,273,275,11,13,,22,234,5728
TN_E_T2_HS_HPSC0328A_A,24-Apr-23,99.92,99.96,0.04,3584.62,405.03,100,100,7.83,-115.12,0,97.14,100,100,100,1.05,0.26,67.7799,71.66,79.51,,,576,576,4760,4900,0,3,473,473,20,20,,76,376,7461
,25-Apr-23,99.86,99.81,0.11,3503.46,248.82,96.51,100,7.56,-115.21,0.19,98.62,99.86,100,100,2.46,1.09,90.805,98.21,90,,,7138,7396,20735,21025,1,10,700,701,15,15,,143,539,9186
,26-Apr-23,99.9,99.94,0.04,3376.03,253.72,67.65,100,7.74,-115.08,0,98.57,100,100,100,1.58,0.24,84.7302,96.98,86.22,,,782,1156,4830,4900,0,4,490,490,23,23,,86,382,9389
,27-Apr-23,99.98,99.95,0.05,4051.43,373.3,95.65,,7.86,-115.3,1.15,95.24,100,100,100,0.82,0.27,92.5891,87.99,85.1,,,528,552,3780,3969,3,4,337,337,12,12,,65,262,8059
,28-Apr-23,99.6,99.6,0.24,3048.5,186.51,96.55,100,7.25,-114.96,0,100,100,100,100,1.95,0.33,87.9154,91.1,91.98,,,7308,7569,15376,15376,0,21,641,641,12,12,,109,513,8863
TN_E_T2_HS_HPSC0328B_B,24-Apr-23,99.88,99.82,0.17,2889.78,184.56,96.09,100,7.4,-114,0,99.3,99.77,100,100,1.49,0.43,62.9016,64.09,85.12,,,15744,16384,81795,82369,0,20,440,441,12,12,,80,336,12051
,25-Apr-23,99.92,99.56,0.08,2485.75,269.39,100,100,6.24,-114.22,0,100,100,100,100,1.59,0.36,74.7796,60.29,87.56,,,841,841,49284,49284,0,5,272,272,20,20,,52,205,6229
,26-Apr-23,99.92,99.66,0.1,3782.85,334.96,100,100,6.97,-113.72,0,99.05,100,100,100,1.27,0.37,77.2252,86.96,83.16,,,676,676,10920,11025,0,9,435,435,14,14,,70,348,8762
,27-Apr-23,99.95,99.84,0.04,4897.68,276.43,22.22,100,7.01,-113.92,0.24,100,100,100,100,1.97,0.59,76.3974,76.38,82.59,,,16,72,6889,6889,1,3,509,509,5,5,,88,410,7900
,28-Apr-23,99.83,99.65,0.16,4003.97,171.42,96.69,100,7.54,-113.85,0.44,99.67,99.68,100,100,1.6,0.39,68.6826,71.64,77.67,,,22046,22801,90902,91204,1,19,313,314,8,8,,78,225,12083
TN_E_T2_HS_HPSC0328C_C,24-Apr-23,99.85,99.65,0.2,4420.44,427.29,73.37,100,8.34,-115.27,0.35,100,99.75,100,98.81,1.03,0.2,62.9009,50.24,79.56,,,26718,36417,1849,1849,1,14,397,398,31,31,,84,284,7165
,25-Apr-23,99.94,99.92,0.16,6661.42,428.64,89.66,100,8.79,-115.43,0,100,100,96.55,100,0.69,0.21,74.078,62.54,69.21,,,12064,13456,11664,11664,0,9,265,265,28,29,,46,195,5685
,26-Apr-23,99.83,99.49,0.23,5361.65,517.44,96.97,100,8.65,-115.3,0.64,98.37,100,100,100,0.89,0.2,68.4139,73.56,78.37,,,26400,27225,14883,15129,2,23,385,385,28,28,,59,313,9890
,27-Apr-23,99.91,99.74,0.19,8994.98,497.19,93.94,100,8.72,-114.89,0,99.35,99.76,90,100,0.93,0.27,66.2945,67.11,58.69,,,16492,17556,23562,23716,0,14,422,423,18,20,,76,323,7335
,28-Apr-23,99.63,99.61,0.17,5653.21,378.98,97.62,100,8.28,-115.31,0.38,100,99.44,100,100,0.97,0.22,71.0896,67.99,74.59,,,15498,15876,15376,15376,1,13,352,354,22,22,,48,266,7624
TN_E_T2_HS_HPSC0331A_A,24-Apr-23,99.96,99.92,0.02,2425.63,259.27,98.27,100,8.32,-115.78,0,100,100,100,100,0.17,0.19,116.2753,98.38,96.2,,,117640,119716,9216,9216,0,2,326,326,44,44,,17,282,11812
,25-Apr-23,100,99.95,0.02,1357.53,137.92,96.85,100,7.87,-116.68,0,98.75,100,100,100,0.22,0.25,117.2538,102.01,98.88,,,79499,82082,25280,25600,0,2,338,338,58,58,,17,280,11220
,26-Apr-23,99.94,99.93,0.02,2312.45,177.84,98.86,100,8.41,-116.26,0,97.08,100,100,100,0.2,0.17,122.8595,93,91.74,,,189654,191844,28386,29241,0,2,286,286,35,35,,13,257,11750
,27-Apr-23,99.99,99.98,0.06,2701.33,327.81,97.12,100,8.36,-116.14,0,96.41,100,100,100,0.31,0.17,122.1033,94.61,92.65,,,141722,145924,26887,27889,0,7,298,298,48,48,,16,247,12003
,28-Apr-23,100,99.89,0.03,1882.16,182.16,97.76,100,8.31,-116.51,0,96.63,99.7,100,100,0.27,0.19,124.8155,99.91,96.2,,,95778,97969,41808,43264,0,3,327,328,43,43,,18,278,11544
TN_E_T2_HS_HPSC0331B_B,24-Apr-23,99.95,99.76,0.15,3339.22,177.67,98.12,100,8.39,-113.98,0,98.34,100,98.15,100,0.14,0.23,80.3949,89.33,81.26,,,398125,405769,32218,32761,0,20,414,414,53,54,,8,375,12963
,25-Apr-23,99.93,99.89,0.11,4569.4,214.9,99.22,100,8.95,-115.2,0,100,100,100,100,0.18,3.08,87.2911,82.18,78.7,,,262140,264196,15876,15876,0,13,358,358,57,57,,5,307,11652
,26-Apr-23,99.95,99.85,0.02,1810.32,241.42,97.54,100,7.36,-114.91,0,97.5,100,100,100,0.19,0.25,85.5543,88.16,97.77,,,195776,200704,6240,6400,0,2,400,400,49,49,,10,359,9480
,27-Apr-23,99.96,99.94,0.04,2884.76,556.18,97.66,100,8.27,-115.07,0,100,100,100,100,0.18,0.13,77.6921,87.85,88.64,,,178904,183184,2809,2809,0,3,402,402,50,50,,7,355,8462
,28-Apr-23,99.99,99.75,0.14,4894.33,178.22,99.13,100,8.45,-115.16,0,100,100,95.92,100,0.2,0.13,79.3428,77.21,72.51,,,331194,334084,14641,14641,0,16,406,406,47,49,,6,367,11579
TN_E_T2_HS_HPSC0331C_C,24-Apr-23,100,99.94,0.05,5047.3,315.89,98.36,100,8.01,-112.83,0,71.43,100,100,100,0.15,0.12,72.1749,55.72,70.78,,,178494,181476,1350,1890,0,3,210,210,74,74,,4,155,6354
,25-Apr-23,99.95,99.84,0.03,3146.06,467.47,98.76,100,8.26,-114.05,0,100,100,100,100,0.1,0.09,89.4922,49.33,89.77,,,408305,413449,1156,1156,0,2,210,210,41,41,,2,175,6616
,26-Apr-23,99.98,99.91,0.05,5174.68,1217.93,98.28,100,8.83,-113.78,0,95.24,100,98.57,100,0.22,0.07,93.7867,65.32,76.43,,,561708,571536,460,483,0,6,345,345,69,70,,7,278,11167
,27-Apr-23,100,99.95,0.03,3966.31,432.75,98.85,100,8.26,-113.86,0,98.11,100,100,100,0.16,0.36,81.4787,58.84,79.14,,,186615,188790,2756,2809,0,2,207,207,48,48,,5,174,7118
,28-Apr-23,100,99.88,0.02,4638.7,276.05,98.16,100,8.58,-113.72,0,98.41,99.62,100,100,0.17,0.06,80.2141,54.36,68.92,,,488552,497730,3906,3969,0,2,260,261,60,60,,6,211,8876
TN_E_T2_HS_HPSC0335A_A,24-Apr-23,100,100,0.02,22992.82,989.39,100,100,10.69,-116.63,0,100,100,100,100,0.05,0.01,61.8808,22.99,34.35,,,25,25,12996,12996,0,1,253,253,5,5,,95,157,4306
,25-Apr-23,99.9,99.9,0.04,12613.9,718.63,89.86,100,11.11,-115.36,0,100,100,100,100,0.06,0.01,73.1328,42.1,47.36,,,4278,4761,41412,41412,0,3,186,186,5,5,,55,126,7723
,26-Apr-23,99.95,99.93,0.02,17142.6,664.71,96.55,100,11.3,-116.59,0,99.54,100,100,100,0.06,0,69.0937,43.73,41.56,,,3248,3364,47306,47524,0,2,256,256,8,8,,56,200,8112
,27-Apr-23,100,99.97,0,10760.13,547.52,100,100,10.57,-116.92,0,100,100,100,100,0.05,0.02,72.1193,43.77,52.97,,,1,1,6889,6889,0,0,363,363,14,14,,104,268,2996
,28-Apr-23,99.92,99.66,0,12566.96,481.18,100,100,10.61,-115.3,0,100,100,100,100,0.11,0.02,71.9411,39.65,59.43,,,49,49,3721,3721,0,0,384,384,12,12,,110,269,2273
TN_E_T2_HS_HPSC0335B_B,24-Apr-23,99.99,99.98,0.19,13653.97,981.17,98.82,100,11.18,-116.44,0.53,99.9,100,100,100,0.19,0.03,58.5369,19.71,59.44,,,175974,178084,1057812,1058841,1,37,260,260,24,24,,60,190,19795
,25-Apr-23,99.98,99.86,0.02,10151.09,661,99.22,100,10.91,-114.64,0,99.84,100,100,99.07,0.28,0.13,72.8027,23.49,66.57,,,147838,148996,1575024,1577536,0,5,372,372,15,15,,107,259,22033
,26-Apr-23,100,99.91,0.04,9541.88,1021.92,98.71,100,11.16,-115.77,0,99.45,100,100,100,0.37,0.03,68.6207,29.22,68.23,,,147834,149769,1639668,1648656,0,9,343,343,25,25,,110,236,22750
,27-Apr-23,99.99,99.86,0.07,12582.8,1104.17,98.7,100,10.88,-115.89,0,99.83,100,100,100,0.13,0.01,68.9335,31.16,59.42,,,209755,212521,1401855,1404225,0,13,372,372,20,20,,65,294,18645
,28-Apr-23,99.97,99.92,0.11,10052.69,1161.56,98.5,100,10.73,-114.29,0,99.71,100,100,100,0.5,0.1,67.9295,28.36,65.64,,,156807,159201,1912685,1918225,0,22,431,431,21,21,,101,325,20165
TN_E_T2_HS_HPSC0335C_C,24-Apr-23,99.96,99.87,0.05,6222.39,156.09,68.18,100,9.77,-115.7,0.76,98.9,100,100,100,0.15,0.58,131.0571,27.26,88.71,,,330,484,129596,131044,1,2,208,208,1,1,,74,132,4314
,25-Apr-23,100,99.78,0.11,6435.23,162.8,75,100,9.85,-115.69,0,98.84,100,,100,0.05,0.21,135.4268,39.67,84.65,,,48,64,182750,184900,0,6,184,184,0,0,,101,88,5580
,26-Apr-23,99.97,99.93,0.18,5263.69,116.11,86.67,,9.85,-115.37,0,99.42,100,100,100,0.1,0.11,128.8919,43.67,91.34,,,195,225,116280,116964,0,10,118,118,1,1,,50,68,5503
,27-Apr-23,100,99.36,0.19,5602.01,158.15,95.45,100,9.72,-115.83,0,98.74,100,100,100,0.05,0.02,151.7813,37.64,91.92,,,462,484,222775,225625,0,10,197,197,2,2,,74,124,5323
,28-Apr-23,100,99.39,0.29,8515.47,157.71,75,100,9.74,-115.5,0,100,100,100,100,0.04,0.05,120.9138,31.57,76.59,,,12,16,41209,41209,0,13,164,164,1,1,,65,99,4453
TN_E_T2_HS_HPSC0339A_A,24-Apr-23,99.97,99.77,0.11,5477.72,855.75,100,100,8.62,-115.07,0,100.42,100,100,100,0.3,0.03,88.0484,58.51,77.31,,,10404,10404,58081,57840,0,6,309,309,20,20,,56,246,5242
,25-Apr-23,99.87,99.93,0.21,4106.69,930.48,100,,7.9,-115.3,0,101.43,100,96.08,100,0.35,0.18,101.9138,70.55,86.72,,,2500,2500,5041,4970,0,9,363,363,49,51,,53,302,4295
,26-Apr-23,99.85,99.76,0.08,12458.57,448.01,99.64,100,9.78,-115.24,0,99.64,100,96.36,100,0.28,0.14,98.1316,60.66,53.75,,,315280,316406,314720,315844,0,10,320,320,53,55,,67,239,11913
,27-Apr-23,99.88,99.91,0.02,3854.03,1392.82,100,100,8.25,-115.28,0,100,100,97.56,100,0.3,0.08,83.7604,55.22,88.88,,,6724,6724,6724,6724,0,1,274,274,40,41,,59,208,4088
,28-Apr-23,99.89,99.82,0.09,9377.36,397.96,99.19,100,9.8,-115.11,0.42,99.18,100,100,100,0.72,0.22,93.3801,60.23,63.37,,,243045,245025,133588,134689,1,10,320,320,57,57,,61,238,11500
TN_E_T2_HS_HPSC0339B_B,24-Apr-23,99.85,99.71,0.12,1925.22,254.01,91.59,95,6.76,-114.94,0,98.54,99.79,100,100,0.77,0.17,73.4725,91,96.09,,,10486,11449,115254,116964,0,17,481,482,14,14,,60,407,13883
,25-Apr-23,99.78,99.56,0.09,4619.42,295.95,98.6,100,7.51,-115.34,0,100,99.71,100,100,0.59,0.39,80.8696,84.7,74.68,,,45154,45796,52212,52212,0,12,341,342,21,21,,37,291,12670
,26-Apr-23,99.81,99.62,0.12,1987.4,223.5,98.8,100,7.1,-114.69,0,98.93,99.8,100,100,1.06,0.21,80.1454,82.64,95.44,,,61254,62001,78118,78961,0,19,497,498,32,32,,72,414,16454
,27-Apr-23,99.86,99.73,0.1,2892.55,234.89,97.52,100,7.08,-114.77,0,99.69,100,100,100,1.01,0.18,77.4485,69.82,86.7,,,57112,58564,103683,104006,0,16,379,379,25,25,,38,326,15821
,28-Apr-23,99.8,99.76,0.12,5782.93,396.14,96.95,100,8.3,-114.71,0.25,100.79,100,100,98.88,0.99,0.48,80.6475,77.14,87.15,,,37627,38809,16256,16128,1,9,508,508,18,18,,89,400,7625
TN_E_T2_HS_HPSC0339C_C,24-Apr-23,99.8,99.59,0.1,4987.24,275.01,94.04,95.65,7.33,-114.35,0,99.23,100,100,100,1.75,0.49,52.3058,61.39,69.62,,,21442,22801,151704,152880,0,10,365,365,25,25,,28,319,9871
,25-Apr-23,99.66,99.48,0.16,4833.54,349.5,96.29,100,7.83,-114.99,0,100,100,98.15,100,1.2,0.32,63.9205,72.51,75.42,,,178865,185761,167281,167281,0,17,407,407,53,54,,47,342,10731
,26-Apr-23,99.57,99.59,0.16,6038.03,333.6,92.11,100,8.14,-115.15,0,99.3,100,94.12,96.43,1.2,0.23,61.0961,60.56,71.15,,,71703,77841,182754,184041,0,14,370,370,16,17,,56,313,8808
