"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
,"25 Feb 23","404-96-236255-13",47.03,98.46,98.05,4.08,445.60,6802.76,9.39,93.94,98.31,0.00,0.00,53.42,100.00,25.00,0.09,1.27,,2.03,,96.15,0.00,-111.89,48.6393,0.34,,,0.00,55.00,61.55,31.00,33.00,175.00,178.00,5.00,27.00,,
,"26 Feb 23","404-96-236255-13",52.12,99.28,99.46,0.75,448.80,4550.76,8.36,71.05,90.77,100.00,0.00,81.63,100.00,,0.02,2.40,,1.16,,100.00,0.00,-116.99,62.7300,0.47,,,0.00,3.00,64.24,27.00,38.00,295.00,325.00,1.00,63.00,,
,"27 Feb 23","404-96-236255-13",,99.49,99.59,0.14,,,8.92,65.52,82.44,0.00,0.00,46.10,100.00,0.00,1.02,0.65,,2.09,,100.00,0.00,-115.79,42.1190,0.45,,,0.00,26.00,39.54,19.00,29.00,216.00,262.00,36.00,6.00,,
"HR_ZQ_T2_OM_DANA58A_A","23 Feb 23","404-96-803858-1",42.24,99.85,99.27,0.49,348.20,4234.56,7.62,100.00,99.53,100.00,0.00,58.15,100.00,0.00,0.46,0.92,,14.68,,94.55,0.00,-103.07,31.6143,1.74,,,0.00,79.00,32.81,212.00,212.00,1064.00,1069.00,240.00,178.00,,
,"24 Feb 23","404-96-803858-1",43.79,100.00,98.32,1.45,445.30,2005.40,7.16,100.00,99.27,0.00,0.00,86.95,98.31,0.00,0.10,3.70,,13.78,,100.00,0.00,-101.47,33.2678,1.34,,,0.00,58.00,50.41,191.00,191.00,684.00,689.00,41.00,601.00,,
,"25 Feb 23","404-96-803858-1",41.99,99.84,99.41,0.98,339.97,2009.20,7.05,97.56,99.62,0.00,0.00,84.62,98.68,0.00,0.83,8.73,,14.75,,98.25,0.00,-105.76,40.1326,1.52,,,0.00,75.00,47.22,200.00,205.00,1039.00,1043.00,215.00,1080.00,,
,"26 Feb 23","404-96-803858-1",33.00,99.80,99.12,0.39,399.15,2453.93,7.23,99.15,99.73,0.00,0.00,76.54,100.00,0.00,3.97,56.66,,7.70,,96.15,0.00,-111.99,14.6949,0.76,,,0.00,37.00,34.53,232.00,234.00,1117.00,1120.00,320.00,502.00,,
,"27 Feb 23","404-96-803858-1",,100.00,100.00,0.00,,,9.53,98.48,99.64,100.00,0.00,12.44,100.00,0.00,0.35,8.58,,14.43,100.00,100.00,0.00,-108.91,2.2722,0.80,,,0.00,47.00,18.58,130.00,132.00,561.00,563.00,87.00,692.00,,
"HR_ZQ_T2_OM_DANA58B_B","23 Feb 23","404-96-803858-2",12.04,99.07,97.92,0.25,525.00,2775.51,9.98,100.00,99.70,100.00,0.00,86.96,100.00,0.00,1.36,4.30,,7.27,,95.49,0.00,-111.94,94.6968,1.62,,,0.00,153.00,62.35,591.00,591.00,4684.00,4698.00,425.00,422.00,,
,"24 Feb 23","404-96-803858-2",12.71,99.44,99.59,0.18,522.04,1437.64,9.25,99.75,99.56,100.00,0.00,96.82,99.22,0.00,0.48,5.20,,7.50,,99.12,0.00,-112.83,101.5777,1.92,,,0.00,128.00,67.36,406.00,407.00,4039.00,4057.00,268.00,1398.00,,
,"25 Feb 23","404-96-803858-2",13.55,99.73,99.83,0.16,604.18,1982.42,9.98,99.58,99.68,100.00,0.00,91.13,100.00,0.00,0.75,6.33,,8.26,100.00,100.00,0.00,-113.07,98.9853,1.92,,,0.00,104.00,56.93,470.00,472.00,3723.00,3735.00,487.00,2305.00,,
,"26 Feb 23","404-96-803858-2",11.35,100.00,99.74,0.10,554.25,4559.88,10.17,98.87,99.56,0.00,0.00,71.30,100.00,14.29,0.57,1.64,,5.80,,97.75,0.00,-115.40,33.1994,2.11,,,0.00,85.00,48.25,350.00,354.00,3155.00,3169.00,398.00,604.00,,
,"27 Feb 23","404-96-803858-2",11.01,99.84,100.00,0.10,681.92,32338.84,12.00,100.00,99.85,100.00,0.00,6.36,100.00,0.00,,,,,,,0.00,-116.08,5.0918,0.87,,,0.00,31.00,18.30,336.00,336.00,2050.00,2053.00,,,,
"HR_ZQ_T2_OM_DANA58C_C","23 Feb 23","404-96-803858-3",5.61,100.00,100.00,0.19,357.56,4198.39,7.55,98.55,99.80,0.00,0.00,71.17,100.00,0.00,0.20,1.20,,1.75,100.00,100.00,0.00,-111.01,32.9491,0.35,,,0.00,25.00,51.21,543.00,551.00,2442.00,2447.00,14.00,16.00,,
,"24 Feb 23","404-96-803858-3",8.80,99.08,98.88,0.00,433.81,3073.56,7.71,98.46,100.00,0.00,0.00,83.02,100.00,0.00,0.30,41.38,,6.36,100.00,97.44,0.00,-112.25,43.0690,0.27,,,0.00,40.00,51.29,255.00,259.00,1951.00,1951.00,7.00,526.00,,
,"25 Feb 23","404-96-803858-3",10.43,100.00,100.00,0.00,497.71,3240.18,7.19,98.98,99.95,0.00,0.00,55.16,100.00,0.00,2.15,4.71,,7.69,100.00,100.00,0.00,-111.24,30.6927,0.35,,,0.00,27.00,24.57,585.00,591.00,1846.00,1847.00,138.00,231.00,,
,"26 Feb 23","404-96-803858-3",11.47,100.00,99.43,0.06,428.07,13299.01,9.07,94.07,99.95,0.00,0.00,40.31,100.00,0.00,0.42,0.39,,13.11,100.00,100.00,0.00,-116.73,14.9800,0.35,,,0.00,21.00,18.98,238.00,253.00,1835.00,1836.00,19.00,5.00,,
,"27 Feb 23","404-96-803858-3",10.01,100.00,99.35,0.09,,,10.04,96.91,100.00,0.00,0.00,7.98,100.00,0.00,0.16,2.75,,2.92,,100.00,0.00,-114.80,1.8961,0.33,,,0.00,24.00,15.05,251.00,259.00,981.00,981.00,40.00,144.00,,
"HR_ZQ_T2_OM_DDKH46A_A","23 Feb 23","404-96-234546-1",0.68,99.87,99.93,0.02,567.00,2388.23,11.15,95.66,99.71,0.00,0.00,89.45,100.00,0.00,0.04,0.88,,9.44,0.00,100.00,0.00,-109.98,101.6063,0.48,,,0.00,121.00,56.43,683.00,714.00,1393.00,1397.00,2.00,19.00,,
,"24 Feb 23","404-96-234546-1",0.46,99.88,100.00,0.02,527.82,3190.49,11.50,92.49,99.84,0.00,0.00,92.13,100.00,0.00,0.30,0.00,,15.14,100.00,100.00,0.00,-110.26,111.0958,0.53,,,0.00,123.00,72.49,616.00,666.00,1823.00,1826.00,13.00,0.00,,
,"25 Feb 23","404-96-234546-1",0.46,99.91,99.79,0.07,601.63,1793.22,11.32,94.71,99.91,100.00,0.00,96.77,99.38,0.00,0.11,0.04,,15.32,,100.00,0.00,-112.16,108.6530,0.58,,,0.00,162.00,67.28,860.00,908.00,2120.00,2122.00,7.00,1.00,,
,"26 Feb 23","404-96-234546-1",0.29,99.93,99.83,0.02,681.95,5681.30,11.39,94.43,99.78,0.00,0.00,81.49,100.00,0.00,0.00,0.09,,15.13,100.00,100.00,0.00,-112.25,122.7114,0.59,,,0.00,174.00,47.58,322.00,341.00,895.00,897.00,0.00,2.00,,
,"27 Feb 23","404-96-234546-1",0.65,99.80,99.84,0.04,,,11.11,93.16,99.77,0.00,0.00,95.78,100.00,0.00,0.29,2.58,,15.09,100.00,100.00,0.00,-110.99,81.3649,0.62,,,0.00,147.00,67.51,790.00,848.00,1719.00,1723.00,12.00,42.00,,
"HR_ZQ_T2_OM_DDKH46B_B","23 Feb 23","404-96-234546-2",52.77,99.28,98.80,0.06,574.51,7363.39,8.42,92.83,99.65,0.00,0.00,40.41,100.00,0.00,1.51,24.84,,11.86,100.00,86.67,0.00,-102.63,19.1490,0.25,,,0.00,42.00,20.45,479.00,516.00,283.00,284.00,46.00,79.00,,
,"24 Feb 23","404-96-234546-2",55.42,99.56,100.00,0.12,708.78,4651.57,9.12,94.75,98.33,0.00,0.00,31.18,97.96,,0.05,0.17,,6.13,100.00,100.00,0.00,-103.11,18.3527,0.24,,,0.00,49.00,18.71,686.00,724.00,236.00,240.00,1.00,1.00,,
,"25 Feb 23","404-96-234546-2",18.74,99.81,99.79,0.16,475.88,2629.24,10.30,95.21,98.19,0.00,0.00,21.94,100.00,0.00,5.67,4.01,,8.65,100.00,100.00,0.00,-104.97,25.9431,0.31,,,0.00,53.00,18.38,457.00,480.00,434.00,442.00,180.00,48.00,,
,"26 Feb 23","404-96-234546-2",6.68,99.75,100.00,0.31,562.89,4427.82,11.17,90.05,99.50,0.00,0.00,29.26,98.57,0.00,2.40,0.59,,12.71,100.00,100.00,0.00,-106.94,34.5764,0.33,,,0.00,73.00,27.85,353.00,392.00,803.00,807.00,61.00,6.00,,
,"27 Feb 23","404-96-234546-2",34.11,99.69,99.62,0.04,,,8.71,97.04,99.03,0.00,0.00,39.80,100.00,,,,,,,,0.00,-105.05,15.5615,0.29,,,0.00,33.00,25.69,819.00,844.00,410.00,414.00,,,,
"HR_ZQ_T2_OM_DDLA93A_A","23 Feb 23","404-96-231193-1",2.84,99.67,100.00,1.94,597.26,9268.16,10.93,100.00,99.94,0.00,0.00,42.66,100.00,,0.00,0.00,,5.86,,100.00,0.00,-111.97,26.5919,0.12,,,0.00,42.00,23.50,119.00,119.00,3208.00,3210.00,0.00,0.00,,
,"24 Feb 23","404-96-231193-1",3.48,100.00,100.00,1.69,656.69,16322.10,11.13,96.15,100.04,0.00,0.00,27.68,100.00,0.00,0.22,0.00,,12.75,,100.00,0.00,-113.03,26.3656,0.11,,,0.00,27.00,16.02,50.00,52.00,2718.00,2717.00,2.00,0.00,,
,"25 Feb 23","404-96-231193-1",2.84,100.00,99.85,0.53,457.63,8903.68,10.79,100.00,99.89,0.00,0.00,41.59,100.00,0.00,1.21,4.94,,4.32,100.00,100.00,0.00,-114.51,25.4760,0.15,,,0.00,26.00,22.98,115.00,115.00,2846.00,2849.00,42.00,83.00,,
,"26 Feb 23","404-96-231193-1",1.84,100.00,99.56,2.18,481.28,7626.41,10.44,98.74,99.96,0.00,0.00,52.84,100.00,0.00,0.00,0.42,,5.99,100.00,100.00,0.00,-113.71,33.1277,0.27,,,0.00,30.00,35.20,236.00,239.00,4711.00,4713.00,0.00,12.00,,
,"27 Feb 23","404-96-231193-1",2.36,100.00,99.54,2.20,459.49,7812.18,10.28,100.00,99.93,0.00,,51.43,100.00,0.00,0.51,2.90,,9.06,,,0.00,-113.68,23.5721,0.20,,,0.00,43.00,23.24,171.00,171.00,5999.00,6003.00,7.00,6.00,,
"HR_ZQ_T2_OM_DDLA93B_B","23 Feb 23","404-96-231193-2",0.07,96.43,99.56,1.71,338.06,7620.74,8.88,99.52,99.91,0.00,0.00,30.32,100.00,0.00,0.23,1.45,,15.64,100.00,100.00,0.00,-109.96,11.3572,0.11,,,0.00,19.00,13.91,206.00,207.00,2299.00,2301.00,3.00,10.00,,
,"24 Feb 23","404-96-231193-2",0.12,97.96,97.24,2.63,336.20,6764.69,9.28,99.50,99.78,0.00,0.00,36.14,100.00,0.00,0.23,0.00,,15.66,,100.00,0.00,-112.09,12.2193,0.07,,,0.00,6.00,18.05,201.00,202.00,2675.00,2681.00,6.00,0.00,,
,"25 Feb 23","404-96-231193-2",0.10,99.55,97.74,3.33,643.07,7423.19,9.28,99.63,99.94,0.00,0.00,40.34,100.00,,0.07,0.00,,7.55,100.00,100.00,0.00,-114.24,14.3672,0.07,,,0.00,9.00,18.87,267.00,268.00,3196.00,3198.00,2.00,0.00,,
,"26 Feb 23","404-96-231193-2",0.20,98.98,97.66,0.86,408.82,10294.20,9.10,96.43,99.89,0.00,0.00,40.54,100.00,0.00,0.30,0.17,,14.86,100.00,100.00,0.00,-116.94,19.6984,0.08,,,0.00,11.00,13.26,189.00,196.00,2609.00,2612.00,6.00,2.00,,
,"27 Feb 23","404-96-231193-2",0.00,100.00,97.05,4.22,,,10.20,99.00,99.92,0.00,0.00,30.64,100.00,0.00,0.00,0.00,,14.55,100.00,100.00,0.00,-116.00,9.7556,0.07,,,0.00,16.00,27.94,199.00,201.00,3809.00,3812.00,0.00,0.00,,
"HR_ZQ_T2_OM_DDLA93C_C","23 Feb 23","404-96-231193-3",1.58,100.00,98.98,0.07,569.87,15405.20,12.25,100.00,99.85,100.00,0.00,41.92,100.00,0.00,0.01,0.01,,15.65,,100.00,0.00,-109.02,35.0853,0.44,,,0.00,24.00,25.54,174.00,174.00,2732.00,2736.00,5.00,1.00,,
,"24 Feb 23","404-96-231193-3",0.62,99.81,99.88,0.81,605.19,17816.30,12.22,98.43,99.97,100.00,0.00,39.60,100.00,0.00,0.08,0.00,,9.90,,100.00,0.00,-110.99,35.3248,0.10,,,0.00,17.00,27.47,125.00,127.00,3087.00,3088.00,1.00,0.00,,
,"25 Feb 23","404-96-231193-3",1.58,100.00,100.00,0.59,550.40,13862.64,11.57,98.89,99.92,0.00,0.00,40.99,100.00,0.00,7.50,1.03,,7.66,,100.00,0.00,-111.74,37.1110,0.10,,,0.00,25.00,36.73,178.00,180.00,2535.00,2537.00,62.00,2.00,,
,"26 Feb 23","404-96-231193-3",0.79,100.00,99.70,0.28,690.49,12608.77,11.30,98.99,100.00,0.00,0.00,41.42,100.00,0.00,0.46,0.25,,11.08,,100.00,0.00,-113.55,37.8813,0.14,,,0.00,28.00,28.36,197.00,199.00,3331.00,3331.00,12.00,2.00,,
,"27 Feb 23","404-96-231193-3",0.32,100.00,99.86,0.50,,,10.91,100.00,99.97,100.00,0.00,43.19,100.00,0.00,0.36,0.00,,15.56,,100.00,0.00,-111.35,20.3430,0.12,,,0.00,29.00,30.58,171.00,171.00,3877.00,3878.00,2.00,0.00,,
"HR_ZQ_T2_OM_DHAN87A_A","23 Feb 23","404-96-232987-1",10.97,99.64,99.20,1.01,513.61,1695.23,9.30,97.44,99.72,100.00,0.00,94.74,100.00,0.00,2.28,1.36,,7.22,100.00,99.61,0.00,-108.90,156.7455,1.31,,,0.00,260.00,82.07,380.00,390.00,723.00,725.00,166.00,24.00,,
,"24 Feb 23","404-96-232987-1",9.15,99.75,98.93,0.79,506.71,1416.69,9.64,97.43,99.59,100.00,0.00,97.45,99.65,0.00,1.07,3.29,,5.88,,99.65,0.00,-110.45,145.7191,1.19,,,0.00,284.00,84.33,379.00,389.00,730.00,733.00,96.00,83.00,,
,"25 Feb 23","404-96-232987-1",10.63,99.48,98.78,0.89,523.05,1271.91,9.57,97.23,99.50,100.00,0.00,96.95,99.31,0.00,0.12,0.14,,8.20,,99.63,0.00,-110.84,150.2262,1.47,,,0.00,286.00,84.68,527.00,542.00,792.00,796.00,47.00,23.00,,
,"26 Feb 23","404-96-232987-1",11.51,99.31,98.85,0.83,549.99,2433.88,9.73,96.14,99.86,100.00,0.00,88.18,99.59,6.11,1.22,6.43,,11.37,100.00,98.71,0.00,-112.97,142.6524,4.06,,,0.00,999.00,81.82,374.00,389.00,732.00,733.00,2243.00,4349.00,,
,"27 Feb 23","404-96-232987-1",,99.60,99.73,0.64,,,9.89,93.41,100.00,0.00,0.00,94.63,100.00,0.00,1.77,1.92,,7.88,,100.00,0.00,-110.62,101.0266,1.42,,,0.00,339.00,58.60,85.00,91.00,425.00,425.00,187.00,74.00,,
"HR_ZQ_T2_OM_DHAN87B_B","23 Feb 23","404-96-232987-2",9.93,95.48,92.23,4.65,495.92,2966.26,8.59,97.47,100.00,0.00,0.00,90.31,100.00,0.00,0.39,26.98,,4.73,100.00,100.00,0.00,-110.64,60.5733,0.27,,,0.00,52.00,41.77,154.00,158.00,178.00,178.00,10.00,51.00,,
,"24 Feb 23","404-96-232987-2",4.21,86.80,88.01,9.18,402.30,2404.26,7.80,95.72,99.57,100.00,0.00,83.30,100.00,0.00,0.00,0.33,,7.26,,97.14,0.00,-112.14,50.5739,0.29,,,0.00,37.00,45.73,246.00,257.00,234.00,235.00,0.00,22.00,,
,"25 Feb 23","404-96-232987-2",5.64,84.19,84.91,11.01,512.19,2632.46,7.95,98.57,98.29,0.00,0.00,83.54,100.00,0.00,3.51,0.15,,4.50,,100.00,0.00,-112.21,61.6524,0.24,,,0.00,59.00,60.05,276.00,280.00,172.00,175.00,79.00,1.00,,
,"26 Feb 23","404-96-232987-2",10.74,97.06,94.88,4.27,549.94,2034.30,8.28,94.74,100.00,100.00,0.00,92.44,100.00,25.00,0.31,8.09,,12.56,,100.00,0.00,-113.73,61.4618,0.22,,,0.00,58.00,59.50,180.00,190.00,181.00,181.00,6.00,58.00,,
,"27 Feb 23","404-96-232987-2",9.23,98.51,93.92,1.90,,,8.26,97.10,99.12,100.00,0.00,92.83,100.00,50.00,8.57,3.58,,5.10,,100.00,0.00,-112.02,41.1507,0.28,,,0.00,69.00,49.86,335.00,345.00,337.00,340.00,256.00,24.00,,
"HR_ZQ_T2_OM_DHAN87C_C","23 Feb 23","404-96-232987-3",4.10,100.00,99.17,0.21,681.76,2074.43,7.65,98.87,100.00,0.00,0.00,89.61,100.00,0.00,0.15,0.25,,5.75,100.00,100.00,0.00,-109.65,61.6818,0.33,,,0.00,79.00,46.13,263.00,266.00,109.00,109.00,6.00,4.00,,
,"24 Feb 23","404-96-232987-3",4.36,100.00,99.48,0.47,441.43,1514.09,7.43,98.36,99.24,0.00,0.00,90.71,100.00,0.00,0.27,0.21,,3.25,,100.00,0.00,-110.74,59.2666,0.31,,,0.00,87.00,55.91,300.00,305.00,130.00,131.00,6.00,2.00,,
,"25 Feb 23","404-96-232987-3",5.16,99.59,99.46,0.25,555.98,1027.61,7.59,99.23,99.39,0.00,0.00,98.84,100.00,28.57,0.98,0.14,,15.03,50.00,85.94,0.00,-111.31,60.7771,0.29,,,0.00,69.00,58.51,385.00,388.00,163.00,164.00,25.00,2.00,,
,"26 Feb 23","404-96-232987-3",3.65,99.86,99.30,0.16,553.21,838.94,7.34,99.00,94.19,0.00,0.00,98.09,100.00,33.33,0.19,1.38,,2.50,100.00,90.00,0.00,-113.37,66.5355,0.30,,,0.00,64.00,80.27,495.00,500.00,162.00,172.00,5.00,7.00,,
,"27 Feb 23","404-96-232987-3",3.48,100.00,99.49,0.08,,,7.41,99.17,95.10,100.00,0.00,99.17,100.00,44.44,0.06,0.16,,14.51,,,0.00,-111.02,43.3685,0.43,,,0.00,60.00,55.86,478.00,482.00,291.00,306.00,2.00,2.00,,
"HR_ZQ_T2_OM_DVLA91A_A","23 Feb 23","404-96-802391-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"24 Feb 23","404-96-802391-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"25 Feb 23","404-96-802391-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"26 Feb 23","404-96-802391-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"27 Feb 23","404-96-802391-1",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"HR_ZQ_T2_OM_DVLA91B_B","23 Feb 23","404-96-802391-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"24 Feb 23","404-96-802391-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"25 Feb 23","404-96-802391-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"26 Feb 23","404-96-802391-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"27 Feb 23","404-96-802391-2",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"HR_ZQ_T2_OM_DVLA91C_C","23 Feb 23","404-96-802391-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"24 Feb 23","404-96-802391-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"25 Feb 23","404-96-802391-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"26 Feb 23","404-96-802391-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"27 Feb 23","404-96-802391-3",,,,,,,,,,0.00,,,,,,,,,,,,-120.00,0.0000,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
"HR_ZQ_T2_OM_GGGE71A_A","23 Feb 23","404-96-805671-1",13.32,99.95,99.80,0.52,363.98,3252.07,10.03,97.30,99.64,0.00,0.00,90.50,100.00,0.00,0.40,4.40,,12.74,,99.61,0.00,-107.21,127.5546,9.63,,,0.00,294.00,67.03,36.00,37.00,827.00,830.00,487.00,3266.00,,
,"24 Feb 23","404-96-805671-1",20.16,99.93,99.82,0.38,407.68,1803.76,9.76,99.33,99.78,100.00,0.00,94.41,100.00,0.00,0.63,1.69,,13.07,,99.63,0.00,-107.68,137.5600,8.27,,,0.00,308.00,63.33,148.00,149.00,1331.00,1334.00,743.00,1079.00,,
,"25 Feb 23","404-96-805671-1",25.09,99.81,99.79,0.89,459.72,3117.85,9.45,100.00,95.57,100.00,0.00,90.83,100.00,0.00,0.52,1.61,,13.71,,99.64,0.00,-108.73,132.0332,8.70,,,0.00,298.00,63.87,75.00,75.00,1402.00,1467.00,514.00,1040.00,,
,"26 Feb 23","404-96-805671-1",22.31,99.85,99.73,0.36,410.29,1677.80,9.54,99.22,96.28,100.00,0.00,94.66,100.00,0.00,0.22,0.45,,13.85,,99.50,0.00,-111.82,134.2445,9.54,,,0.00,229.00,62.65,127.00,128.00,1733.00,1800.00,351.00,496.00,,
,"27 Feb 23","404-96-805671-1",28.39,99.79,99.86,0.35,434.62,3863.46,9.44,100.00,99.91,100.00,,77.95,99.22,2.38,0.21,2.41,,11.30,,99.03,0.00,-110.99,77.2965,10.27,,,0.00,130.00,62.35,59.00,59.00,1053.00,1054.00,357.00,2125.00,,
"HR_ZQ_T2_OM_GGGE71B_B","23 Feb 23","404-96-805671-2",1.94,99.11,99.31,0.48,1339.00,24807.88,12.73,98.70,100.00,100.00,0.00,14.49,100.00,9.09,2.28,0.31,,11.44,100.00,95.92,0.00,-109.35,10.3577,0.49,,,0.00,46.00,20.93,227.00,230.00,203.00,203.00,247.00,18.00,,
,"24 Feb 23","404-96-805671-2",0.00,100.00,100.00,0.00,364.55,13829.71,8.81,100.00,100.00,0.00,0.00,12.13,100.00,0.00,4.69,10.60,,5.38,100.00,100.00,0.00,-108.47,6.4419,0.33,,,0.00,32.00,6.52,98.00,98.00,290.00,290.00,376.00,431.00,,
,"25 Feb 23","404-96-805671-2",8.47,100.00,100.00,0.15,1088.67,11165.53,8.16,100.00,100.43,0.00,0.00,9.31,100.00,0.00,0.32,2.80,,6.51,100.00,100.00,0.00,-110.45,4.2096,0.58,,,0.00,16.00,7.45,184.00,184.00,232.00,231.00,49.00,347.00,,
,"26 Feb 23","404-96-805671-2",0.87,100.00,100.00,0.00,431.06,718.92,7.74,98.69,100.00,100.00,0.00,64.12,100.00,0.00,2.63,3.10,,5.20,100.00,100.00,0.00,-113.29,4.9277,0.20,,,0.00,12.00,10.50,151.00,153.00,185.00,185.00,86.00,70.00,,
,"27 Feb 23","404-96-805671-2",,100.00,96.85,0.00,,,6.87,100.00,100.00,0.00,0.00,36.63,100.00,0.00,3.20,1.10,,5.30,,,0.00,-111.11,5.6237,0.42,,,0.00,36.00,7.16,65.00,65.00,69.00,69.00,297.00,58.00,,
"HR_ZQ_T2_OM_GGGE71C_C","23 Feb 23","404-96-805671-3",20.64,99.71,99.51,0.20,409.58,2442.23,6.84,99.06,99.28,0.00,0.00,77.52,100.00,3.03,0.85,10.22,,6.02,100.00,100.00,0.00,-108.89,40.2910,3.43,,,0.00,84.00,33.07,211.00,213.00,1666.00,1678.00,414.00,3081.00,,
,"24 Feb 23","404-96-805671-3",27.70,99.88,99.65,0.31,327.01,4156.23,7.45,97.70,99.84,0.00,0.00,58.87,100.00,0.00,0.92,24.62,,9.49,100.00,100.00,0.00,-108.85,36.1357,4.14,,,0.00,92.00,28.25,170.00,174.00,1269.00,1271.00,470.00,7144.00,,
,"25 Feb 23","404-96-805671-3",28.06,99.81,99.87,0.06,454.03,3482.52,7.02,98.68,99.22,0.00,0.00,74.78,100.00,0.00,0.42,2.28,,7.02,100.00,98.55,0.00,-110.20,39.9492,4.58,,,0.00,84.00,41.84,225.00,228.00,896.00,903.00,405.00,1315.00,,
,"26 Feb 23","404-96-805671-3",32.49,98.93,99.59,0.87,517.06,2302.13,7.08,99.13,100.00,0.00,0.00,76.67,100.00,0.00,0.90,1.75,,10.30,,100.00,0.00,-109.53,35.2113,3.10,,,0.00,73.00,33.01,114.00,115.00,710.00,710.00,752.00,642.00,,
,"27 Feb 23","404-96-805671-3",26.29,99.80,99.51,0.08,,,8.20,96.30,99.87,0.00,0.00,46.73,100.00,5.00,0.19,5.69,,10.96,,100.00,0.00,-108.46,30.2837,4.21,,,0.00,67.00,27.26,78.00,81.00,755.00,756.00,135.00,2229.00,,
"HR_ZQ_T2_OM_GHNA26A_A","23 Feb 23","404-96-235626-1",0.52,100.00,100.00,0.00,376.26,7453.13,9.06,99.26,100.00,0.00,0.00,53.07,100.00,0.00,0.44,28.19,,4.04,100.00,100.00,0.00,-106.40,30.7172,0.35,,,0.00,27.00,27.68,135.00,136.00,92.00,92.00,17.00,263.00,,
