"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
"HR_ZQ_F3_OM_MAUJ39C_C","17 Feb 23","404-96-903939-3",72.62,100.00,99.67,0.00,1807.03,5325.19,6.49,96.12,80.00,0.00,0.00,31.42,100.00,0.00,0.13,0.31,,9.39,100.00,100.00,0.00,-119.89,5.3361,2.37,,,0.00,16.00,5.44,99.00,103.00,64.00,80.00,69.00,104.00,,
,"18 Feb 23","404-96-903939-3",96.63,100.00,100.00,0.74,1502.70,4987.74,5.83,89.83,90.00,0.00,0.00,25.41,100.00,0.00,0.12,0.34,,6.41,97.56,100.00,0.00,-119.90,6.0132,1.57,,,0.00,8.00,4.89,53.00,59.00,27.00,30.00,66.00,109.00,,
,"19 Feb 23","404-96-903939-3",97.46,98.96,100.00,0.00,1458.22,4617.07,5.66,97.30,86.36,0.00,0.00,28.25,100.00,0.00,0.36,0.15,,9.97,100.00,100.00,0.00,-119.86,5.3876,1.92,,,0.00,16.00,4.23,108.00,111.00,19.00,22.00,163.00,59.00,,
,"20 Feb 23","404-96-903939-3",97.18,100.00,100.00,0.00,2691.39,7343.93,6.42,100.00,97.75,0.00,0.00,18.34,100.00,11.11,0.15,0.15,,9.66,97.87,100.00,0.00,-119.88,3.1764,2.43,,,0.00,9.00,2.64,37.00,37.00,87.00,89.00,68.00,69.00,,
,"21 Feb 23","404-96-903939-3",90.63,100.00,100.00,0.39,2199.52,4585.61,5.29,97.70,93.25,0.00,0.00,28.34,100.00,0.00,0.04,0.07,,13.57,100.00,100.00,0.00,-119.87,3.2701,3.89,,,0.00,7.00,3.94,85.00,87.00,221.00,237.00,78.00,78.00,,
"HR_ZQ_F3_OM_MGMJ41A_A","17 Feb 23","404-96-905541-1",21.18,100.00,99.90,0.29,2196.76,3971.55,6.31,99.63,84.39,100.00,0.00,28.41,100.00,0.00,0.01,0.03,,13.27,100.00,100.00,0.00,-118.95,4.7254,5.80,,,0.00,16.00,5.26,272.00,273.00,681.00,807.00,12.00,22.00,,
,"18 Feb 23","404-96-905541-1",9.11,99.86,100.00,0.00,3875.97,8928.27,7.26,98.26,80.58,100.00,0.00,17.59,100.00,0.00,0.12,0.07,,11.27,100.00,100.00,0.00,-118.82,5.4527,3.86,,,0.00,22.00,4.37,169.00,172.00,639.00,793.00,98.00,27.00,,
,"19 Feb 23","404-96-905541-1",9.83,100.00,100.00,0.00,2338.08,5244.37,7.35,97.78,88.67,100.00,0.00,23.52,100.00,0.00,0.21,0.18,,10.92,94.25,100.00,0.00,-118.72,6.2523,5.90,,,0.00,26.00,4.64,308.00,315.00,673.00,759.00,427.00,217.00,,
,"20 Feb 23","404-96-905541-1",8.57,100.00,100.00,0.00,2637.79,5461.12,7.35,99.59,77.98,0.00,0.00,23.79,100.00,0.00,0.50,0.13,,8.33,100.00,100.00,0.00,-118.73,5.6909,2.97,,,0.00,16.00,4.61,242.00,243.00,563.00,722.00,204.00,53.00,,
,"21 Feb 23","404-96-905541-1",21.87,100.00,100.00,0.00,1807.00,8377.33,6.36,99.21,94.69,100.00,0.00,16.02,100.00,0.00,0.31,0.44,,11.91,100.00,100.00,0.00,-118.85,3.9204,5.09,,,0.00,26.00,3.38,125.00,126.00,696.00,735.00,295.00,291.00,,
"HR_ZQ_F3_OM_MGMJ41B_B","17 Feb 23","404-96-905541-2",57.08,99.92,99.85,0.28,1933.04,3280.81,7.21,96.78,78.22,100.00,0.00,57.99,98.82,1.41,0.24,0.20,,6.47,100.00,92.00,0.00,-119.69,17.5592,16.29,,,0.00,91.00,15.12,391.00,404.00,930.00,1189.00,834.00,438.00,,
,"18 Feb 23","404-96-905541-2",67.10,99.90,99.83,0.35,1932.71,2962.04,7.00,98.69,85.23,0.00,0.00,54.69,100.00,0.00,0.07,0.09,,11.79,100.00,94.44,0.00,-119.69,18.4686,17.08,,,0.00,36.00,15.80,378.00,383.00,825.00,968.00,172.00,205.00,,
,"19 Feb 23","404-96-905541-2",57.33,99.89,99.87,0.00,2265.63,3670.06,7.19,98.72,76.83,100.00,0.00,59.79,100.00,0.00,0.30,0.39,,11.77,96.55,81.48,0.00,-119.63,17.2926,12.93,,,0.00,46.00,10.72,231.00,234.00,534.00,695.00,678.00,581.00,,
,"20 Feb 23","404-96-905541-2",58.15,100.00,100.00,0.12,2024.41,3647.03,7.05,98.75,82.87,100.00,0.00,50.40,100.00,0.00,0.58,0.20,,8.82,100.00,100.00,0.00,-119.69,15.7774,17.97,,,0.00,53.00,9.67,158.00,160.00,590.00,712.00,2236.00,499.00,,
,"21 Feb 23","404-96-905541-2",59.32,99.87,100.00,0.11,1968.44,2236.73,7.17,97.82,74.02,0.00,0.00,58.59,100.00,0.00,0.18,0.24,,12.31,100.00,100.00,0.00,-119.73,12.6648,17.82,,,0.00,57.00,14.42,224.00,229.00,752.00,1016.00,491.00,597.00,,
"HR_ZQ_F3_OM_MGMJ41C_C","17 Feb 23","404-96-905541-3",19.30,100.00,100.00,0.00,2248.79,8428.80,7.73,98.95,89.58,100.00,0.00,19.58,100.00,0.00,0.09,0.12,,9.29,100.00,100.00,0.00,-119.13,7.4207,9.97,,,0.00,25.00,3.67,283.00,286.00,507.00,566.00,222.00,214.00,,
,"18 Feb 23","404-96-905541-3",16.26,99.82,99.81,0.00,2784.41,5553.92,7.32,99.60,97.14,100.00,0.00,25.81,100.00,0.00,0.09,0.16,,11.31,100.00,75.00,0.00,-119.00,7.0567,7.93,,,0.00,22.00,6.32,246.00,247.00,611.00,629.00,242.00,359.00,,
,"19 Feb 23","404-96-905541-3",11.07,100.00,100.00,0.00,2051.84,7555.67,7.87,100.00,87.51,0.00,0.00,30.81,100.00,0.00,0.21,0.19,,13.37,98.46,100.00,0.00,-118.97,9.4365,10.75,,,0.00,29.00,5.88,258.00,258.00,855.00,977.00,461.00,313.00,,
,"20 Feb 23","404-96-905541-3",20.14,99.82,100.00,0.00,4464.31,9620.33,8.02,99.67,92.40,100.00,0.00,20.58,100.00,0.00,0.16,0.20,,12.93,100.00,100.00,0.00,-118.96,6.2424,9.88,,,0.00,32.00,6.11,306.00,307.00,547.00,592.00,272.00,217.00,,
,"21 Feb 23","404-96-905541-3",21.40,100.00,100.00,0.13,2603.12,6746.57,8.08,100.00,94.08,100.00,0.00,33.31,100.00,0.00,0.07,0.10,,11.43,97.67,85.71,0.00,-119.01,6.7021,11.91,,,0.00,36.00,6.80,221.00,221.00,826.00,878.00,109.00,120.00,,
"HR_ZQ_F3_OM_MIRN79A_A","17 Feb 23","404-96-902379-1",55.15,99.84,99.91,0.59,1967.98,3144.87,6.69,95.15,98.04,0.00,0.00,53.70,98.41,0.00,0.14,0.21,,8.99,98.48,92.06,0.00,-119.54,14.7734,13.83,,,0.00,65.00,14.18,98.00,103.00,451.00,460.00,354.00,319.00,,
,"18 Feb 23","404-96-902379-1",48.00,100.00,100.00,0.27,1558.47,3242.99,6.91,98.06,71.65,0.00,0.00,56.85,93.75,0.00,0.35,0.68,,5.97,94.44,100.00,0.00,-119.37,17.8492,15.63,,,0.00,47.00,12.24,101.00,103.00,182.00,254.00,852.00,1319.00,,
,"19 Feb 23","404-96-902379-1",46.82,100.00,99.90,1.23,1846.57,2626.81,6.86,94.81,70.35,0.00,0.00,56.81,100.00,0.00,0.19,0.11,,8.91,94.52,94.29,0.00,-118.97,16.0425,15.24,,,0.00,44.00,10.51,73.00,77.00,325.00,462.00,570.00,218.00,,
,"20 Feb 23","404-96-902379-1",44.93,99.77,100.00,0.15,2373.56,6234.47,7.52,92.41,94.14,0.00,0.00,30.01,100.00,0.00,0.46,1.77,,8.56,96.61,97.50,0.00,-119.09,11.8980,13.02,,,0.00,42.00,8.79,146.00,158.00,273.00,290.00,1028.00,2677.00,,
,"21 Feb 23","404-96-902379-1",28.59,99.80,100.00,1.18,3138.31,4975.19,7.91,95.54,91.94,0.00,0.00,27.61,97.96,0.00,0.41,0.24,,7.38,100.00,100.00,0.00,-119.35,9.9366,12.69,,,0.00,48.00,8.63,150.00,157.00,867.00,943.00,888.00,354.00,,
"HR_ZQ_F3_OM_MIRN79B_B","17 Feb 23","404-96-902379-2",19.23,100.00,99.84,0.22,2748.59,6225.50,7.26,97.26,66.36,0.00,0.00,27.36,100.00,0.00,0.08,0.04,,10.67,97.33,100.00,0.00,-119.56,9.2413,9.63,,,0.00,37.00,7.65,71.00,73.00,144.00,217.00,173.00,47.00,,
,"18 Feb 23","404-96-902379-2",19.94,100.00,99.77,0.60,2002.29,4157.70,7.32,99.13,59.94,0.00,0.00,37.72,100.00,0.00,0.09,0.06,,8.87,100.00,100.00,0.00,-119.40,11.0405,11.22,,,0.00,35.00,9.19,114.00,115.00,193.00,322.00,184.00,83.00,,
,"19 Feb 23","404-96-902379-2",18.16,100.00,99.08,2.01,1765.49,4038.08,7.14,100.00,37.99,0.00,0.00,50.83,100.00,0.00,0.09,0.06,,11.14,97.37,100.00,0.00,-119.18,11.8626,10.69,,,0.00,35.00,8.96,124.00,124.00,215.00,566.00,197.00,111.00,,
,"20 Feb 23","404-96-902379-2",4.82,100.00,100.00,0.00,2719.32,12082.63,7.73,100.00,82.09,0.00,0.00,22.24,100.00,2.33,0.49,0.83,,7.17,95.45,100.00,0.00,-119.32,8.9160,11.22,,,0.00,41.00,3.84,5.00,5.00,55.00,67.00,837.00,829.00,,
,"21 Feb 23","404-96-902379-2",6.37,100.00,99.83,0.13,2337.27,9666.94,8.20,93.83,92.36,0.00,0.00,16.15,98.04,0.00,0.34,0.24,,9.58,93.62,100.00,0.00,-119.50,5.7782,10.65,,,0.00,53.00,4.67,76.00,81.00,411.00,445.00,658.00,303.00,,
"HR_ZQ_F3_OM_MIRN79C_C","17 Feb 23","404-96-902379-3",91.42,100.00,100.00,0.00,1723.96,8487.37,7.20,91.96,94.81,0.00,0.00,18.52,100.00,0.00,0.13,0.11,,12.42,90.91,100.00,0.00,-119.81,5.6876,8.60,,,0.00,40.00,3.90,103.00,112.00,128.00,135.00,226.00,148.00,,
,"18 Feb 23","404-96-902379-3",89.15,99.33,100.00,1.28,5442.13,9148.88,7.39,94.83,93.24,0.00,0.00,21.26,100.00,0.00,0.13,0.07,,5.29,100.00,83.33,0.00,-119.61,7.8040,4.93,,,0.00,16.00,4.94,110.00,116.00,69.00,74.00,131.00,53.00,,
,"19 Feb 23","404-96-902379-3",68.89,100.00,98.18,1.32,5310.57,17876.48,8.51,94.59,95.00,0.00,0.00,12.14,100.00,0.00,0.35,0.10,,12.08,83.33,92.31,0.00,-119.36,7.6004,7.99,,,0.00,15.00,2.76,35.00,37.00,19.00,20.00,691.00,172.00,,
,"20 Feb 23","404-96-902379-3",77.28,100.00,99.70,0.67,1610.38,8677.15,7.46,93.97,77.84,0.00,0.00,25.03,,,0.02,0.01,,15.32,,,0.00,-119.35,6.3022,7.22,,,0.00,1.00,5.84,109.00,116.00,130.00,167.00,19.00,10.00,,
,"21 Feb 23","404-96-902379-3",78.90,100.00,99.56,0.29,2426.75,7069.47,7.77,98.25,94.18,100.00,0.00,17.79,100.00,0.00,0.10,0.03,,8.54,100.00,100.00,0.00,-119.54,4.0122,6.26,,,0.00,15.00,4.30,56.00,57.00,259.00,275.00,174.00,28.00,,
"HR_ZQ_F3_OM_MKPR49A_A","17 Feb 23","404-96-245349-1",80.82,99.64,98.75,2.87,1933.93,1337.16,6.08,91.43,19.46,100.00,0.00,85.65,98.88,5.49,0.55,0.68,,9.10,100.00,94.59,0.00,-116.62,32.2523,32.14,,,0.00,98.00,27.73,128.00,140.00,816.00,4193.00,2231.00,2185.00,,
,"18 Feb 23","404-96-245349-1",83.09,99.23,98.94,1.29,1907.54,1387.21,6.12,93.33,93.19,100.00,0.00,86.81,100.00,0.00,0.63,1.71,,10.25,100.00,100.00,0.00,-116.66,35.2537,24.60,,,0.00,67.00,22.75,56.00,60.00,438.00,470.00,1248.00,2686.00,,
,"19 Feb 23","404-96-245349-1",84.61,99.26,98.48,1.58,1832.78,1270.44,5.76,92.68,18.98,0.00,0.00,95.44,96.97,3.80,0.73,3.97,,8.71,88.89,100.00,0.00,-117.07,30.5206,21.36,,,0.00,101.00,24.79,152.00,164.00,417.00,2197.00,1903.00,7887.00,,
,"20 Feb 23","404-96-245349-1",84.23,99.55,98.86,1.59,2325.40,1485.97,5.54,89.70,99.33,100.00,0.00,90.00,100.00,2.53,0.68,0.88,,9.19,93.75,96.67,0.00,-116.85,26.2400,23.48,,,0.00,110.00,24.80,270.00,301.00,1038.00,1045.00,1671.00,2028.00,,
,"21 Feb 23","404-96-245349-1",79.73,98.75,99.05,1.93,1789.28,1792.02,6.73,98.61,50.59,100.00,0.00,83.85,100.00,0.00,0.32,0.49,,8.61,96.30,94.74,0.00,-117.16,25.5182,20.77,,,0.00,78.00,22.01,142.00,144.00,819.00,1619.00,991.00,1345.00,,
"HR_ZQ_F3_OM_MKPR49B_B","17 Feb 23","404-96-245349-2",27.53,98.84,100.00,0.24,3147.67,5760.37,6.84,99.25,99.53,0.00,0.00,40.78,100.00,0.00,0.09,0.26,,10.99,100.00,100.00,0.00,-114.99,21.6472,9.37,,,0.00,41.00,13.43,529.00,533.00,426.00,428.00,103.00,227.00,,
,"18 Feb 23","404-96-245349-2",30.53,98.62,98.93,1.31,2114.44,3014.26,6.49,98.24,82.91,100.00,0.00,48.53,100.00,0.00,0.32,0.75,,8.30,98.67,100.00,0.00,-115.26,21.6865,8.65,,,0.00,33.00,17.20,559.00,569.00,456.00,550.00,361.00,648.00,,
,"19 Feb 23","404-96-245349-2",34.42,99.64,98.73,0.60,1781.50,3194.43,6.86,98.52,99.69,0.00,0.00,69.45,,,0.01,0.05,,10.45,100.00,,0.00,-115.49,22.5100,10.65,,,0.00,3.00,14.08,665.00,675.00,649.00,651.00,4.00,34.00,,
,"20 Feb 23","404-96-245349-2",36.99,99.78,99.50,0.19,1759.69,4129.75,6.90,98.86,99.43,0.00,0.00,58.40,100.00,5.00,0.14,0.56,,9.33,100.00,100.00,0.00,-115.19,16.9078,7.51,,,0.00,37.00,9.84,691.00,699.00,520.00,523.00,175.00,503.00,,
,"21 Feb 23","404-96-245349-2",21.91,99.59,99.75,0.74,1724.22,4434.99,6.89,98.87,93.17,0.00,0.00,39.10,100.00,0.00,0.34,0.48,,9.47,98.98,95.83,0.00,-115.16,14.8241,8.25,,,0.00,45.00,12.24,965.00,976.00,1337.00,1435.00,299.00,360.00,,
"HR_ZQ_F3_OM_MKPR49C_C","17 Feb 23","404-96-245349-3",65.17,99.58,99.38,3.29,1648.53,2673.14,7.34,98.10,51.68,0.00,0.00,54.26,100.00,0.00,0.33,0.37,,8.49,100.00,100.00,0.00,-117.61,13.6510,6.96,,,0.00,20.00,17.46,258.00,263.00,339.00,656.00,229.00,180.00,,
,"18 Feb 23","404-96-245349-3",57.69,99.01,98.66,7.82,1906.42,3501.08,7.40,98.27,80.22,0.00,0.00,52.75,100.00,0.00,0.27,0.76,,7.87,100.00,100.00,0.00,-117.77,13.5235,6.23,,,0.00,46.00,15.39,284.00,289.00,292.00,364.00,375.00,582.00,,
,"19 Feb 23","404-96-245349-3",67.18,98.70,98.24,1.23,1497.67,2501.51,6.84,98.98,44.02,0.00,0.00,70.50,100.00,0.00,0.13,0.33,,8.26,100.00,100.00,0.00,-117.81,18.7074,6.62,,,0.00,17.00,15.68,388.00,392.00,320.00,727.00,186.00,407.00,,
,"20 Feb 23","404-96-245349-3",54.78,100.00,99.52,1.60,2209.79,8237.56,8.12,98.07,99.56,0.00,0.00,29.62,100.00,0.00,0.05,0.39,,11.07,98.81,100.00,0.00,-117.56,12.2251,7.78,,,0.00,32.00,6.51,356.00,363.00,224.00,225.00,74.00,490.00,,
,"21 Feb 23","404-96-245349-3",52.81,99.57,99.73,1.08,2138.18,5296.22,8.36,98.48,83.93,100.00,0.00,41.84,100.00,0.00,0.05,0.20,,9.53,100.00,100.00,0.00,-117.86,12.8483,7.43,,,0.00,10.00,12.06,390.00,396.00,898.00,1070.00,47.00,260.00,,
"HR_ZQ_F3_OM_MKRA03A_A","17 Feb 23","404-96-905003-1",46.42,98.96,99.63,1.17,1912.69,3760.27,6.56,94.92,98.28,0.00,0.00,45.43,100.00,14.29,1.55,3.27,,8.25,96.43,96.00,0.00,-117.41,10.1122,3.32,,,0.00,66.00,11.20,299.00,315.00,1657.00,1686.00,666.00,757.00,,
,"18 Feb 23","404-96-905003-1",46.86,100.00,100.00,0.32,1534.35,4782.06,7.47,92.09,97.81,0.00,0.00,38.65,100.00,0.00,0.81,4.86,,9.42,96.70,98.51,0.00,-117.57,10.8089,3.31,,,0.00,68.00,8.07,198.00,215.00,982.00,1004.00,430.00,1665.00,,
,"19 Feb 23","404-96-905003-1",52.18,100.00,100.00,0.29,2033.61,6233.15,7.90,97.75,92.86,0.00,0.00,32.95,100.00,0.00,1.21,1.64,,8.59,95.08,97.50,0.00,-117.39,11.7443,3.51,,,0.00,86.00,9.91,477.00,488.00,1158.00,1247.00,621.00,500.00,,
,"20 Feb 23","404-96-905003-1",49.29,99.62,99.64,0.49,1402.08,3013.34,6.73,97.28,97.83,0.00,0.00,61.36,100.00,2.94,0.88,0.67,,8.76,93.48,88.46,0.00,-117.30,12.4765,4.62,,,0.00,52.00,17.09,429.00,441.00,1216.00,1243.00,1544.00,895.00,,
,"21 Feb 23","404-96-905003-1",60.26,99.68,99.73,0.39,2052.38,3614.54,7.70,96.75,98.87,100.00,0.00,45.18,100.00,0.00,0.66,1.35,,9.80,93.00,100.00,0.00,-117.62,15.9077,6.79,,,0.00,93.00,13.11,804.00,831.00,1743.00,1763.00,717.00,764.00,,
"HR_ZQ_F3_OM_MKRA03B_B","17 Feb 23","404-96-905003-2",48.15,99.80,100.00,0.10,1873.74,4651.36,7.18,98.67,99.56,0.00,0.00,51.87,100.00,3.12,0.26,1.67,,9.46,99.33,99.18,0.00,-117.92,22.0934,8.97,,,0.00,88.00,13.52,740.00,750.00,2698.00,2710.00,314.00,1304.00,,
,"18 Feb 23","404-96-905003-2",50.52,99.72,99.69,0.39,1709.34,1930.60,6.29,95.74,97.59,100.00,0.00,73.27,100.00,2.38,0.84,1.37,,8.19,95.40,99.23,0.00,-118.11,23.5086,12.17,,,0.00,102.00,19.71,764.00,798.00,3194.00,3273.00,2680.00,3163.00,,
,"19 Feb 23","404-96-905003-2",35.38,99.88,99.75,0.26,1885.26,3207.82,7.21,97.22,99.22,100.00,0.00,63.62,99.19,1.52,0.96,2.17,,7.83,95.60,99.41,0.00,-117.88,24.2882,9.99,,,0.00,159.00,23.15,594.00,611.00,3582.00,3610.00,1481.00,2005.00,,
,"20 Feb 23","404-96-905003-2",42.18,99.86,99.96,0.32,1849.66,1750.21,6.41,97.69,99.65,100.00,0.00,80.51,97.56,0.00,0.66,2.75,,9.83,96.03,100.00,0.00,-117.96,23.3799,9.36,,,0.00,161.00,19.24,635.00,650.00,2564.00,2573.00,963.00,2294.00,,
,"21 Feb 23","404-96-905003-2",49.24,99.66,99.87,0.19,1789.36,2694.75,6.97,98.31,99.49,100.00,0.00,64.32,100.00,0.00,0.27,1.23,,10.01,98.03,98.74,0.00,-118.00,26.1282,17.66,,,0.00,110.00,19.75,1685.00,1714.00,4076.00,4097.00,855.00,2497.00,,
"HR_ZQ_F3_OM_MKRA03C_C","17 Feb 23","404-96-905003-3",56.87,99.84,99.64,0.38,1671.03,2634.83,5.92,92.53,97.75,0.00,0.00,43.66,100.00,0.00,0.79,1.54,,8.30,92.98,91.38,0.00,-117.25,8.6455,2.94,,,0.00,43.00,9.37,347.00,375.00,1734.00,1774.00,345.00,340.00,,
,"18 Feb 23","404-96-905003-3",41.13,99.87,100.00,0.00,1622.03,3196.10,6.08,92.36,97.57,0.00,0.00,65.18,96.30,0.00,0.84,0.38,,7.08,76.92,92.31,0.00,-117.31,9.3353,3.54,,,0.00,43.00,10.15,290.00,314.00,965.00,989.00,593.00,259.00,,
,"19 Feb 23","404-96-905003-3",36.24,99.72,99.85,0.11,2230.53,4732.92,6.74,96.40,98.22,0.00,0.00,28.10,100.00,6.90,0.71,0.82,,7.06,88.71,81.18,0.00,-117.16,8.0593,4.66,,,0.00,90.00,7.24,268.00,278.00,1268.00,1291.00,1341.00,1036.00,,
,"20 Feb 23","404-96-905003-3",38.12,99.84,99.64,1.85,1540.23,1942.28,6.00,92.76,99.05,0.00,0.00,59.74,91.67,3.23,1.94,0.88,,7.81,80.00,100.00,0.00,-117.22,8.0536,3.78,,,0.00,41.00,11.82,397.00,428.00,1142.00,1153.00,1457.00,577.00,,
,"21 Feb 23","404-96-905003-3",40.17,99.86,99.93,1.05,1889.20,2675.30,5.56,94.88,96.59,100.00,0.00,37.31,100.00,2.33,0.33,0.71,,7.87,96.49,92.59,0.00,-117.25,8.5967,7.07,,,0.00,91.00,9.59,389.00,410.00,1671.00,1730.00,355.00,531.00,,
"HR_ZQ_F3_OM_MLKA07A_A","17 Feb 23","404-96-245907-1",58.37,99.73,99.16,1.07,1589.77,2077.31,5.89,96.50,95.38,100.00,0.00,66.73,100.00,0.00,1.63,4.11,,8.52,97.45,95.74,0.00,-113.29,11.1198,11.78,,,0.00,85.00,16.15,909.00,942.00,1403.00,1471.00,2948.00,5427.00,,
,"18 Feb 23","404-96-245907-1",66.73,99.76,100.00,0.28,1973.20,3138.01,6.13,98.26,85.23,0.00,0.00,51.43,100.00,0.00,0.45,2.55,,8.50,97.14,96.43,0.00,-112.65,14.2241,12.88,,,0.00,65.00,13.02,676.00,688.00,1229.00,1442.00,1226.00,3980.00,,
,"19 Feb 23","404-96-245907-1",47.47,99.44,99.61,0.31,1827.42,2029.48,6.15,97.94,97.32,0.00,0.00,71.79,100.00,8.33,0.54,3.20,,9.72,97.69,92.86,0.00,-113.30,14.9830,10.83,,,0.00,68.00,19.14,810.00,827.00,2217.00,2278.00,873.00,4424.00,,
,"20 Feb 23","404-96-245907-1",58.42,99.45,99.78,1.29,1512.32,3232.76,6.04,97.39,97.53,0.00,0.00,40.32,100.00,0.00,0.00,0.21,,8.37,100.00,100.00,0.00,-113.41,10.0049,10.43,,,0.00,3.00,9.89,745.00,765.00,2014.00,2065.00,5.00,185.00,,
,"21 Feb 23","404-96-245907-1",61.42,100.00,99.57,0.67,2063.87,2729.47,7.44,97.16,98.55,0.00,0.00,49.72,100.00,0.00,2.87,1.83,,9.70,97.04,100.00,0.00,-112.61,7.9988,9.14,,,0.00,22.00,12.18,615.00,633.00,2313.00,2347.00,5548.00,3214.00,,
"HR_ZQ_F3_OM_MLKA07B_B","17 Feb 23","404-96-245907-2",30.77,100.00,99.42,0.00,2487.46,11746.48,8.76,100.00,50.00,0.00,0.00,32.73,100.00,0.00,0.04,0.06,,15.95,100.00,100.00,0.00,-118.11,6.8708,3.96,,,0.00,2.00,5.96,47.00,47.00,44.00,88.00,60.00,41.00,,
,"18 Feb 23","404-96-245907-2",42.16,100.00,100.00,0.00,2299.77,9533.61,8.55,100.00,100.00,0.00,0.00,19.34,100.00,0.00,0.25,0.03,,14.31,100.00,100.00,0.00,-118.02,4.0581,4.15,,,0.00,9.00,4.24,52.00,52.00,48.00,48.00,256.00,28.00,,
,"19 Feb 23","404-96-245907-2",15.07,98.55,100.00,0.70,2508.27,13589.05,8.82,84.96,90.14,0.00,0.00,13.55,100.00,0.00,0.00,0.05,,14.42,100.00,100.00,0.00,-118.15,4.8649,2.61,,,0.00,13.00,5.13,113.00,133.00,64.00,71.00,3.00,21.00,,
,"20 Feb 23","404-96-245907-2",91.67,100.00,100.00,0.00,4533.84,27618.80,9.12,100.00,100.00,0.00,0.00,10.50,100.00,0.00,0.13,0.07,,14.66,100.00,100.00,0.00,-118.18,3.9907,1.54,,,0.00,15.00,3.33,23.00,23.00,21.00,21.00,52.00,15.00,,
,"21 Feb 23","404-96-245907-2",42.16,100.00,95.53,0.34,3408.24,9478.67,8.51,100.00,85.58,0.00,0.00,11.75,100.00,0.00,0.04,0.05,,13.49,100.00,75.00,0.00,-118.18,2.0240,1.41,,,0.00,5.00,2.97,149.00,149.00,89.00,104.00,34.00,22.00,,
"HR_ZQ_F3_OM_MLKA07C_C","17 Feb 23","404-96-245907-3",55.68,99.27,99.79,0.67,2090.09,4764.21,6.77,98.53,98.82,0.00,0.00,29.76,100.00,0.00,0.33,1.56,,8.23,97.08,100.00,0.00,-112.09,5.7418,9.81,,,0.00,21.00,6.53,268.00,272.00,167.00,169.00,419.00,1420.00,,
,"18 Feb 23","404-96-245907-3",48.52,96.02,98.78,0.78,1612.50,3297.22,6.25,98.06,95.70,0.00,0.00,36.45,100.00,0.00,0.48,2.32,,9.69,100.00,,0.00,-111.59,5.5968,8.52,,,0.00,25.00,8.09,354.00,361.00,178.00,186.00,644.00,1962.00,,
,"19 Feb 23","404-96-245907-3",49.92,96.95,99.61,0.96,1605.94,4758.44,6.90,100.00,48.31,0.00,0.00,39.93,92.86,0.00,0.20,2.32,,10.54,99.35,100.00,0.00,-112.26,6.2512,7.33,,,0.00,16.00,8.39,270.00,270.00,114.00,236.00,284.00,2627.00,,
,"20 Feb 23","404-96-245907-3",70.32,97.74,100.00,0.74,1657.00,6389.95,7.11,97.33,94.26,0.00,0.00,17.25,92.86,4.17,0.49,4.05,,7.56,99.05,90.00,0.00,-112.20,3.1496,4.38,,,0.00,21.00,4.67,365.00,375.00,115.00,122.00,309.00,1700.00,,
,"21 Feb 23","404-96-245907-3",56.91,100.00,100.00,0.52,1954.07,7851.06,7.69,99.44,97.16,0.00,0.00,16.88,100.00,0.00,0.16,0.95,,9.29,98.00,100.00,0.00,-111.53,4.2410,5.63,,,0.00,15.00,3.85,177.00,178.00,376.00,387.00,134.00,701.00,,
"HR_ZQ_F3_OM_MNSW80A_A","17 Feb 23","404-96-905380-1",69.94,99.88,99.79,0.50,2113.94,3131.15,7.31,98.00,97.76,100.00,0.00,60.95,100.00,1.19,0.12,1.27,,9.63,97.96,99.20,0.00,-118.76,18.3744,18.68,,,0.00,109.00,18.32,587.00,599.00,1793.00,1834.00,452.00,3211.00,,
