"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
,"19 Feb 23","404-96-902178-31",0.31,100.00,99.96,0.01,4031.24,6235.67,8.18,98.59,99.83,100.00,0.00,53.66,100.00,0.00,0.04,0.21,,11.97,99.81,100.00,0.00,-115.95,52.9256,98.41,,,0.00,247.00,13.19,2511.00,2547.00,4618.00,4626.00,490.00,1876.00,,
"HR_ZQ_F1_OM_HSSR78B_B","15 Feb 23","404-96-902178-32",0.00,99.96,99.98,0.13,3843.65,2531.36,8.87,99.29,99.35,100.00,0.00,83.51,100.00,0.11,0.05,0.22,,13.43,99.76,100.00,0.00,-112.82,77.6185,178.18,,,0.00,822.00,20.62,5859.00,5901.00,7677.00,7727.00,1165.00,4293.00,,
,"16 Feb 23","404-96-902178-32",0.00,99.97,99.92,0.06,4187.02,4207.92,9.25,99.68,99.41,100.00,0.00,78.74,100.00,0.09,0.05,0.18,,13.68,99.92,100.00,0.00,-112.81,82.7305,182.56,,,0.00,918.00,19.98,4342.00,4356.00,6580.00,6619.00,1177.00,3746.00,,
,"17 Feb 23","404-96-902178-32",0.00,99.97,99.92,0.07,3421.81,1359.51,8.25,99.78,99.25,100.00,0.00,97.21,99.91,0.08,0.04,0.25,,13.37,99.93,100.00,0.00,-112.62,82.0040,197.43,,,0.00,1162.00,24.49,6860.00,6875.00,8597.00,8662.00,1290.00,5975.00,,
,"18 Feb 23","404-96-902178-32",0.00,99.98,99.99,0.11,4319.79,4081.13,8.80,99.77,99.33,100.00,0.00,81.13,99.83,2.90,0.04,0.22,,11.91,97.74,100.00,0.00,-113.17,76.2948,144.10,,,0.00,598.00,21.50,4778.00,4789.00,7001.00,7048.00,639.00,2947.00,,
,"19 Feb 23","404-96-902178-32",0.00,99.91,99.95,0.06,10385.51,5154.74,9.46,99.12,99.31,100.00,0.00,61.66,100.00,0.00,0.03,0.10,,13.69,100.00,100.00,0.00,-114.04,63.7036,107.60,,,0.00,384.00,23.30,3591.00,3623.00,4602.00,4634.00,454.00,1021.00,,
"HR_ZQ_F1_OM_HSSR78C_C","15 Feb 23","404-96-902178-33",0.23,99.94,99.96,0.19,3106.73,6155.10,9.22,99.71,99.50,100.00,0.00,59.28,100.00,0.20,0.03,0.16,,12.13,99.83,98.97,0.00,-114.37,57.7058,139.78,,,0.00,484.00,16.94,2415.00,2422.00,6143.00,6174.00,585.00,2049.00,,
,"16 Feb 23","404-96-902178-33",0.16,99.95,99.99,0.17,2709.37,5011.04,8.88,99.64,99.76,100.00,0.00,66.31,100.00,0.00,0.03,0.16,,11.43,99.82,100.00,0.00,-114.14,57.3336,135.63,,,0.00,489.00,26.19,2195.00,2203.00,5062.00,5074.00,563.00,1962.00,,
,"17 Feb 23","404-96-902178-33",0.05,99.93,99.93,0.17,2985.56,4118.06,8.67,99.72,99.52,100.00,0.00,74.68,100.00,0.00,0.13,0.18,,10.97,99.65,98.62,0.00,-113.89,68.6695,150.51,,,0.00,583.00,19.16,2459.00,2466.00,5863.00,5891.00,2200.00,2287.00,,
,"18 Feb 23","404-96-902178-33",0.39,99.93,99.92,0.10,2777.82,3975.10,9.11,98.08,99.03,100.00,0.00,75.10,100.00,0.23,0.08,0.40,,11.60,99.70,100.00,0.00,-113.61,71.1725,133.73,,,0.00,390.00,18.84,2301.00,2346.00,5539.00,5593.00,1226.00,4390.00,,
,"19 Feb 23","404-96-902178-33",0.82,99.97,100.00,0.15,3801.33,5424.66,9.21,99.25,99.52,100.00,0.00,55.41,100.00,0.00,0.04,0.16,,11.09,99.83,100.00,0.00,-114.66,57.6997,93.73,,,0.00,321.00,13.03,2250.00,2267.00,3901.00,3920.00,492.00,1497.00,,
"HR_ZQ_F3_OM_ABL327A_A","15 Feb 23","404-96-902327-1",54.56,100.00,98.68,0.15,1650.18,11521.65,8.02,100.00,100.00,0.00,0.00,9.03,100.00,0.00,0.22,7.85,,9.52,100.00,100.00,0.00,-115.34,1.8894,4.75,,,0.00,21.00,3.53,112.00,112.00,414.00,414.00,181.00,4708.00,,
,"16 Feb 23","404-96-902327-1",53.79,98.22,99.03,0.24,1426.05,8398.90,7.11,100.00,99.40,0.00,0.00,9.18,100.00,3.23,0.20,2.19,,9.14,98.28,97.52,0.00,-115.33,1.7498,5.64,,,0.00,19.00,3.36,135.00,135.00,331.00,333.00,252.00,2168.00,,
,"17 Feb 23","404-96-902327-1",62.23,100.00,100.00,0.49,1324.25,8716.77,7.36,100.00,100.00,0.00,0.00,12.92,100.00,0.00,0.17,2.03,,9.32,100.00,100.00,0.00,-115.04,2.9086,5.42,,,0.00,27.00,2.64,49.00,49.00,105.00,105.00,222.00,1482.00,,
,"18 Feb 23","404-96-902327-1",62.03,100.00,98.32,0.00,3565.18,4487.42,6.36,96.30,100.00,0.00,0.00,16.91,100.00,13.33,0.39,3.05,,8.50,93.48,100.00,0.00,-115.29,3.8630,5.16,,,0.00,16.00,4.25,26.00,27.00,59.00,59.00,430.00,2407.00,,
,"19 Feb 23","404-96-902327-1",60.53,99.48,100.00,1.28,1406.23,6339.22,6.61,98.10,98.27,0.00,0.00,17.44,100.00,0.00,0.22,1.18,,6.21,100.00,98.81,0.00,-115.46,3.2798,3.71,,,0.00,19.00,4.57,103.00,105.00,227.00,231.00,126.00,433.00,,
"HR_ZQ_F3_OM_ABL327B_B","15 Feb 23","404-96-902327-2",0.00,100.00,100.00,0.00,2839.76,9583.71,8.63,100.00,100.00,0.00,0.00,9.16,,0.00,0.01,0.20,,6.77,100.00,92.31,,-115.28,1.4438,2.85,,,0.00,0.00,3.15,78.00,78.00,296.00,296.00,5.00,61.00,,
,"16 Feb 23","404-96-902327-2",0.00,100.00,98.54,0.00,2293.89,6849.33,7.40,100.00,100.00,0.00,0.00,10.49,100.00,0.00,0.01,0.26,,10.51,100.00,100.00,0.00,-115.17,1.8455,3.02,,,0.00,3.00,3.65,133.00,133.00,244.00,244.00,9.00,131.00,,
,"17 Feb 23","404-96-902327-2",0.00,100.00,100.00,0.00,2240.98,12679.06,9.86,100.00,100.00,0.00,0.00,9.12,100.00,0.00,0.02,0.24,,11.43,100.00,98.78,0.00,-114.95,2.3471,3.96,,,0.00,6.00,2.72,68.00,68.00,308.00,308.00,10.00,95.00,,
,"18 Feb 23","404-96-902327-2",0.00,98.39,100.00,0.27,2044.41,8195.92,7.56,98.96,97.93,0.00,0.00,10.00,100.00,0.00,0.03,0.36,,11.49,100.00,100.00,0.00,-115.55,2.6361,3.10,,,0.00,9.00,2.07,95.00,96.00,236.00,241.00,15.00,157.00,,
,"19 Feb 23","404-96-902327-2",0.26,100.00,100.00,0.00,2942.70,8509.83,7.41,100.00,100.00,0.00,0.00,10.93,100.00,0.00,0.03,0.40,,9.68,100.00,99.07,0.00,-115.59,2.9126,4.25,,,0.00,7.00,6.09,95.00,95.00,222.00,222.00,33.00,267.00,,
"HR_ZQ_F3_OM_ABL327C_C","15 Feb 23","404-96-902327-3",7.79,99.55,99.73,0.04,1719.67,3323.12,7.23,100.00,99.39,0.00,0.00,48.17,100.00,0.00,0.14,0.95,,10.37,100.00,98.84,0.00,-114.47,9.8910,15.14,,,0.00,23.00,12.46,1012.00,1012.00,1133.00,1140.00,246.00,1276.00,,
,"16 Feb 23","404-96-902327-3",6.54,99.65,99.37,0.25,2116.65,2644.00,7.31,99.91,99.57,0.00,0.00,53.14,100.00,1.92,0.34,5.02,,8.82,99.02,99.07,0.00,-114.28,11.1459,18.05,,,0.00,34.00,14.03,1172.00,1173.00,1162.00,1167.00,762.00,8825.00,,
,"17 Feb 23","404-96-902327-3",8.12,98.77,99.29,0.39,1692.72,3952.08,7.12,99.89,99.30,0.00,0.00,53.75,100.00,0.00,0.31,2.22,,8.79,100.00,98.83,0.00,-113.54,11.8869,19.83,,,0.00,34.00,12.45,930.00,931.00,855.00,861.00,465.00,2362.00,,
,"18 Feb 23","404-96-902327-3",9.96,99.84,99.61,0.05,1673.69,4215.74,7.40,99.76,99.27,0.00,0.00,42.71,100.00,3.28,0.34,3.94,,10.86,98.24,98.89,0.00,-114.04,11.6264,16.15,,,0.00,51.00,12.96,823.00,825.00,814.00,820.00,1179.00,9037.00,,
,"19 Feb 23","404-96-902327-3",8.14,99.37,99.61,0.03,1767.97,3957.51,7.36,99.57,98.95,0.00,0.00,42.98,100.00,0.00,0.30,1.72,,9.30,99.47,99.51,0.00,-114.54,13.4358,15.40,,,0.00,23.00,13.19,697.00,700.00,1032.00,1043.00,604.00,2582.00,,
"HR_ZQ_F3_OM_ABL785A_A","15 Feb 23","404-96-905785-1",2.73,100.00,100.00,0.00,1540.31,13420.62,8.73,100.00,98.48,0.00,0.00,5.97,100.00,0.00,0.01,0.14,,11.30,100.00,99.62,0.00,-119.64,0.9335,2.54,,,0.00,8.00,2.14,15.00,15.00,65.00,66.00,3.00,46.00,,
,"16 Feb 23","404-96-905785-1",1.69,100.00,100.00,0.00,2119.39,6581.01,6.52,100.00,99.20,0.00,0.00,7.75,100.00,0.00,0.09,0.15,,13.74,100.00,100.00,0.00,-119.54,0.6857,2.78,,,0.00,11.00,3.05,40.00,40.00,124.00,125.00,34.00,44.00,,
,"17 Feb 23","404-96-905785-1",0.63,100.00,96.72,0.00,1816.30,11251.09,8.45,100.00,98.48,0.00,0.00,7.29,100.00,0.00,0.01,0.32,,13.41,100.00,96.94,0.00,-119.51,1.1677,2.28,,,0.00,3.00,1.88,23.00,23.00,130.00,132.00,6.00,91.00,,
,"18 Feb 23","404-96-905785-1",0.74,100.00,100.00,0.00,2468.04,12475.49,8.11,100.00,94.59,0.00,0.00,6.56,100.00,0.00,0.01,0.13,,14.45,100.00,100.00,0.00,-119.69,0.6475,1.38,,,0.00,4.00,1.43,33.00,33.00,35.00,37.00,3.00,40.00,,
,"19 Feb 23","404-96-905785-1",0.32,100.00,100.00,1.98,1634.05,4530.73,8.06,97.96,100.00,100.00,0.00,8.02,90.00,9.09,0.08,1.00,,13.47,100.00,98.37,0.00,-119.25,0.5514,1.35,,,0.00,12.00,2.17,48.00,49.00,116.00,116.00,20.00,119.00,,
"HR_ZQ_F3_OM_ABL785B_B","15 Feb 23","404-96-905785-2",20.00,100.00,100.00,0.28,3180.47,4697.71,7.60,99.65,100.00,0.00,0.00,43.78,100.00,0.00,0.12,0.08,,9.42,100.00,100.00,0.00,-117.82,14.0906,4.15,,,0.00,13.00,7.12,283.00,284.00,173.00,173.00,112.00,57.00,,
,"16 Feb 23","404-96-905785-2",18.49,100.00,100.00,0.00,2145.70,4473.51,7.54,100.00,96.58,100.00,0.00,44.24,100.00,0.00,0.05,0.18,,7.75,100.00,100.00,0.00,-117.77,13.4859,6.27,,,0.00,23.00,15.19,222.00,222.00,226.00,234.00,70.00,243.00,,
,"17 Feb 23","404-96-905785-2",29.14,100.00,100.00,0.49,2507.70,6316.91,7.71,100.00,97.98,0.00,0.00,34.80,100.00,0.00,0.01,0.05,,8.27,97.56,100.00,0.00,-117.68,12.2756,5.39,,,0.00,15.00,5.05,86.00,86.00,97.00,99.00,12.00,62.00,,
,"18 Feb 23","404-96-905785-2",21.30,100.00,100.00,0.00,1965.38,8943.35,7.76,100.00,99.37,0.00,0.00,24.02,100.00,0.00,0.18,0.06,,10.70,100.00,100.00,0.00,-118.16,13.0497,3.88,,,0.00,15.00,4.64,190.00,190.00,158.00,159.00,153.00,68.00,,
,"19 Feb 23","404-96-905785-2",17.73,99.34,99.54,1.18,2209.85,3808.86,6.99,100.00,99.54,100.00,0.00,50.85,100.00,0.00,1.97,0.08,,7.42,100.00,100.00,0.00,-117.88,12.5212,3.46,,,0.00,14.00,8.48,179.00,179.00,215.00,216.00,1567.00,45.00,,
"HR_ZQ_F3_OM_ABL785C_C","15 Feb 23","404-96-905785-3",0.00,100.00,100.00,0.00,2988.39,14794.29,9.13,98.31,100.00,0.00,0.00,16.04,100.00,0.00,0.01,0.58,,11.52,100.00,96.67,0.00,-118.00,3.2837,2.25,,,0.00,24.00,3.24,58.00,59.00,80.00,80.00,10.00,321.00,,
,"16 Feb 23","404-96-905785-3",0.00,100.00,100.00,0.61,3533.77,4695.10,6.43,100.00,98.59,0.00,0.00,28.00,100.00,0.00,0.05,0.16,,9.22,95.00,100.00,0.00,-117.91,3.4947,1.63,,,0.00,5.00,5.64,72.00,72.00,70.00,71.00,16.00,59.00,,
,"17 Feb 23","404-96-905785-3",1.50,100.00,100.00,0.00,1997.12,17773.50,9.20,100.00,97.73,100.00,0.00,12.62,100.00,0.00,0.00,0.54,,5.11,100.00,100.00,0.00,-117.76,2.6236,1.15,,,0.00,2.00,2.77,35.00,35.00,86.00,88.00,0.00,101.00,,
,"18 Feb 23","404-96-905785-3",0.00,100.00,100.00,0.00,1907.85,14188.89,8.85,100.00,100.00,0.00,0.00,16.81,100.00,0.00,0.00,0.31,,7.48,100.00,100.00,0.00,-118.37,3.4643,1.59,,,0.00,21.00,3.45,74.00,74.00,74.00,74.00,2.00,88.00,,
,"19 Feb 23","404-96-905785-3",0.00,100.00,100.00,0.83,2315.59,12779.79,9.32,100.00,100.00,0.00,0.00,11.42,100.00,0.00,0.06,0.45,,8.60,100.00,100.00,0.00,-118.23,3.6085,1.56,,,0.00,9.00,2.74,45.00,45.00,86.00,86.00,12.00,64.00,,
"HR_ZQ_F3_OM_ABLA68A_A","15 Feb 23","404-96-905908-1",0.08,100.00,99.39,0.03,2220.50,4031.28,8.76,98.48,98.78,0.00,0.00,72.19,98.21,0.73,0.06,3.35,,13.50,98.07,98.28,0.00,-114.99,33.3256,76.38,,,0.00,66.00,25.34,454.00,461.00,2428.00,2458.00,658.00,25549.00,,
,"16 Feb 23","404-96-905908-1",0.00,100.00,100.00,0.03,2405.39,10241.77,9.46,97.00,97.76,0.00,0.00,43.94,100.00,0.00,0.11,1.26,,13.57,98.02,100.00,0.00,-114.64,33.9189,82.06,,,0.00,53.00,10.56,97.00,100.00,741.00,758.00,1181.00,11391.00,,
,"17 Feb 23","404-96-905908-1",0.00,100.00,100.00,0.00,2522.66,4729.29,8.87,99.12,99.75,0.00,0.00,65.60,100.00,0.00,0.05,2.76,,12.48,98.80,100.00,0.00,-114.76,32.4754,65.85,,,0.00,49.00,19.35,451.00,455.00,1608.00,1612.00,498.00,20051.00,,
,"18 Feb 23","404-96-905908-1",0.00,100.00,100.00,0.00,2573.54,5011.91,8.81,97.50,98.81,0.00,0.00,68.49,100.00,0.00,0.02,0.75,,13.18,100.00,100.00,0.00,-115.38,37.7670,70.77,,,0.00,66.00,18.17,234.00,240.00,913.00,924.00,178.00,4214.00,,
,"19 Feb 23","404-96-905908-1",0.18,100.00,100.00,0.06,2163.31,4499.72,9.21,96.41,98.61,0.00,0.00,64.18,100.00,0.00,0.06,2.06,,13.37,96.85,100.00,0.00,-115.33,36.3065,53.25,,,0.00,53.00,20.48,161.00,167.00,850.00,862.00,418.00,11211.00,,
"HR_ZQ_F3_OM_ABLA68B_B","15 Feb 23","404-96-905908-2",6.90,100.00,99.93,0.03,3703.64,3920.95,7.89,100.00,99.87,0.00,0.00,65.48,100.00,0.00,0.02,0.33,,13.04,99.63,100.00,0.00,-116.00,33.4586,82.99,,,0.00,75.00,17.31,376.00,376.00,3731.00,3736.00,179.00,2673.00,,
,"16 Feb 23","404-96-905908-2",4.37,100.00,99.87,0.15,2913.13,4945.52,8.41,100.00,99.89,0.00,0.00,53.42,100.00,0.00,0.06,0.28,,12.57,99.54,100.00,0.00,-115.96,33.9189,82.37,,,0.00,64.00,14.98,397.00,397.00,2669.00,2672.00,717.00,2311.00,,
,"17 Feb 23","404-96-905908-2",8.65,100.00,100.00,0.00,3569.31,2626.77,7.85,100.00,99.97,0.00,0.00,79.21,100.00,0.00,0.01,0.17,,12.72,100.00,100.00,0.00,-115.89,33.0234,80.56,,,0.00,55.00,15.91,235.00,235.00,3316.00,3317.00,61.00,1142.00,,
,"18 Feb 23","404-96-905908-2",2.44,99.83,99.79,0.05,3009.45,3467.77,7.86,100.00,98.41,100.00,0.00,76.18,100.00,0.99,0.02,0.16,,11.79,99.36,100.00,0.00,-116.33,39.4799,77.08,,,0.00,51.00,14.14,205.00,205.00,927.00,942.00,157.00,1193.00,,
,"19 Feb 23","404-96-905908-2",2.23,100.00,100.00,0.17,3002.58,1741.68,7.76,99.32,99.72,100.00,0.00,94.66,100.00,1.10,0.03,0.31,,12.34,99.25,100.00,0.00,-116.36,48.8142,61.64,,,0.00,84.00,22.30,290.00,292.00,723.00,725.00,237.00,2182.00,,
"HR_ZQ_F3_OM_ABLA68C_C","15 Feb 23","404-96-905908-3",37.23,100.00,99.72,0.13,2114.00,2284.53,6.98,98.14,99.72,0.00,0.00,85.11,100.00,0.00,0.09,0.51,,12.69,98.73,100.00,0.00,-115.33,26.7723,40.34,,,0.00,66.00,16.40,527.00,537.00,1055.00,1058.00,589.00,2421.00,,
,"16 Feb 23","404-96-905908-3",23.45,99.65,99.81,0.10,1792.10,1964.85,7.02,98.80,99.51,0.00,0.00,82.62,100.00,0.60,0.07,0.38,,12.54,99.41,100.00,0.00,-115.05,27.6136,45.46,,,0.00,119.00,18.92,578.00,585.00,1017.00,1022.00,436.00,1776.00,,
,"17 Feb 23","404-96-905908-3",23.24,100.00,100.00,0.06,1818.47,2651.10,7.07,98.10,99.57,0.00,0.00,73.10,100.00,0.00,0.05,0.17,,11.66,99.70,100.00,0.00,-115.03,31.6685,45.12,,,0.00,81.00,15.85,569.00,580.00,932.00,936.00,284.00,721.00,,
,"18 Feb 23","404-96-905908-3",38.62,99.72,100.00,0.08,2718.29,1825.88,6.33,98.72,99.89,0.00,0.00,85.61,100.00,0.00,0.13,0.42,,10.07,99.39,98.80,0.00,-115.63,34.0813,38.96,,,0.00,70.00,15.35,696.00,705.00,931.00,932.00,663.00,1736.00,,
,"19 Feb 23","404-96-905908-3",27.31,99.80,99.55,0.29,2467.76,2098.21,7.34,99.25,99.28,100.00,0.00,73.83,100.00,0.00,0.14,0.80,,10.79,99.44,99.07,0.00,-115.56,32.6349,40.96,,,0.00,78.00,19.91,795.00,801.00,1102.00,1110.00,1107.00,4800.00,,
"HR_ZQ_F3_OM_AJRK93A_A","15 Feb 23","404-96-905493-1",41.94,100.00,98.89,0.47,2794.66,12228.98,8.93,92.31,98.73,0.00,0.00,16.85,100.00,0.00,0.01,0.18,,7.75,100.00,100.00,0.00,-117.61,5.6693,7.79,,,0.00,2.00,4.65,36.00,39.00,78.00,79.00,27.00,214.00,,
,"16 Feb 23","404-96-905493-1",55.36,100.00,99.77,2.98,2583.08,17170.98,8.56,97.44,92.23,100.00,0.00,16.73,100.00,0.00,0.05,0.35,,7.50,100.00,100.00,0.00,-117.60,5.9540,10.82,,,0.00,17.00,4.73,114.00,117.00,178.00,193.00,119.00,623.00,,
,"17 Feb 23","404-96-905493-1",60.04,100.00,100.00,0.44,2084.93,10087.71,7.99,100.00,97.06,0.00,0.00,15.07,100.00,12.50,0.01,3.77,,6.51,100.00,100.00,0.00,-117.46,5.9028,8.72,,,0.00,15.00,5.26,28.00,28.00,66.00,68.00,30.00,6221.00,,
,"18 Feb 23","404-96-905493-1",23.74,100.00,99.56,1.31,3699.80,10377.56,8.42,97.89,65.75,100.00,0.00,12.25,100.00,0.00,0.05,0.38,,6.00,93.33,100.00,0.00,-117.15,7.0454,12.14,,,0.00,14.00,6.17,139.00,142.00,215.00,327.00,92.00,539.00,,
,"19 Feb 23","404-96-905493-1",55.74,100.00,98.64,2.87,2394.18,7630.74,7.87,100.00,99.42,0.00,0.00,28.11,100.00,0.00,0.05,0.91,,8.23,100.00,100.00,0.00,-117.44,9.1457,9.66,,,0.00,41.00,9.11,69.00,69.00,172.00,173.00,115.00,1594.00,,
"HR_ZQ_F3_OM_AJRK93B_B","15 Feb 23","404-96-905493-2",27.67,100.00,99.12,0.74,3062.43,11854.38,9.28,100.00,100.00,0.00,0.00,15.36,100.00,0.00,0.12,0.65,,9.24,95.45,100.00,0.00,-116.55,9.7318,13.29,,,0.00,24.00,7.14,30.00,30.00,160.00,160.00,212.00,819.00,,
,"16 Feb 23","404-96-905493-2",16.19,99.42,100.00,0.38,2140.69,11165.02,8.95,94.29,100.00,0.00,0.00,17.86,100.00,0.00,0.09,0.17,,9.13,100.00,100.00,0.00,-116.94,9.6253,17.74,,,0.00,42.00,7.04,33.00,35.00,180.00,180.00,228.00,406.00,,
,"17 Feb 23","404-96-905493-2",26.84,100.00,100.00,3.90,3432.02,8587.15,8.67,96.97,98.80,0.00,0.00,19.59,100.00,7.32,0.07,0.20,,7.36,100.00,98.31,0.00,-116.69,10.1103,14.17,,,0.00,25.00,8.48,32.00,33.00,165.00,167.00,154.00,321.00,,
,"18 Feb 23","404-96-905493-2",28.31,100.00,100.00,0.00,1492.56,14311.01,9.34,100.00,97.06,0.00,0.00,20.02,100.00,0.00,0.04,1.54,,7.47,100.00,98.18,0.00,-116.44,10.8249,17.91,,,0.00,25.00,9.44,6.00,6.00,33.00,34.00,160.00,6149.00,,
,"19 Feb 23","404-96-905493-2",12.13,100.00,100.00,0.87,5166.66,13087.29,7.93,100.00,100.00,0.00,0.00,17.12,100.00,0.00,0.07,0.50,,7.57,100.00,100.00,0.00,-116.77,11.5890,17.63,,,0.00,34.00,12.81,11.00,11.00,46.00,46.00,296.00,1569.00,,
"HR_ZQ_F3_OM_AJRK93C_C","15 Feb 23","404-96-905493-3",21.14,100.00,100.00,0.12,1653.43,6726.79,8.01,97.54,94.23,100.00,0.00,36.82,100.00,0.00,0.08,2.55,,8.72,100.00,100.00,0.00,-117.88,20.9482,15.26,,,0.00,85.00,10.53,397.00,407.00,474.00,503.00,254.00,4739.00,,
,"16 Feb 23","404-96-905493-3",32.68,99.85,99.69,0.41,1957.04,6901.76,7.69,98.23,99.40,100.00,0.00,54.52,100.00,0.00,0.05,1.69,,7.63,100.00,100.00,0.00,-118.49,25.4628,12.15,,,0.00,72.00,14.31,445.00,453.00,494.00,497.00,89.00,2442.00,,
,"17 Feb 23","404-96-905493-3",55.13,100.00,100.00,0.58,2007.87,3499.72,6.93,96.34,94.96,100.00,0.00,56.45,100.00,0.00,0.15,3.53,,7.42,100.00,100.00,0.00,-118.16,24.4140,9.60,,,0.00,82.00,17.70,421.00,437.00,377.00,397.00,189.00,3270.00,,
,"18 Feb 23","404-96-905493-3",47.45,100.00,99.33,0.81,1820.17,5502.41,7.21,97.11,95.44,0.00,0.00,46.24,100.00,0.00,0.01,1.49,,8.14,100.00,98.67,0.00,-118.08,22.6189,10.52,,,0.00,30.00,17.54,370.00,381.00,230.00,241.00,24.00,2370.00,,
,"19 Feb 23","404-96-905493-3",41.43,99.63,99.76,1.39,2539.73,9479.69,7.86,98.54,97.53,100.00,0.00,31.94,100.00,0.00,0.07,1.37,,4.83,96.77,100.00,0.00,-118.24,24.2075,9.02,,,0.00,50.00,9.54,338.00,343.00,316.00,324.00,78.00,1341.00,,
"HR_ZQ_F3_OM_ALPR10A_A","15 Feb 23","404-96-905910-1",3.27,99.69,99.66,0.00,1408.86,14729.50,7.72,95.24,99.13,0.00,0.00,22.70,100.00,0.00,0.13,0.34,,8.19,90.00,100.00,0.00,-118.77,12.5366,6.13,,,0.00,61.00,4.22,20.00,21.00,114.00,115.00,144.00,267.00,,
,"16 Feb 23","404-96-905910-1",2.76,99.81,99.80,0.40,3048.68,1802.31,5.57,86.87,91.92,100.00,0.00,65.53,100.00,0.00,0.27,0.50,,10.33,87.50,100.00,0.00,-118.93,12.7558,8.20,,,0.00,111.00,22.37,86.00,99.00,2683.00,2919.00,597.00,742.00,,
,"17 Feb 23","404-96-905910-1",4.88,99.82,99.86,0.80,1888.17,1291.07,5.19,92.48,95.02,100.00,0.00,72.93,99.45,1.27,0.42,0.96,,8.40,90.91,99.69,0.00,-118.00,12.7184,7.48,,,0.00,188.00,25.87,246.00,266.00,3857.00,4059.00,672.00,998.00,,
,"18 Feb 23","404-96-905910-1",7.29,100.00,99.81,0.00,2359.66,2760.70,5.61,94.74,92.64,100.00,0.00,52.43,100.00,0.00,0.23,0.87,,9.76,100.00,99.16,0.00,-117.25,15.9123,9.33,,,0.00,201.00,10.06,90.00,95.00,856.00,924.00,441.00,1192.00,,
,"19 Feb 23","404-96-905910-1",4.71,99.93,99.92,0.56,2224.96,1909.81,5.35,96.69,95.87,100.00,0.00,58.22,100.00,0.00,0.23,1.41,,8.57,100.00,99.10,0.00,-117.58,13.9470,8.51,,,0.00,232.00,15.12,117.00,121.00,2184.00,2278.00,342.00,1275.00,,
"HR_ZQ_F3_OM_ALPR10B_B","15 Feb 23","404-96-905910-2",43.25,100.00,100.00,0.00,1543.04,17146.18,7.78,100.00,99.07,0.00,0.00,14.17,100.00,0.00,0.06,0.11,,15.03,100.00,100.00,0.00,-119.47,4.6394,2.53,,,0.00,10.00,2.47,95.00,95.00,107.00,108.00,28.00,39.00,,
,"16 Feb 23","404-96-905910-2",35.28,99.31,100.00,0.55,1724.09,7234.05,5.83,99.38,99.51,100.00,0.00,20.87,100.00,0.00,0.61,0.78,,10.04,100.00,100.00,0.00,-119.27,2.8248,1.91,,,0.00,20.00,3.01,159.00,160.00,202.00,203.00,198.00,173.00,,
,"17 Feb 23","404-96-905910-2",43.30,100.00,99.80,0.10,2329.39,3461.84,6.33,99.63,86.81,0.00,0.00,55.08,100.00,0.00,0.25,1.28,,10.14,98.21,98.63,0.00,-119.09,8.1222,3.90,,,0.00,34.00,16.23,539.00,541.00,790.00,910.00,205.00,682.00,,
,"18 Feb 23","404-96-905910-2",55.53,99.47,99.35,0.32,3020.70,8938.40,7.09,100.00,97.73,0.00,0.00,26.79,100.00,3.12,0.16,0.09,,13.25,100.00,98.36,0.00,-118.91,8.4476,5.08,,,0.00,23.00,5.18,286.00,286.00,473.00,484.00,163.00,72.00,,
,"19 Feb 23","404-96-905910-2",59.51,100.00,99.75,0.09,2169.33,8707.86,7.01,98.93,97.49,100.00,0.00,31.64,100.00,0.00,0.04,0.10,,12.95,100.00,100.00,0.00,-119.24,9.5268,4.89,,,0.00,23.00,6.68,369.00,373.00,622.00,638.00,35.00,72.00,,
